selection_scope,outer_fold,comparison_name,model_type,p,tuning_mode,tuning_metric,trial_number,n_trials_planned,tuning_score,best_tuning_score_so_far,model_params
outer_fold_0,0,method_scores_plus_glide_uncertainty_plus_target_context,xgboost,21,nested,spearman,65,100,0.8822,0.8995,"{'learning_rate': 0.00374, 'max_depth': 3, 'n_estimators': 550, 'subsample': 0.653}"
outer_fold_0,0,method_scores_plus_glide_uncertainty_plus_target_context,xgboost,21,nested,spearman,66,100,0.898,0.8995,"{'learning_rate': 0.0115, 'max_depth': 5, 'n_estimators': 500, 'subsample': 0.553}"
outer_fold_0,0,method_scores_plus_glide_uncertainty_plus_target_context,xgboost,21,nested,spearman,67,100,0.8975,0.8995,"{'learning_rate': 0.00836, 'max_depth': 3, 'n_estimators': 600, 'subsample': 0.581}"
outer_fold_0,0,method_scores_plus_glide_uncertainty_plus_target_context,xgboost,21,nested,spearman,68,100,0.8916,0.8995,"{'learning_rate': 0.005, 'max_depth': 4, 'n_estimators': 550, 'subsample': 0.698}"
outer_fold_0,0,method_scores_plus_glide_uncertainty_plus_target_context,xgboost,21,nested,spearman,69,100,0.8979,0.8995,"{'learning_rate': 0.0149, 'max_depth': 3, 'n_estimators': 550, 'subsample': 0.594}"
outer_fold_0,0,method_scores_plus_glide_uncertainty_plus_target_context,xgboost,21,nested,spearman,70,100,0.8514,0.8995,"{'learning_rate': 0.298, 'max_depth': 4, 'n_estimators': 600, 'subsample': 0.566}"
outer_fold_0,0,method_scores_plus_glide_uncertainty_plus_target_context,xgboost,21,nested,spearman,71,100,0.8981,0.8995,"{'learning_rate': 0.0093, 'max_depth': 4, 'n_estimators': 600, 'subsample': 0.614}"
outer_fold_0,0,method_scores_plus_glide_uncertainty_plus_target_context,xgboost,21,nested,spearman,72,100,0.8968,0.8995,"{'learning_rate': 0.00679, 'max_depth': 5, 'n_estimators': 600, 'subsample': 0.63}"
outer_fold_0,0,method_scores_plus_glide_uncertainty_plus_target_context,xgboost,21,nested,spearman,73,100,0.8969,0.8995,"{'learning_rate': 0.0107, 'max_depth': 5, 'n_estimators': 550, 'subsample': 0.612}"
outer_fold_0,0,method_scores_plus_glide_uncertainty_plus_target_context,xgboost,21,nested,spearman,74,100,0.8988,0.8995,"{'learning_rate': 0.018, 'max_depth': 3, 'n_estimators': 500, 'subsample': 0.552}"
outer_fold_0,0,method_scores_plus_glide_uncertainty_plus_target_context,xgboost,21,nested,spearman,75,100,0.8981,0.8995,"{'learning_rate': 0.0125, 'max_depth': 3, 'n_estimators': 500, 'subsample': 0.544}"
outer_fold_0,0,method_scores_plus_glide_uncertainty_plus_target_context,xgboost,21,nested,spearman,76,100,0.8967,0.8995,"{'learning_rate': 0.018, 'max_depth': 3, 'n_estimators': 500, 'subsample': 0.583}"
outer_fold_0,0,method_scores_plus_glide_uncertainty_plus_target_context,xgboost,21,nested,spearman,77,100,0.8964,0.8995,"{'learning_rate': 0.024, 'max_depth': 3, 'n_estimators': 550, 'subsample': 0.556}"
outer_fold_0,0,method_scores_plus_glide_uncertainty_plus_target_context,xgboost,21,nested,spearman,78,100,0.8979,0.8995,"{'learning_rate': 0.0182, 'max_depth': 3, 'n_estimators': 550, 'subsample': 0.599}"
outer_fold_0,0,method_scores_plus_glide_uncertainty_plus_target_context,xgboost,21,nested,spearman,79,100,0.8898,0.8995,"{'learning_rate': 0.00824, 'max_depth': 2, 'n_estimators': 450, 'subsample': 0.57}"
outer_fold_0,0,method_scores_plus_glide_uncertainty_plus_target_context,xgboost,21,nested,spearman,80,100,0.8997,0.8997,"{'learning_rate': 0.0146, 'max_depth': 4, 'n_estimators': 500, 'subsample': 0.514}"
outer_fold_0,0,method_scores_plus_glide_uncertainty_plus_target_context,xgboost,21,nested,spearman,81,100,0.8999,0.8999,"{'learning_rate': 0.0143, 'max_depth': 4, 'n_estimators': 500, 'subsample': 0.513}"
outer_fold_0,0,method_scores_plus_glide_uncertainty_plus_target_context,xgboost,21,nested,spearman,82,100,0.8999,0.8999,"{'learning_rate': 0.0142, 'max_depth': 4, 'n_estimators': 500, 'subsample': 0.514}"
outer_fold_0,0,method_scores_plus_glide_uncertainty_plus_target_context,xgboost,21,nested,spearman,83,100,0.8996,0.8999,"{'learning_rate': 0.0148, 'max_depth': 4, 'n_estimators': 500, 'subsample': 0.511}"
outer_fold_0,0,method_scores_plus_glide_uncertainty_plus_target_context,xgboost,21,nested,spearman,84,100,0.8987,0.8999,"{'learning_rate': 0.0159, 'max_depth': 4, 'n_estimators': 500, 'subsample': 0.51}"
outer_fold_0,0,method_scores_plus_glide_uncertainty_plus_target_context,xgboost,21,nested,spearman,85,100,0.8985,0.8999,"{'learning_rate': 0.0162, 'max_depth': 5, 'n_estimators': 500, 'subsample': 0.513}"
outer_fold_0,0,method_scores_plus_glide_uncertainty_plus_target_context,xgboost,21,nested,spearman,86,100,0.8938,0.8999,"{'learning_rate': 0.0378, 'max_depth': 4, 'n_estimators': 450, 'subsample': 0.535}"
outer_fold_0,0,method_scores_plus_glide_uncertainty_plus_target_context,xgboost,21,nested,spearman,87,100,0.8974,0.8999,"{'learning_rate': 0.0207, 'max_depth': 4, 'n_estimators': 450, 'subsample': 0.515}"
outer_fold_0,0,method_scores_plus_glide_uncertainty_plus_target_context,xgboost,21,nested,spearman,88,100,0.8957,0.8999,"{'learning_rate': 0.0252, 'max_depth': 5, 'n_estimators': 500, 'subsample': 0.511}"
outer_fold_0,0,method_scores_plus_glide_uncertainty_plus_target_context,xgboost,21,nested,spearman,89,100,0.8992,0.8999,"{'learning_rate': 0.0138, 'max_depth': 4, 'n_estimators': 500, 'subsample': 0.526}"
outer_fold_0,0,method_scores_plus_glide_uncertainty_plus_target_context,xgboost,21,nested,spearman,90,100,0.8996,0.8999,"{'learning_rate': 0.0138, 'max_depth': 4, 'n_estimators': 500, 'subsample': 0.548}"
outer_fold_0,0,method_scores_plus_glide_uncertainty_plus_target_context,xgboost,21,nested,spearman,91,100,0.8989,0.8999,"{'learning_rate': 0.0145, 'max_depth': 4, 'n_estimators': 500, 'subsample': 0.548}"
outer_fold_0,0,method_scores_plus_glide_uncertainty_plus_target_context,xgboost,21,nested,spearman,92,100,0.8983,0.8999,"{'learning_rate': 0.0137, 'max_depth': 4, 'n_estimators': 450, 'subsample': 0.542}"
outer_fold_0,0,method_scores_plus_glide_uncertainty_plus_target_context,xgboost,21,nested,spearman,93,100,0.8964,0.8999,"{'learning_rate': 0.0208, 'max_depth': 4, 'n_estimators': 500, 'subsample': 0.526}"
outer_fold_0,0,method_scores_plus_glide_uncertainty_plus_target_context,xgboost,21,nested,spearman,94,100,0.8988,0.8999,"{'learning_rate': 0.0186, 'max_depth': 4, 'n_estimators': 500, 'subsample': 0.55}"
outer_fold_0,0,method_scores_plus_glide_uncertainty_plus_target_context,xgboost,21,nested,spearman,95,100,0.8961,0.8999,"{'learning_rate': 0.0303, 'max_depth': 4, 'n_estimators': 100, 'subsample': 0.502}"
outer_fold_0,0,method_scores_plus_glide_uncertainty_plus_target_context,xgboost,21,nested,spearman,96,100,0.8982,0.8999,"{'learning_rate': 0.014, 'max_depth': 4, 'n_estimators': 500, 'subsample': 0.537}"
outer_fold_0,0,method_scores_plus_glide_uncertainty_plus_target_context,xgboost,21,nested,spearman,97,100,0.8969,0.8999,"{'learning_rate': 0.0221, 'max_depth': 4, 'n_estimators': 450, 'subsample': 0.519}"
outer_fold_0,0,method_scores_plus_glide_uncertainty_plus_target_context,xgboost,21,nested,spearman,98,100,0.8983,0.8999,"{'learning_rate': 0.015, 'max_depth': 4, 'n_estimators': 500, 'subsample': 0.561}"
outer_fold_0,0,method_scores_plus_glide_uncertainty_plus_target_context,xgboost,21,nested,spearman,99,100,0.8994,0.8999,"{'learning_rate': 0.0186, 'max_depth': 4, 'n_estimators': 450, 'subsample': 0.528}"
outer_fold_0,0,method_scores_plus_method_ranks_plus_rank_summary_plus_target_context,ridge,35,nested,spearman,0,100,0.9055,0.9055,{'alpha': 0.0419}
outer_fold_0,0,method_scores_plus_method_ranks_plus_rank_summary_plus_target_context,ridge,35,nested,spearman,1,100,0.906,0.906,{'alpha': 452.0}
outer_fold_0,0,method_scores_plus_method_ranks_plus_rank_summary_plus_target_context,ridge,35,nested,spearman,2,100,0.9064,0.9064,{'alpha': 13.3}
outer_fold_0,0,method_scores_plus_method_ranks_plus_rank_summary_plus_target_context,ridge,35,nested,spearman,3,100,0.9059,0.9064,{'alpha': 1.55}
outer_fold_0,0,method_scores_plus_method_ranks_plus_rank_summary_plus_target_context,ridge,35,nested,spearman,4,100,0.9055,0.9064,{'alpha': 0.00124}
outer_fold_0,0,method_scores_plus_method_ranks_plus_rank_summary_plus_target_context,ridge,35,nested,spearman,5,100,0.9055,0.9064,{'alpha': 0.00124}
outer_fold_0,0,method_scores_plus_method_ranks_plus_rank_summary_plus_target_context,ridge,35,nested,spearman,6,100,0.9055,0.9064,{'alpha': 0.000255}
outer_fold_0,0,method_scores_plus_method_ranks_plus_rank_summary_plus_target_context,ridge,35,nested,spearman,7,100,0.9062,0.9064,{'alpha': 116.0}
outer_fold_0,0,method_scores_plus_method_ranks_plus_rank_summary_plus_target_context,ridge,35,nested,spearman,8,100,0.9059,0.9064,{'alpha': 1.61}
outer_fold_0,0,method_scores_plus_method_ranks_plus_rank_summary_plus_target_context,ridge,35,nested,spearman,9,100,0.9063,0.9064,{'alpha': 9.05}
outer_fold_0,0,method_scores_plus_method_ranks_plus_rank_summary_plus_target_context,ridge,35,nested,spearman,10,100,0.9055,0.9064,{'alpha': 0.0378}
outer_fold_0,0,method_scores_plus_method_ranks_plus_rank_summary_plus_target_context,ridge,35,nested,spearman,11,100,0.9064,0.9064,{'alpha': 16.8}
outer_fold_0,0,method_scores_plus_method_ranks_plus_rank_summary_plus_target_context,ridge,35,nested,spearman,12,100,0.9063,0.9064,{'alpha': 7.46}
outer_fold_0,0,method_scores_plus_method_ranks_plus_rank_summary_plus_target_context,ridge,35,nested,spearman,13,100,0.9065,0.9065,{'alpha': 35.2}
outer_fold_0,0,method_scores_plus_method_ranks_plus_rank_summary_plus_target_context,ridge,35,nested,spearman,14,100,0.9063,0.9065,{'alpha': 92.8}
outer_fold_0,0,method_scores_plus_method_ranks_plus_rank_summary_plus_target_context,ridge,35,nested,spearman,15,100,0.9055,0.9065,{'alpha': 0.0491}
outer_fold_0,0,method_scores_plus_method_ranks_plus_rank_summary_plus_target_context,ridge,35,nested,spearman,16,100,0.9056,0.9065,{'alpha': 0.442}
outer_fold_0,0,method_scores_plus_method_ranks_plus_rank_summary_plus_target_context,ridge,35,nested,spearman,17,100,0.9064,0.9065,{'alpha': 574.0}
outer_fold_0,0,method_scores_plus_method_ranks_plus_rank_summary_plus_target_context,ridge,35,nested,spearman,18,100,0.9067,0.9067,{'alpha': 50.7}
outer_fold_0,0,method_scores_plus_method_ranks_plus_rank_summary_plus_target_context,ridge,35,nested,spearman,19,100,0.9064,0.9067,{'alpha': 931.0}
outer_fold_0,0,method_scores_plus_method_ranks_plus_rank_summary_plus_target_context,ridge,35,nested,spearman,20,100,0.9064,0.9067,{'alpha': 69.4}
outer_fold_0,0,method_scores_plus_method_ranks_plus_rank_summary_plus_target_context,ridge,35,nested,spearman,21,100,0.9066,0.9067,{'alpha': 54.3}
outer_fold_0,0,method_scores_plus_method_ranks_plus_rank_summary_plus_target_context,ridge,35,nested,spearman,22,100,0.9066,0.9067,{'alpha': 46.3}
outer_fold_0,0,method_scores_plus_method_ranks_plus_rank_summary_plus_target_context,ridge,35,nested,spearman,23,100,0.9061,0.9067,{'alpha': 167.0}
outer_fold_0,0,method_scores_plus_method_ranks_plus_rank_summary_plus_target_context,ridge,35,nested,spearman,24,100,0.9059,0.9067,{'alpha': 1.35}
outer_fold_0,0,method_scores_plus_method_ranks_plus_rank_summary_plus_target_context,ridge,35,nested,spearman,25,100,0.9063,0.9067,{'alpha': 3.73}
outer_fold_0,0,method_scores_plus_method_ranks_plus_rank_summary_plus_target_context,ridge,35,nested,spearman,26,100,0.9066,0.9067,{'alpha': 38.8}
outer_fold_0,0,method_scores_plus_method_ranks_plus_rank_summary_plus_target_context,ridge,35,nested,spearman,27,100,0.9055,0.9067,{'alpha': 0.303}
outer_fold_0,0,method_scores_plus_method_ranks_plus_rank_summary_plus_target_context,ridge,35,nested,spearman,28,100,0.9059,0.9067,{'alpha': 285.0}
outer_fold_0,0,method_scores_plus_method_ranks_plus_rank_summary_plus_target_context,ridge,35,nested,spearman,29,100,0.9066,0.9067,{'alpha': 42.9}
outer_fold_0,0,method_scores_plus_method_ranks_plus_rank_summary_plus_target_context,ridge,35,nested,spearman,30,100,0.9063,0.9067,{'alpha': 21.3}
outer_fold_0,0,method_scores_plus_method_ranks_plus_rank_summary_plus_target_context,ridge,35,nested,spearman,31,100,0.9064,0.9067,{'alpha': 66.6}
outer_fold_0,0,method_scores_plus_method_ranks_plus_rank_summary_plus_target_context,ridge,35,nested,spearman,32,100,0.9059,0.9067,{'alpha': 288.0}
outer_fold_0,0,method_scores_plus_method_ranks_plus_rank_summary_plus_target_context,ridge,35,nested,spearman,33,100,0.9063,0.9067,{'alpha': 4.84}
outer_fold_0,0,method_scores_plus_method_ranks_plus_rank_summary_plus_target_context,ridge,35,nested,spearman,34,100,0.9065,0.9067,{'alpha': 36.5}
outer_fold_0,0,method_scores_plus_method_ranks_plus_rank_summary_plus_target_context,ridge,35,nested,spearman,35,100,0.906,0.9067,{'alpha': 276.0}
outer_fold_0,0,method_scores_plus_method_ranks_plus_rank_summary_plus_target_context,ridge,35,nested,spearman,36,100,0.9064,0.9067,{'alpha': 18.2}
outer_fold_0,0,method_scores_plus_method_ranks_plus_rank_summary_plus_target_context,ridge,35,nested,spearman,37,100,0.906,0.9067,{'alpha': 2.73}
outer_fold_0,0,method_scores_plus_method_ranks_plus_rank_summary_plus_target_context,ridge,35,nested,spearman,38,100,0.9063,0.9067,{'alpha': 151.0}
outer_fold_0,0,method_scores_plus_method_ranks_plus_rank_summary_plus_target_context,ridge,35,nested,spearman,39,100,0.9055,0.9067,{'alpha': 0.403}
outer_fold_0,0,method_scores_plus_method_ranks_plus_rank_summary_plus_target_context,ridge,35,nested,spearman,40,100,0.9064,0.9067,{'alpha': 990.0}
outer_fold_0,0,method_scores_plus_method_ranks_plus_rank_summary_plus_target_context,ridge,35,nested,spearman,41,100,0.9066,0.9067,{'alpha': 43.7}
outer_fold_0,0,method_scores_plus_method_ranks_plus_rank_summary_plus_target_context,ridge,35,nested,spearman,42,100,0.9062,0.9067,{'alpha': 9.17}
outer_fold_0,0,method_scores_plus_method_ranks_plus_rank_summary_plus_target_context,ridge,35,nested,spearman,43,100,0.9066,0.9067,{'alpha': 47.1}
outer_fold_0,0,method_scores_plus_method_ranks_plus_rank_summary_plus_target_context,ridge,35,nested,spearman,44,100,0.9063,0.9067,{'alpha': 20.1}
outer_fold_0,0,method_scores_plus_method_ranks_plus_rank_summary_plus_target_context,ridge,35,nested,spearman,45,100,0.9062,0.9067,{'alpha': 107.0}
outer_fold_0,0,method_scores_plus_method_ranks_plus_rank_summary_plus_target_context,ridge,35,nested,spearman,46,100,0.9063,0.9067,{'alpha': 7.28}
outer_fold_0,0,method_scores_plus_method_ranks_plus_rank_summary_plus_target_context,ridge,35,nested,spearman,47,100,0.9061,0.9067,{'alpha': 169.0}
outer_fold_0,0,method_scores_plus_method_ranks_plus_rank_summary_plus_target_context,ridge,35,nested,spearman,48,100,0.9064,0.9067,{'alpha': 27.6}
outer_fold_0,0,method_scores_plus_method_ranks_plus_rank_summary_plus_target_context,ridge,35,nested,spearman,49,100,0.9064,0.9067,{'alpha': 12.9}
outer_fold_0,0,method_scores_plus_method_ranks_plus_rank_summary_plus_target_context,ridge,35,nested,spearman,50,100,0.9059,0.9067,{'alpha': 1.72}
outer_fold_0,0,method_scores_plus_method_ranks_plus_rank_summary_plus_target_context,ridge,35,nested,spearman,51,100,0.9066,0.9067,{'alpha': 46.6}
outer_fold_0,0,method_scores_plus_method_ranks_plus_rank_summary_plus_target_context,ridge,35,nested,spearman,52,100,0.9063,0.9067,{'alpha': 77.5}
outer_fold_0,0,method_scores_plus_method_ranks_plus_rank_summary_plus_target_context,ridge,35,nested,spearman,53,100,0.906,0.9067,{'alpha': 428.0}
outer_fold_0,0,method_scores_plus_method_ranks_plus_rank_summary_plus_target_context,ridge,35,nested,spearman,54,100,0.9067,0.9067,{'alpha': 45.6}
outer_fold_0,0,method_scores_plus_method_ranks_plus_rank_summary_plus_target_context,ridge,35,nested,spearman,55,100,0.9064,0.9067,{'alpha': 11.5}
outer_fold_0,0,method_scores_plus_method_ranks_plus_rank_summary_plus_target_context,ridge,35,nested,spearman,56,100,0.9055,0.9067,{'alpha': 0.00225}
outer_fold_0,0,method_scores_plus_method_ranks_plus_rank_summary_plus_target_context,ridge,35,nested,spearman,57,100,0.9065,0.9067,{'alpha': 32.4}
outer_fold_0,0,method_scores_plus_method_ranks_plus_rank_summary_plus_target_context,ridge,35,nested,spearman,58,100,0.9055,0.9067,{'alpha': 0.000119}
outer_fold_0,0,method_scores_plus_method_ranks_plus_rank_summary_plus_target_context,ridge,35,nested,spearman,59,100,0.9064,0.9067,{'alpha': 5.51}
outer_fold_0,0,method_scores_plus_method_ranks_plus_rank_summary_plus_target_context,ridge,35,nested,spearman,60,100,0.9062,0.9067,{'alpha': 154.0}
outer_fold_0,0,method_scores_plus_method_ranks_plus_rank_summary_plus_target_context,ridge,35,nested,spearman,61,100,0.9065,0.9067,{'alpha': 58.6}
outer_fold_0,0,method_scores_plus_method_ranks_plus_rank_summary_plus_target_context,ridge,35,nested,spearman,62,100,0.9063,0.9067,{'alpha': 93.7}
outer_fold_0,0,method_scores_plus_method_ranks_plus_rank_summary_plus_target_context,ridge,35,nested,spearman,63,100,0.9066,0.9067,{'alpha': 46.2}
outer_fold_0,0,method_scores_plus_method_ranks_plus_rank_summary_plus_target_context,ridge,35,nested,spearman,64,100,0.9062,0.9067,{'alpha': 492.0}
outer_fold_0,0,method_scores_plus_method_ranks_plus_rank_summary_plus_target_context,ridge,35,nested,spearman,65,100,0.9064,0.9067,{'alpha': 24.4}
outer_fold_0,0,method_scores_plus_method_ranks_plus_rank_summary_plus_target_context,ridge,35,nested,spearman,66,100,0.9064,0.9067,{'alpha': 12.7}
outer_fold_0,0,method_scores_plus_method_ranks_plus_rank_summary_plus_target_context,ridge,35,nested,spearman,67,100,0.9066,0.9067,{'alpha': 47.8}
outer_fold_0,0,method_scores_plus_method_ranks_plus_rank_summary_plus_target_context,ridge,35,nested,spearman,68,100,0.9062,0.9067,{'alpha': 111.0}
outer_fold_0,0,method_scores_plus_method_ranks_plus_rank_summary_plus_target_context,ridge,35,nested,spearman,69,100,0.906,0.9067,{'alpha': 307.0}
outer_fold_0,0,method_scores_plus_method_ranks_plus_rank_summary_plus_target_context,ridge,35,nested,spearman,70,100,0.906,0.9067,{'alpha': 188.0}
outer_fold_0,0,method_scores_plus_method_ranks_plus_rank_summary_plus_target_context,ridge,35,nested,spearman,71,100,0.9066,0.9067,{'alpha': 55.1}
outer_fold_0,0,method_scores_plus_method_ranks_plus_rank_summary_plus_target_context,ridge,35,nested,spearman,72,100,0.9064,0.9067,{'alpha': 31.2}
outer_fold_0,0,method_scores_plus_method_ranks_plus_rank_summary_plus_target_context,ridge,35,nested,spearman,73,100,0.9064,0.9067,{'alpha': 65.7}
outer_fold_0,0,method_scores_plus_method_ranks_plus_rank_summary_plus_target_context,ridge,35,nested,spearman,74,100,0.9064,0.9067,{'alpha': 15.8}
outer_fold_0,0,method_scores_plus_method_ranks_plus_rank_summary_plus_target_context,ridge,35,nested,spearman,75,100,0.9066,0.9067,{'alpha': 40.9}
outer_fold_0,0,method_scores_plus_method_ranks_plus_rank_summary_plus_target_context,ridge,35,nested,spearman,76,100,0.9064,0.9067,{'alpha': 23.9}
outer_fold_0,0,method_scores_plus_method_ranks_plus_rank_summary_plus_target_context,ridge,35,nested,spearman,77,100,0.9063,0.9067,{'alpha': 7.93}
outer_fold_0,0,method_scores_plus_method_ranks_plus_rank_summary_plus_target_context,ridge,35,nested,spearman,78,100,0.9063,0.9067,{'alpha': 3.65}
outer_fold_0,0,method_scores_plus_method_ranks_plus_rank_summary_plus_target_context,ridge,35,nested,spearman,79,100,0.9065,0.9067,{'alpha': 39.7}
outer_fold_0,0,method_scores_plus_method_ranks_plus_rank_summary_plus_target_context,ridge,35,nested,spearman,80,100,0.906,0.9067,{'alpha': 237.0}
outer_fold_0,0,method_scores_plus_method_ranks_plus_rank_summary_plus_target_context,ridge,35,nested,spearman,81,100,0.9063,0.9067,{'alpha': 85.4}
outer_fold_0,0,method_scores_plus_method_ranks_plus_rank_summary_plus_target_context,ridge,35,nested,spearman,82,100,0.9065,0.9067,{'alpha': 56.4}
outer_fold_0,0,method_scores_plus_method_ranks_plus_rank_summary_plus_target_context,ridge,35,nested,spearman,83,100,0.9063,0.9067,{'alpha': 20.7}
outer_fold_0,0,method_scores_plus_method_ranks_plus_rank_summary_plus_target_context,ridge,35,nested,spearman,84,100,0.9062,0.9067,{'alpha': 124.0}
outer_fold_0,0,method_scores_plus_method_ranks_plus_rank_summary_plus_target_context,ridge,35,nested,spearman,85,100,0.9066,0.9067,{'alpha': 42.6}
outer_fold_0,0,method_scores_plus_method_ranks_plus_rank_summary_plus_target_context,ridge,35,nested,spearman,86,100,0.9065,0.9067,{'alpha': 32.3}
outer_fold_0,0,method_scores_plus_method_ranks_plus_rank_summary_plus_target_context,ridge,35,nested,spearman,87,100,0.9064,0.9067,{'alpha': 16.7}
outer_fold_0,0,method_scores_plus_method_ranks_plus_rank_summary_plus_target_context,ridge,35,nested,spearman,88,100,0.9062,0.9067,{'alpha': 101.0}
outer_fold_0,0,method_scores_plus_method_ranks_plus_rank_summary_plus_target_context,ridge,35,nested,spearman,89,100,0.9066,0.9067,{'alpha': 41.2}
outer_fold_0,0,method_scores_plus_method_ranks_plus_rank_summary_plus_target_context,ridge,35,nested,spearman,90,100,0.9063,0.9067,{'alpha': 9.59}
outer_fold_0,0,method_scores_plus_method_ranks_plus_rank_summary_plus_target_context,ridge,35,nested,spearman,91,100,0.9063,0.9067,{'alpha': 75.5}
outer_fold_0,0,method_scores_plus_method_ranks_plus_rank_summary_plus_target_context,ridge,35,nested,spearman,92,100,0.9065,0.9067,{'alpha': 35.2}
outer_fold_0,0,method_scores_plus_method_ranks_plus_rank_summary_plus_target_context,ridge,35,nested,spearman,93,100,0.906,0.9067,{'alpha': 204.0}
outer_fold_0,0,method_scores_plus_method_ranks_plus_rank_summary_plus_target_context,ridge,35,nested,spearman,94,100,0.9066,0.9067,{'alpha': 51.8}
outer_fold_0,0,method_scores_plus_method_ranks_plus_rank_summary_plus_target_context,ridge,35,nested,spearman,95,100,0.9062,0.9067,{'alpha': 132.0}
outer_fold_0,0,method_scores_plus_method_ranks_plus_rank_summary_plus_target_context,ridge,35,nested,spearman,96,100,0.9063,0.9067,{'alpha': 668.0}
outer_fold_0,0,method_scores_plus_method_ranks_plus_rank_summary_plus_target_context,ridge,35,nested,spearman,97,100,0.9064,0.9067,{'alpha': 5.49}
outer_fold_0,0,method_scores_plus_method_ranks_plus_rank_summary_plus_target_context,ridge,35,nested,spearman,98,100,0.9059,0.9067,{'alpha': 358.0}
outer_fold_0,0,method_scores_plus_method_ranks_plus_rank_summary_plus_target_context,ridge,35,nested,spearman,99,100,0.9064,0.9067,{'alpha': 23.1}
outer_fold_0,0,method_scores_plus_method_ranks_plus_rank_summary_plus_target_context,xgboost,35,nested,spearman,0,100,0.8971,0.8971,"{'learning_rate': 0.065, 'max_depth': 8, 'n_estimators': 300, 'subsample': 0.799}"
outer_fold_0,0,method_scores_plus_method_ranks_plus_rank_summary_plus_target_context,xgboost,35,nested,spearman,1,100,0.8997,0.8997,"{'learning_rate': 0.00139, 'max_depth': 3, 'n_estimators': 150, 'subsample': 0.933}"
outer_fold_0,0,method_scores_plus_method_ranks_plus_rank_summary_plus_target_context,xgboost,35,nested,spearman,2,100,0.8991,0.8997,"{'learning_rate': 0.00112, 'max_depth': 6, 'n_estimators': 400, 'subsample': 0.985}"
outer_fold_0,0,method_scores_plus_method_ranks_plus_rank_summary_plus_target_context,xgboost,35,nested,spearman,3,100,0.9075,0.9075,"{'learning_rate': 0.00282, 'max_depth': 3, 'n_estimators': 550, 'subsample': 0.592}"
outer_fold_0,0,method_scores_plus_method_ranks_plus_rank_summary_plus_target_context,xgboost,35,nested,spearman,4,100,0.9046,0.9075,"{'learning_rate': 0.0117, 'max_depth': 5, 'n_estimators': 250, 'subsample': 0.646}"
outer_fold_0,0,method_scores_plus_method_ranks_plus_rank_summary_plus_target_context,xgboost,35,nested,spearman,5,100,0.9054,0.9075,"{'learning_rate': 0.00529, 'max_depth': 2, 'n_estimators': 400, 'subsample': 0.683}"
outer_fold_0,0,method_scores_plus_method_ranks_plus_rank_summary_plus_target_context,xgboost,35,nested,spearman,6,100,0.9033,0.9075,"{'learning_rate': 0.00312, 'max_depth': 7, 'n_estimators': 350, 'subsample': 0.757}"
outer_fold_0,0,method_scores_plus_method_ranks_plus_rank_summary_plus_target_context,xgboost,35,nested,spearman,7,100,0.9063,0.9075,"{'learning_rate': 0.032, 'max_depth': 2, 'n_estimators': 400, 'subsample': 0.585}"
outer_fold_0,0,method_scores_plus_method_ranks_plus_rank_summary_plus_target_context,xgboost,35,nested,spearman,8,100,0.8895,0.9075,"{'learning_rate': 0.247, 'max_depth': 8, 'n_estimators': 100, 'subsample': 0.904}"
outer_fold_0,0,method_scores_plus_method_ranks_plus_rank_summary_plus_target_context,xgboost,35,nested,spearman,9,100,0.9047,0.9075,"{'learning_rate': 0.0495, 'max_depth': 2, 'n_estimators': 250, 'subsample': 0.72}"
outer_fold_0,0,method_scores_plus_method_ranks_plus_rank_summary_plus_target_context,xgboost,35,nested,spearman,10,100,0.8856,0.9075,"{'learning_rate': 0.252, 'max_depth': 4, 'n_estimators': 600, 'subsample': 0.509}"
outer_fold_0,0,method_scores_plus_method_ranks_plus_rank_summary_plus_target_context,xgboost,35,nested,spearman,11,100,0.9033,0.9075,"{'learning_rate': 0.0201, 'max_depth': 3, 'n_estimators': 550, 'subsample': 0.552}"
outer_fold_0,0,method_scores_plus_method_ranks_plus_rank_summary_plus_target_context,xgboost,35,nested,spearman,12,100,0.9039,0.9075,"{'learning_rate': 0.0203, 'max_depth': 4, 'n_estimators': 500, 'subsample': 0.6}"
outer_fold_0,0,method_scores_plus_method_ranks_plus_rank_summary_plus_target_context,xgboost,35,nested,spearman,13,100,0.9077,0.9077,"{'learning_rate': 0.00446, 'max_depth': 3, 'n_estimators': 500, 'subsample': 0.6}"
outer_fold_0,0,method_scores_plus_method_ranks_plus_rank_summary_plus_target_context,xgboost,35,nested,spearman,14,100,0.9076,0.9077,"{'learning_rate': 0.00459, 'max_depth': 4, 'n_estimators': 500, 'subsample': 0.504}"
outer_fold_0,0,method_scores_plus_method_ranks_plus_rank_summary_plus_target_context,xgboost,35,nested,spearman,15,100,0.9054,0.9077,"{'learning_rate': 0.00834, 'max_depth': 5, 'n_estimators': 500, 'subsample': 0.524}"
outer_fold_0,0,method_scores_plus_method_ranks_plus_rank_summary_plus_target_context,xgboost,35,nested,spearman,16,100,0.9071,0.9077,"{'learning_rate': 0.00328, 'max_depth': 4, 'n_estimators': 450, 'subsample': 0.659}"
outer_fold_0,0,method_scores_plus_method_ranks_plus_rank_summary_plus_target_context,xgboost,35,nested,spearman,17,100,0.9056,0.9077,"{'learning_rate': 0.00666, 'max_depth': 5, 'n_estimators': 600, 'subsample': 0.501}"
