dataset_label,target_class_label,model_type,parameter,parameter_label,comparison_name,feature_set_label,p,parameter_bin,parameter_bin_sort,parameter_bin_lower,parameter_bin_upper,median_tuning_score,trial_count
fasn,FASN,xgboost,n_estimators,N estimators,method_scores_plus_method_ranks,Scores + Ranks,12,400,400.0,400.0,400.0,0.8621,79
fasn,FASN,xgboost,n_estimators,N estimators,method_scores_plus_method_ranks,Scores + Ranks,12,450,450.0,450.0,450.0,0.8665,68
fasn,FASN,xgboost,n_estimators,N estimators,method_scores_plus_method_ranks,Scores + Ranks,12,500,500.0,500.0,500.0,0.8663,49
fasn,FASN,xgboost,n_estimators,N estimators,method_scores_plus_method_ranks,Scores + Ranks,12,550,550.0,550.0,550.0,0.8659,43
fasn,FASN,xgboost,n_estimators,N estimators,method_scores_plus_method_ranks,Scores + Ranks,12,600,600.0,600.0,600.0,0.8639,26
fasn,FASN,xgboost,n_estimators,N estimators,chemical_descriptors,Chem. descriptors,13,100,100.0,100.0,100.0,0.48514999999999997,24
fasn,FASN,xgboost,n_estimators,N estimators,chemical_descriptors,Chem. descriptors,13,150,150.0,150.0,150.0,0.4644,23
fasn,FASN,xgboost,n_estimators,N estimators,chemical_descriptors,Chem. descriptors,13,200,200.0,200.0,200.0,0.4486,19
fasn,FASN,xgboost,n_estimators,N estimators,chemical_descriptors,Chem. descriptors,13,250,250.0,250.0,250.0,0.4438,28
fasn,FASN,xgboost,n_estimators,N estimators,chemical_descriptors,Chem. descriptors,13,300,300.0,300.0,300.0,0.4422,33
fasn,FASN,xgboost,n_estimators,N estimators,chemical_descriptors,Chem. descriptors,13,350,350.0,350.0,350.0,0.4508,33
fasn,FASN,xgboost,n_estimators,N estimators,chemical_descriptors,Chem. descriptors,13,400,400.0,400.0,400.0,0.4429,45
fasn,FASN,xgboost,n_estimators,N estimators,chemical_descriptors,Chem. descriptors,13,450,450.0,450.0,450.0,0.4576,61
fasn,FASN,xgboost,n_estimators,N estimators,chemical_descriptors,Chem. descriptors,13,500,500.0,500.0,500.0,0.4607,78
fasn,FASN,xgboost,n_estimators,N estimators,chemical_descriptors,Chem. descriptors,13,550,550.0,550.0,550.0,0.4604,91
fasn,FASN,xgboost,n_estimators,N estimators,chemical_descriptors,Chem. descriptors,13,600,600.0,600.0,600.0,0.4491,65
fasn,FASN,xgboost,n_estimators,N estimators,method_scores_plus_chemical_descriptors,Scores + Chem. descriptors,19,100,100.0,100.0,100.0,0.8302,11
fasn,FASN,xgboost,n_estimators,N estimators,method_scores_plus_chemical_descriptors,Scores + Chem. descriptors,19,150,150.0,150.0,150.0,0.842,19
fasn,FASN,xgboost,n_estimators,N estimators,method_scores_plus_chemical_descriptors,Scores + Chem. descriptors,19,200,200.0,200.0,200.0,0.8604499999999999,30
fasn,FASN,xgboost,n_estimators,N estimators,method_scores_plus_chemical_descriptors,Scores + Chem. descriptors,19,250,250.0,250.0,250.0,0.8662,55
fasn,FASN,xgboost,n_estimators,N estimators,method_scores_plus_chemical_descriptors,Scores + Chem. descriptors,19,300,300.0,300.0,300.0,0.8529,35
fasn,FASN,xgboost,n_estimators,N estimators,method_scores_plus_chemical_descriptors,Scores + Chem. descriptors,19,350,350.0,350.0,350.0,0.8593500000000001,30
fasn,FASN,xgboost,n_estimators,N estimators,method_scores_plus_chemical_descriptors,Scores + Chem. descriptors,19,400,400.0,400.0,400.0,0.84745,44
fasn,FASN,xgboost,n_estimators,N estimators,method_scores_plus_chemical_descriptors,Scores + Chem. descriptors,19,450,450.0,450.0,450.0,0.86205,56
fasn,FASN,xgboost,n_estimators,N estimators,method_scores_plus_chemical_descriptors,Scores + Chem. descriptors,19,500,500.0,500.0,500.0,0.856,77
fasn,FASN,xgboost,n_estimators,N estimators,method_scores_plus_chemical_descriptors,Scores + Chem. descriptors,19,550,550.0,550.0,550.0,0.8571,73
fasn,FASN,xgboost,n_estimators,N estimators,method_scores_plus_chemical_descriptors,Scores + Chem. descriptors,19,600,600.0,600.0,600.0,0.86915,70
fasn,FASN,xgboost,n_estimators,N estimators,method_scores_plus_method_ranks_plus_rank_summary,Scores + Ranks + Rank summary,21,100,100.0,100.0,100.0,0.8806,30
fasn,FASN,xgboost,n_estimators,N estimators,method_scores_plus_method_ranks_plus_rank_summary,Scores + Ranks + Rank summary,21,150,150.0,150.0,150.0,0.87765,14
fasn,FASN,xgboost,n_estimators,N estimators,method_scores_plus_method_ranks_plus_rank_summary,Scores + Ranks + Rank summary,21,200,200.0,200.0,200.0,0.8744000000000001,12
fasn,FASN,xgboost,n_estimators,N estimators,method_scores_plus_method_ranks_plus_rank_summary,Scores + Ranks + Rank summary,21,250,250.0,250.0,250.0,0.8883,17
fasn,FASN,xgboost,n_estimators,N estimators,method_scores_plus_method_ranks_plus_rank_summary,Scores + Ranks + Rank summary,21,300,300.0,300.0,300.0,0.87815,26
fasn,FASN,xgboost,n_estimators,N estimators,method_scores_plus_method_ranks_plus_rank_summary,Scores + Ranks + Rank summary,21,350,350.0,350.0,350.0,0.8766499999999999,42
fasn,FASN,xgboost,n_estimators,N estimators,method_scores_plus_method_ranks_plus_rank_summary,Scores + Ranks + Rank summary,21,400,400.0,400.0,400.0,0.87755,60
fasn,FASN,xgboost,n_estimators,N estimators,method_scores_plus_method_ranks_plus_rank_summary,Scores + Ranks + Rank summary,21,450,450.0,450.0,450.0,0.8994500000000001,66
fasn,FASN,xgboost,n_estimators,N estimators,method_scores_plus_method_ranks_plus_rank_summary,Scores + Ranks + Rank summary,21,500,500.0,500.0,500.0,0.9014,64
fasn,FASN,xgboost,n_estimators,N estimators,method_scores_plus_method_ranks_plus_rank_summary,Scores + Ranks + Rank summary,21,550,550.0,550.0,550.0,0.9019,81
fasn,FASN,xgboost,n_estimators,N estimators,method_scores_plus_method_ranks_plus_rank_summary,Scores + Ranks + Rank summary,21,600,600.0,600.0,600.0,0.903,88
fasn,FASN,xgboost,n_estimators,N estimators,method_scores_plus_method_ranks_plus_rank_summary_plus_glide_uncertainty_plus_chemical_descriptors,Scores + Ranks + Rank summary + Glide uncertainty + Chem. descriptors,35,100,100.0,100.0,100.0,0.8804,11
fasn,FASN,xgboost,n_estimators,N estimators,method_scores_plus_method_ranks_plus_rank_summary_plus_glide_uncertainty_plus_chemical_descriptors,Scores + Ranks + Rank summary + Glide uncertainty + Chem. descriptors,35,150,150.0,150.0,150.0,0.8795,15
fasn,FASN,xgboost,n_estimators,N estimators,method_scores_plus_method_ranks_plus_rank_summary_plus_glide_uncertainty_plus_chemical_descriptors,Scores + Ranks + Rank summary + Glide uncertainty + Chem. descriptors,35,200,200.0,200.0,200.0,0.8813,22
fasn,FASN,xgboost,n_estimators,N estimators,method_scores_plus_method_ranks_plus_rank_summary_plus_glide_uncertainty_plus_chemical_descriptors,Scores + Ranks + Rank summary + Glide uncertainty + Chem. descriptors,35,250,250.0,250.0,250.0,0.8926,37
fasn,FASN,xgboost,n_estimators,N estimators,method_scores_plus_method_ranks_plus_rank_summary_plus_glide_uncertainty_plus_chemical_descriptors,Scores + Ranks + Rank summary + Glide uncertainty + Chem. descriptors,35,300,300.0,300.0,300.0,0.9002,51
fasn,FASN,xgboost,n_estimators,N estimators,method_scores_plus_method_ranks_plus_rank_summary_plus_glide_uncertainty_plus_chemical_descriptors,Scores + Ranks + Rank summary + Glide uncertainty + Chem. descriptors,35,350,350.0,350.0,350.0,0.9014,78
fasn,FASN,xgboost,n_estimators,N estimators,method_scores_plus_method_ranks_plus_rank_summary_plus_glide_uncertainty_plus_chemical_descriptors,Scores + Ranks + Rank summary + Glide uncertainty + Chem. descriptors,35,400,400.0,400.0,400.0,0.8901,101
fasn,FASN,xgboost,n_estimators,N estimators,method_scores_plus_method_ranks_plus_rank_summary_plus_glide_uncertainty_plus_chemical_descriptors,Scores + Ranks + Rank summary + Glide uncertainty + Chem. descriptors,35,450,450.0,450.0,450.0,0.9038,89
fasn,FASN,xgboost,n_estimators,N estimators,method_scores_plus_method_ranks_plus_rank_summary_plus_glide_uncertainty_plus_chemical_descriptors,Scores + Ranks + Rank summary + Glide uncertainty + Chem. descriptors,35,500,500.0,500.0,500.0,0.9,52
fasn,FASN,xgboost,n_estimators,N estimators,method_scores_plus_method_ranks_plus_rank_summary_plus_glide_uncertainty_plus_chemical_descriptors,Scores + Ranks + Rank summary + Glide uncertainty + Chem. descriptors,35,550,550.0,550.0,550.0,0.90025,28
fasn,FASN,xgboost,n_estimators,N estimators,method_scores_plus_method_ranks_plus_rank_summary_plus_glide_uncertainty_plus_chemical_descriptors,Scores + Ranks + Rank summary + Glide uncertainty + Chem. descriptors,35,600,600.0,600.0,600.0,0.89725,16
fasn,FASN,xgboost,subsample,Subsample,method_ranks,Ranks,6,0.5 to 0.562,0.53125,0.5,0.5625,0.8774,117
fasn,FASN,xgboost,subsample,Subsample,method_ranks,Ranks,6,0.562 to 0.625,0.59375,0.5625,0.625,0.87605,142
fasn,FASN,xgboost,subsample,Subsample,method_ranks,Ranks,6,0.625 to 0.688,0.65625,0.625,0.6875,0.8617,80
fasn,FASN,xgboost,subsample,Subsample,method_ranks,Ranks,6,0.688 to 0.75,0.71875,0.6875,0.75,0.8555,39
fasn,FASN,xgboost,subsample,Subsample,method_ranks,Ranks,6,0.75 to 0.812,0.78125,0.75,0.8125,0.8535,35
fasn,FASN,xgboost,subsample,Subsample,method_ranks,Ranks,6,0.812 to 0.875,0.84375,0.8125,0.875,0.8564,34
fasn,FASN,xgboost,subsample,Subsample,method_ranks,Ranks,6,0.875 to 0.938,0.90625,0.875,0.9375,0.8497,33
fasn,FASN,xgboost,subsample,Subsample,method_ranks,Ranks,6,0.938 to 1,0.96875,0.9375,1.0,0.8472,20
fasn,FASN,xgboost,subsample,Subsample,method_scores,Scores,6,0.5 to 0.562,0.53125,0.5,0.5625,0.8774,117
fasn,FASN,xgboost,subsample,Subsample,method_scores,Scores,6,0.562 to 0.625,0.59375,0.5625,0.625,0.87605,142
fasn,FASN,xgboost,subsample,Subsample,method_scores,Scores,6,0.625 to 0.688,0.65625,0.625,0.6875,0.8617,80
fasn,FASN,xgboost,subsample,Subsample,method_scores,Scores,6,0.688 to 0.75,0.71875,0.6875,0.75,0.8555,39
fasn,FASN,xgboost,subsample,Subsample,method_scores,Scores,6,0.75 to 0.812,0.78125,0.75,0.8125,0.8535,35
fasn,FASN,xgboost,subsample,Subsample,method_scores,Scores,6,0.812 to 0.875,0.84375,0.8125,0.875,0.8564,34
fasn,FASN,xgboost,subsample,Subsample,method_scores,Scores,6,0.875 to 0.938,0.90625,0.875,0.9375,0.8497,33
fasn,FASN,xgboost,subsample,Subsample,method_scores,Scores,6,0.938 to 1,0.96875,0.9375,1.0,0.8472,20
fasn,FASN,xgboost,subsample,Subsample,method_scores_plus_glide_uncertainty,Scores + Glide uncertainty,7,0.5 to 0.562,0.53125,0.5,0.5625,0.875,201
fasn,FASN,xgboost,subsample,Subsample,method_scores_plus_glide_uncertainty,Scores + Glide uncertainty,7,0.562 to 0.625,0.59375,0.5625,0.625,0.87015,136
fasn,FASN,xgboost,subsample,Subsample,method_scores_plus_glide_uncertainty,Scores + Glide uncertainty,7,0.625 to 0.688,0.65625,0.625,0.6875,0.8533,73
fasn,FASN,xgboost,subsample,Subsample,method_scores_plus_glide_uncertainty,Scores + Glide uncertainty,7,0.688 to 0.75,0.71875,0.6875,0.75,0.8505,32
fasn,FASN,xgboost,subsample,Subsample,method_scores_plus_glide_uncertainty,Scores + Glide uncertainty,7,0.75 to 0.812,0.78125,0.75,0.8125,0.8533,21
fasn,FASN,xgboost,subsample,Subsample,method_scores_plus_glide_uncertainty,Scores + Glide uncertainty,7,0.812 to 0.875,0.84375,0.8125,0.875,0.85495,10
fasn,FASN,xgboost,subsample,Subsample,method_scores_plus_glide_uncertainty,Scores + Glide uncertainty,7,0.875 to 0.938,0.90625,0.875,0.9375,0.82145,14
fasn,FASN,xgboost,subsample,Subsample,method_scores_plus_glide_uncertainty,Scores + Glide uncertainty,7,0.938 to 1,0.96875,0.9375,1.0,0.8363,13
fasn,FASN,xgboost,subsample,Subsample,method_scores_plus_method_ranks,Scores + Ranks,12,0.5 to 0.562,0.53125,0.5,0.5625,0.8657,177
fasn,FASN,xgboost,subsample,Subsample,method_scores_plus_method_ranks,Scores + Ranks,12,0.562 to 0.625,0.59375,0.5625,0.625,0.8682,145
fasn,FASN,xgboost,subsample,Subsample,method_scores_plus_method_ranks,Scores + Ranks,12,0.625 to 0.688,0.65625,0.625,0.6875,0.867,70
fasn,FASN,xgboost,subsample,Subsample,method_scores_plus_method_ranks,Scores + Ranks,12,0.688 to 0.75,0.71875,0.6875,0.75,0.8619,23
fasn,FASN,xgboost,subsample,Subsample,method_scores_plus_method_ranks,Scores + Ranks,12,0.75 to 0.812,0.78125,0.75,0.8125,0.8565,23
fasn,FASN,xgboost,subsample,Subsample,method_scores_plus_method_ranks,Scores + Ranks,12,0.812 to 0.875,0.84375,0.8125,0.875,0.87355,26
fasn,FASN,xgboost,subsample,Subsample,method_scores_plus_method_ranks,Scores + Ranks,12,0.875 to 0.938,0.90625,0.875,0.9375,0.84,22
fasn,FASN,xgboost,subsample,Subsample,method_scores_plus_method_ranks,Scores + Ranks,12,0.938 to 1,0.96875,0.9375,1.0,0.8558,14
fasn,FASN,xgboost,subsample,Subsample,chemical_descriptors,Chem. descriptors,13,0.5 to 0.562,0.53125,0.5,0.5625,0.4648,147
fasn,FASN,xgboost,subsample,Subsample,chemical_descriptors,Chem. descriptors,13,0.562 to 0.625,0.59375,0.5625,0.625,0.45220000000000005,80
fasn,FASN,xgboost,subsample,Subsample,chemical_descriptors,Chem. descriptors,13,0.625 to 0.688,0.65625,0.625,0.6875,0.4515,73
fasn,FASN,xgboost,subsample,Subsample,chemical_descriptors,Chem. descriptors,13,0.688 to 0.75,0.71875,0.6875,0.75,0.4471,67
fasn,FASN,xgboost,subsample,Subsample,chemical_descriptors,Chem. descriptors,13,0.75 to 0.812,0.78125,0.75,0.8125,0.4557,69
fasn,FASN,xgboost,subsample,Subsample,chemical_descriptors,Chem. descriptors,13,0.812 to 0.875,0.84375,0.8125,0.875,0.44435,34
fasn,FASN,xgboost,subsample,Subsample,chemical_descriptors,Chem. descriptors,13,0.875 to 0.938,0.90625,0.875,0.9375,0.4236,17
fasn,FASN,xgboost,subsample,Subsample,chemical_descriptors,Chem. descriptors,13,0.938 to 1,0.96875,0.9375,1.0,0.4126,13
fasn,FASN,xgboost,subsample,Subsample,method_scores_plus_chemical_descriptors,Scores + Chem. descriptors,19,0.5 to 0.562,0.53125,0.5,0.5625,0.873,115
fasn,FASN,xgboost,subsample,Subsample,method_scores_plus_chemical_descriptors,Scores + Chem. descriptors,19,0.562 to 0.625,0.59375,0.5625,0.625,0.8615,125
fasn,FASN,xgboost,subsample,Subsample,method_scores_plus_chemical_descriptors,Scores + Chem. descriptors,19,0.625 to 0.688,0.65625,0.625,0.6875,0.8587,77
fasn,FASN,xgboost,subsample,Subsample,method_scores_plus_chemical_descriptors,Scores + Chem. descriptors,19,0.688 to 0.75,0.71875,0.6875,0.75,0.85185,34
fasn,FASN,xgboost,subsample,Subsample,method_scores_plus_chemical_descriptors,Scores + Chem. descriptors,19,0.75 to 0.812,0.78125,0.75,0.8125,0.85475,50
fasn,FASN,xgboost,subsample,Subsample,method_scores_plus_chemical_descriptors,Scores + Chem. descriptors,19,0.812 to 0.875,0.84375,0.8125,0.875,0.8553,55
fasn,FASN,xgboost,subsample,Subsample,method_scores_plus_chemical_descriptors,Scores + Chem. descriptors,19,0.875 to 0.938,0.90625,0.875,0.9375,0.8414999999999999,28
fasn,FASN,xgboost,subsample,Subsample,method_scores_plus_chemical_descriptors,Scores + Chem. descriptors,19,0.938 to 1,0.96875,0.9375,1.0,0.825,16
fasn,FASN,xgboost,subsample,Subsample,method_scores_plus_method_ranks_plus_rank_summary,Scores + Ranks + Rank summary,21,0.5 to 0.562,0.53125,0.5,0.5625,0.8816,99
fasn,FASN,xgboost,subsample,Subsample,method_scores_plus_method_ranks_plus_rank_summary,Scores + Ranks + Rank summary,21,0.562 to 0.625,0.59375,0.5625,0.625,0.8788,98
fasn,FASN,xgboost,subsample,Subsample,method_scores_plus_method_ranks_plus_rank_summary,Scores + Ranks + Rank summary,21,0.625 to 0.688,0.65625,0.625,0.6875,0.8791,69
fasn,FASN,xgboost,subsample,Subsample,method_scores_plus_method_ranks_plus_rank_summary,Scores + Ranks + Rank summary,21,0.688 to 0.75,0.71875,0.6875,0.75,0.8947,50
fasn,FASN,xgboost,subsample,Subsample,method_scores_plus_method_ranks_plus_rank_summary,Scores + Ranks + Rank summary,21,0.75 to 0.812,0.78125,0.75,0.8125,0.8985,57
fasn,FASN,xgboost,subsample,Subsample,method_scores_plus_method_ranks_plus_rank_summary,Scores + Ranks + Rank summary,21,0.812 to 0.875,0.84375,0.8125,0.875,0.8953,36
fasn,FASN,xgboost,subsample,Subsample,method_scores_plus_method_ranks_plus_rank_summary,Scores + Ranks + Rank summary,21,0.875 to 0.938,0.90625,0.875,0.9375,0.9057,43
fasn,FASN,xgboost,subsample,Subsample,method_scores_plus_method_ranks_plus_rank_summary,Scores + Ranks + Rank summary,21,0.938 to 1,0.96875,0.9375,1.0,0.90825,48
fasn,FASN,xgboost,subsample,Subsample,method_scores_plus_method_ranks_plus_rank_summary_plus_glide_uncertainty_plus_chemical_descriptors,Scores + Ranks + Rank summary + Glide uncertainty + Chem. descriptors,35,0.5 to 0.562,0.53125,0.5,0.5625,0.8861,131
fasn,FASN,xgboost,subsample,Subsample,method_scores_plus_method_ranks_plus_rank_summary_plus_glide_uncertainty_plus_chemical_descriptors,Scores + Ranks + Rank summary + Glide uncertainty + Chem. descriptors,35,0.562 to 0.625,0.59375,0.5625,0.625,0.8812,97
fasn,FASN,xgboost,subsample,Subsample,method_scores_plus_method_ranks_plus_rank_summary_plus_glide_uncertainty_plus_chemical_descriptors,Scores + Ranks + Rank summary + Glide uncertainty + Chem. descriptors,35,0.625 to 0.688,0.65625,0.625,0.6875,0.881,79
fasn,FASN,xgboost,subsample,Subsample,method_scores_plus_method_ranks_plus_rank_summary_plus_glide_uncertainty_plus_chemical_descriptors,Scores + Ranks + Rank summary + Glide uncertainty + Chem. descriptors,35,0.688 to 0.75,0.71875,0.6875,0.75,0.90435,64
fasn,FASN,xgboost,subsample,Subsample,method_scores_plus_method_ranks_plus_rank_summary_plus_glide_uncertainty_plus_chemical_descriptors,Scores + Ranks + Rank summary + Glide uncertainty + Chem. descriptors,35,0.75 to 0.812,0.78125,0.75,0.8125,0.905,58
fasn,FASN,xgboost,subsample,Subsample,method_scores_plus_method_ranks_plus_rank_summary_plus_glide_uncertainty_plus_chemical_descriptors,Scores + Ranks + Rank summary + Glide uncertainty + Chem. descriptors,35,0.812 to 0.875,0.84375,0.8125,0.875,0.90405,36
fasn,FASN,xgboost,subsample,Subsample,method_scores_plus_method_ranks_plus_rank_summary_plus_glide_uncertainty_plus_chemical_descriptors,Scores + Ranks + Rank summary + Glide uncertainty + Chem. descriptors,35,0.875 to 0.938,0.90625,0.875,0.9375,0.8953,22
fasn,FASN,xgboost,subsample,Subsample,method_scores_plus_method_ranks_plus_rank_summary_plus_glide_uncertainty_plus_chemical_descriptors,Scores + Ranks + Rank summary + Glide uncertainty + Chem. descriptors,35,0.938 to 1,0.96875,0.9375,1.0,0.8774,13
furin,Furin,xgboost,log10_learning_rate,log10(learning rate),method_ranks,Ranks,6,-3 to -2.69,-2.8452705507297233,-3.0,-2.6905411014594462,0.0935,75
furin,Furin,xgboost,log10_learning_rate,log10(learning rate),method_ranks,Ranks,6,-2.69 to -2.38,-2.535811652189169,-2.6905411014594462,-2.3810822029188925,0.1101,100
furin,Furin,xgboost,log10_learning_rate,log10(learning rate),method_ranks,Ranks,6,-2.38 to -2.07,-2.226352753648616,-2.3810822029188925,-2.071623304378339,0.11,66
furin,Furin,xgboost,log10_learning_rate,log10(learning rate),method_ranks,Ranks,6,-2.07 to -1.76,-1.916893855108062,-2.071623304378339,-1.7621644058377852,0.0845,33
furin,Furin,xgboost,log10_learning_rate,log10(learning rate),method_ranks,Ranks,6,-1.76 to -1.45,-1.6074349565675083,-1.7621644058377852,-1.4527055072972315,0.08249999999999999,34
furin,Furin,xgboost,log10_learning_rate,log10(learning rate),method_ranks,Ranks,6,-1.45 to -1.14,-1.2979760580269546,-1.4527055072972315,-1.143246608756678,0.0744,42
furin,Furin,xgboost,log10_learning_rate,log10(learning rate),method_ranks,Ranks,6,-1.14 to -0.834,-0.9885171594864011,-1.143246608756678,-0.8337877102161242,0.09029999999999999,60
furin,Furin,xgboost,log10_learning_rate,log10(learning rate),method_ranks,Ranks,6,-0.834 to -0.524,-0.6790582609458473,-0.8337877102161242,-0.5243288116755703,0.0937,90
furin,Furin,xgboost,log10_learning_rate,log10(learning rate),method_scores,Scores,6,-3 to -2.69,-2.8452705507297233,-3.0,-2.6905411014594462,0.0935,75
furin,Furin,xgboost,log10_learning_rate,log10(learning rate),method_scores,Scores,6,-2.69 to -2.38,-2.535811652189169,-2.6905411014594462,-2.3810822029188925,0.1101,100
furin,Furin,xgboost,log10_learning_rate,log10(learning rate),method_scores,Scores,6,-2.38 to -2.07,-2.226352753648616,-2.3810822029188925,-2.071623304378339,0.11,66
furin,Furin,xgboost,log10_learning_rate,log10(learning rate),method_scores,Scores,6,-2.07 to -1.76,-1.916893855108062,-2.071623304378339,-1.7621644058377852,0.0845,33
furin,Furin,xgboost,log10_learning_rate,log10(learning rate),method_scores,Scores,6,-1.76 to -1.45,-1.6074349565675083,-1.7621644058377852,-1.4527055072972315,0.08249999999999999,34
furin,Furin,xgboost,log10_learning_rate,log10(learning rate),method_scores,Scores,6,-1.45 to -1.14,-1.2979760580269546,-1.4527055072972315,-1.143246608756678,0.0744,42
furin,Furin,xgboost,log10_learning_rate,log10(learning rate),method_scores,Scores,6,-1.14 to -0.834,-0.9885171594864011,-1.143246608756678,-0.8337877102161242,0.09029999999999999,60
furin,Furin,xgboost,log10_learning_rate,log10(learning rate),method_scores,Scores,6,-0.834 to -0.524,-0.6790582609458473,-0.8337877102161242,-0.5243288116755703,0.0937,90
furin,Furin,xgboost,log10_learning_rate,log10(learning rate),method_scores_plus_glide_uncertainty,Scores + Glide uncertainty,7,-3 to -2.69,-2.8452705507297233,-3.0,-2.6905411014594462,0.15575,76
furin,Furin,xgboost,log10_learning_rate,log10(learning rate),method_scores_plus_glide_uncertainty,Scores + Glide uncertainty,7,-2.69 to -2.38,-2.535811652189169,-2.6905411014594462,-2.3810822029188925,0.1146,45
furin,Furin,xgboost,log10_learning_rate,log10(learning rate),method_scores_plus_glide_uncertainty,Scores + Glide uncertainty,7,-2.38 to -2.07,-2.226352753648616,-2.3810822029188925,-2.071623304378339,0.07595,60
furin,Furin,xgboost,log10_learning_rate,log10(learning rate),method_scores_plus_glide_uncertainty,Scores + Glide uncertainty,7,-2.07 to -1.76,-1.916893855108062,-2.071623304378339,-1.7621644058377852,0.086,96
furin,Furin,xgboost,log10_learning_rate,log10(learning rate),method_scores_plus_glide_uncertainty,Scores + Glide uncertainty,7,-1.76 to -1.45,-1.6074349565675083,-1.7621644058377852,-1.4527055072972315,0.0788,76
furin,Furin,xgboost,log10_learning_rate,log10(learning rate),method_scores_plus_glide_uncertainty,Scores + Glide uncertainty,7,-1.45 to -1.14,-1.2979760580269546,-1.4527055072972315,-1.143246608756678,0.1123,69
furin,Furin,xgboost,log10_learning_rate,log10(learning rate),method_scores_plus_glide_uncertainty,Scores + Glide uncertainty,7,-1.14 to -0.834,-0.9885171594864011,-1.143246608756678,-0.8337877102161242,0.098,51
furin,Furin,xgboost,log10_learning_rate,log10(learning rate),method_scores_plus_glide_uncertainty,Scores + Glide uncertainty,7,-0.834 to -0.524,-0.6790582609458473,-0.8337877102161242,-0.5243288116755703,0.0883,27
furin,Furin,xgboost,log10_learning_rate,log10(learning rate),method_scores_plus_method_ranks,Scores + Ranks,12,-3 to -2.69,-2.8452705507297233,-3.0,-2.6905411014594462,0.118,89
furin,Furin,xgboost,log10_learning_rate,log10(learning rate),method_scores_plus_method_ranks,Scores + Ranks,12,-2.69 to -2.38,-2.535811652189169,-2.6905411014594462,-2.3810822029188925,0.1257,81
furin,Furin,xgboost,log10_learning_rate,log10(learning rate),method_scores_plus_method_ranks,Scores + Ranks,12,-2.38 to -2.07,-2.226352753648616,-2.3810822029188925,-2.071623304378339,0.0975,57
furin,Furin,xgboost,log10_learning_rate,log10(learning rate),method_scores_plus_method_ranks,Scores + Ranks,12,-2.07 to -1.76,-1.916893855108062,-2.071623304378339,-1.7621644058377852,0.0892,69
furin,Furin,xgboost,log10_learning_rate,log10(learning rate),method_scores_plus_method_ranks,Scores + Ranks,12,-1.76 to -1.45,-1.6074349565675083,-1.7621644058377852,-1.4527055072972315,0.0775,47
furin,Furin,xgboost,log10_learning_rate,log10(learning rate),method_scores_plus_method_ranks,Scores + Ranks,12,-1.45 to -1.14,-1.2979760580269546,-1.4527055072972315,-1.143246608756678,0.09095,54
furin,Furin,xgboost,log10_learning_rate,log10(learning rate),method_scores_plus_method_ranks,Scores + Ranks,12,-1.14 to -0.834,-0.9885171594864011,-1.143246608756678,-0.8337877102161242,0.0831,67
furin,Furin,xgboost,log10_learning_rate,log10(learning rate),method_scores_plus_method_ranks,Scores + Ranks,12,-0.834 to -0.524,-0.6790582609458473,-0.8337877102161242,-0.5243288116755703,0.05105,36
furin,Furin,xgboost,log10_learning_rate,log10(learning rate),chemical_descriptors,Chem. descriptors,13,-3 to -2.69,-2.8452705507297233,-3.0,-2.6905411014594462,-0.0264,120
furin,Furin,xgboost,log10_learning_rate,log10(learning rate),chemical_descriptors,Chem. descriptors,13,-2.69 to -2.38,-2.535811652189169,-2.6905411014594462,-2.3810822029188925,0.11845,74
furin,Furin,xgboost,log10_learning_rate,log10(learning rate),chemical_descriptors,Chem. descriptors,13,-2.38 to -2.07,-2.226352753648616,-2.3810822029188925,-2.071623304378339,0.1018,47
furin,Furin,xgboost,log10_learning_rate,log10(learning rate),chemical_descriptors,Chem. descriptors,13,-2.07 to -1.76,-1.916893855108062,-2.071623304378339,-1.7621644058377852,0.1022,71
furin,Furin,xgboost,log10_learning_rate,log10(learning rate),chemical_descriptors,Chem. descriptors,13,-1.76 to -1.45,-1.6074349565675083,-1.7621644058377852,-1.4527055072972315,0.1277,67
furin,Furin,xgboost,log10_learning_rate,log10(learning rate),chemical_descriptors,Chem. descriptors,13,-1.45 to -1.14,-1.2979760580269546,-1.4527055072972315,-1.143246608756678,0.1262,48
furin,Furin,xgboost,log10_learning_rate,log10(learning rate),chemical_descriptors,Chem. descriptors,13,-1.14 to -0.834,-0.9885171594864011,-1.143246608756678,-0.8337877102161242,0.1253,38
furin,Furin,xgboost,log10_learning_rate,log10(learning rate),chemical_descriptors,Chem. descriptors,13,-0.834 to -0.524,-0.6790582609458473,-0.8337877102161242,-0.5243288116755703,0.1164,35
furin,Furin,xgboost,log10_learning_rate,log10(learning rate),method_scores_plus_chemical_descriptors,Scores + Chem. descriptors,19,-3 to -2.69,-2.8452705507297233,-3.0,-2.6905411014594462,0.1915,29
furin,Furin,xgboost,log10_learning_rate,log10(learning rate),method_scores_plus_chemical_descriptors,Scores + Chem. descriptors,19,-2.69 to -2.38,-2.535811652189169,-2.6905411014594462,-2.3810822029188925,0.2001,53
furin,Furin,xgboost,log10_learning_rate,log10(learning rate),method_scores_plus_chemical_descriptors,Scores + Chem. descriptors,19,-2.38 to -2.07,-2.226352753648616,-2.3810822029188925,-2.071623304378339,0.1985,73
