compound_id,target_id,in_experimental_data,pred_mean,pred_err
154361-50-9,pa_h3n2,1,5.3606,1.2326
155206-00-1,pa_h3n2,1,4.6784,0.9636
155213-67-5,pa_h3n2,1,4.543,1.2322
156-57-0,pa_h3n2,1,4.1197,0.8534
15686-71-2,pa_h3n2,1,3.952,1.2083
159811-51-5,pa_h3n2,1,4.9339,0.9373
160970-54-7,pa_h3n2,1,4.3858,0.8746
161735-79-1,pa_h3n2,1,3.8797,1.0489
161814-49-9,pa_h3n2,1,4.1863,1.3775
162011-90-7,pa_h3n2,1,4.8476,0.8525
162401-32-3,pa_h3n2,1,4.9015,0.8354
163222-33-1,pa_h3n2,1,4.8486,0.8491
164656-23-9,pa_h3n2,1,4.0558,1.0554
165800-03-3,pa_h3n2,1,4.2015,0.8764
16676-29-2,pa_h3n2,1,4.3913,0.7416
169590-42-5,pa_h3n2,1,4.5021,1.0697
170729-80-3,pa_h3n2,1,4.5125,0.6898
171599-83-0,pa_h3n2,1,4.95,1.209
17321-77-6,pa_h3n2,1,5.0146,0.9921
1744-22-5,pa_h3n2,1,4.362,0.7189
175865-59-5,pa_h3n2,1,4.4065,0.9524
179324-69-7,pa_h3n2,1,5.0995,0.9917
179463-17-3,pa_h3n2,1,4.3058,0.9187
18010-40-7,pa_h3n2,1,3.9904,1.0251
183133-96-2,pa_h3n2,1,4.0396,0.9745
186826-86-8,pa_h3n2,1,4.178,1.1453
188062-50-2,pa_h3n2,1,4.7556,1.4239
190786-44-8,pa_h3n2,1,5.0582,1.3937
19171-19-8,pa_h3n2,1,3.8633,1.2752
192725-17-0,pa_h3n2,1,5.1955,1.4431
19356-17-3,pa_h3n2,1,4.5071,0.9673
19387-91-8,pa_h3n2,1,5.0779,0.9117
1953-02-2,pa_h3n2,1,4.9413,0.9603
196597-26-9,pa_h3n2,1,4.6718,0.841
19767-45-4,pa_h3n2,1,5.3696,1.2446
19774-82-4,pa_h3n2,1,5.2016,1.0298
198480-56-7,pa_h3n2,1,3.685,1.3372
201530-41-8,pa_h3n2,1,4.8114,0.9066
202138-50-9,pa_h3n2,1,4.2156,1.0275
2030-63-9,pa_h3n2,1,4.3023,1.3646
204255-11-8,pa_h3n2,1,4.4421,1.0866
2062-78-4,pa_h3n2,1,4.6411,1.5349
2068-78-2,pa_h3n2,1,4.2321,0.901
211915-06-9,pa_h3n2,1,4.3384,0.8989
21256-18-8,pa_h3n2,1,4.66,0.8777
2135-17-3,pa_h3n2,1,4.6712,1.0556
21679-14-1,pa_h3n2,1,4.3652,1.1743
21736-83-4,pa_h3n2,1,3.93,1.162
2192-20-3,pa_h3n2,1,4.459,0.8268
220127-57-1,pa_h3n2,1,4.0733,1.019
220620-09-7,pa_h3n2,1,4.4182,1.0364
22254-24-6,pa_h3n2,1,4.0156,0.9445
22260-51-1,pa_h3n2,1,4.888,1.0329
223673-61-8,pa_h3n2,1,4.67,1.2412
224785-90-4,pa_h3n2,1,4.3711,0.6753
22916-47-8,pa_h3n2,1,4.5564,1.1403
229975-97-7,pa_h3n2,1,5.1419,0.9575
231277-92-2,pa_h3n2,1,4.6318,0.9396
23651-95-8,pa_h3n2,1,4.9931,1.0794
242478-38-2,pa_h3n2,1,4.3895,1.0998
2447-57-6,pa_h3n2,1,3.9695,1.1242
24729-96-2,pa_h3n2,1,5.3619,1.2859
25332-39-2,pa_h3n2,1,5.1077,0.9715
25451-15-4,pa_h3n2,1,4.9378,1.033
2627-69-2,pa_h3n2,1,4.0523,1.042
26807-65-8,pa_h3n2,1,4.5566,0.7564
269055-15-4,pa_h3n2,1,5.3252,1.3585
274693-27-5,pa_h3n2,1,4.6686,1.5399
27833-64-3,pa_h3n2,1,4.3706,0.9133
2809-21-4,pa_h3n2,1,5.4715,1.2837
28657-80-9,pa_h3n2,1,4.1374,1.2184
286930-03-8,pa_h3n2,1,4.1682,1.2818
297-76-7,pa_h3n2,1,3.8548,1.1895
302-79-4,pa_h3n2,1,4.5991,1.1317
302962-49-8,pa_h3n2,1,3.902,0.9511
304-20-1,pa_h3n2,1,4.8008,1.0673
3056-17-5,pa_h3n2,1,4.592,0.7577
30652-11-0,pa_h3n2,1,4.1533,1.2216
319460-85-0,pa_h3n2,1,5.4163,1.2758
320345-99-1,pa_h3n2,1,4.8602,0.8892
321-30-2,pa_h3n2,1,4.3184,0.9701
33069-62-4,pa_h3n2,1,3.964,1.0646
330784-47-9,pa_h3n2,1,4.2539,0.7137
33402-03-8,pa_h3n2,1,4.1016,0.8109
33419-42-0,pa_h3n2,1,5.2829,1.0691
341031-54-7,pa_h3n2,1,5.4601,1.3622
34183-22-7,pa_h3n2,1,4.9169,1.2712
34381-68-5,pa_h3n2,1,4.9968,0.8256
34552-83-5,pa_h3n2,1,4.463,0.7768
34580-14-8,pa_h3n2,1,4.126,1.1354
3543-75-7,pa_h3n2,1,3.8425,1.0339
36322-90-4,pa_h3n2,1,4.7804,0.9407
364782-34-3,pa_h3n2,1,4.2771,1.245
367514-88-3,pa_h3n2,1,3.7938,1.125
36791-04-5,pa_h3n2,1,4.6767,0.8902
3717-88-2,pa_h3n2,1,5.1251,1.335
3801-06-7,pa_h3n2,1,4.2516,0.8586
380843-75-4,pa_h3n2,1,4.9025,0.9752
38194-50-2,pa_h3n2,1,5.2429,1.0897
38304-91-5,pa_h3n2,1,4.7495,1.3588
389-08-2,pa_h3n2,1,3.8123,0.9581
3963-95-9,pa_h3n2,1,4.3225,1.293
3978-86-7,pa_h3n2,1,4.2262,0.9819
405165-61-9,pa_h3n2,1,4.1733,0.8524
41340-25-4,pa_h3n2,1,4.2489,0.8905
42057-22-7,pa_h3n2,1,4.5839,1.106
42461-84-7,pa_h3n2,1,4.0702,1.1136
42924-53-8,pa_h3n2,1,4.6392,0.8081
4342-03-4,pa_h3n2,1,5.0653,1.0358
440-17-5,pa_h3n2,1,5.2031,1.003
443913-73-3,pa_h3n2,1,4.6312,0.6878
444731-52-6,pa_h3n2,1,5.3971,1.1942
446-86-6,pa_h3n2,1,5.1774,1.1688
452-35-7,pa_h3n2,1,4.0824,1.0071
4682-36-4,pa_h3n2,1,4.0862,1.1549
475207-59-1,pa_h3n2,1,5.0462,1.0405
479-18-5,pa_h3n2,1,3.847,1.0687
496775-61-2,pa_h3n2,1,3.862,1.3211
50-01-1,pa_h3n2,1,5.0509,1.1176
50-02-2,pa_h3n2,1,3.7674,1.267
50-04-4,pa_h3n2,1,4.3103,0.785
50-27-1,pa_h3n2,1,4.333,1.0059
50-28-2,pa_h3n2,1,4.0895,0.9724
50-35-1,pa_h3n2,1,4.297,1.2109
50-41-9,pa_h3n2,1,4.9023,1.2226
50-55-5,pa_h3n2,1,3.5812,1.227
50-63-5,pa_h3n2,1,4.7153,0.8556
50-78-2,pa_h3n2,1,4.5321,1.057
50-81-7,pa_h3n2,1,4.2864,0.9271
50-91-9,pa_h3n2,1,4.7287,1.0446
50700-72-6,pa_h3n2,1,4.2592,0.9737
51-21-8,pa_h3n2,1,4.7926,1.0743
51-52-5,pa_h3n2,1,3.5548,1.3924
51022-70-9,pa_h3n2,1,3.8859,1.2096
51333-22-3,pa_h3n2,1,3.8059,1.0824
51481-61-9,pa_h3n2,1,5.1533,1.0521
51803-78-2,pa_h3n2,1,3.8269,1.3428
518048-05-0,pa_h3n2,1,4.1412,0.8686
52-21-1,pa_h3n2,1,4.1692,0.9654
52-86-8,pa_h3n2,1,4.7836,1.0653
521-78-8,pa_h3n2,1,4.9456,1.0771
527-07-1,pa_h3n2,1,4.1823,0.9855
53-86-1,pa_h3n2,1,4.115,0.7823
53123-88-9,pa_h3n2,1,5.0496,1.0516
532-03-6,pa_h3n2,1,4.4824,0.9064
5370-01-4,pa_h3n2,1,5.1078,1.0018
53885-35-1,pa_h3n2,1,5.1451,0.9648
54-85-3,pa_h3n2,1,4.2399,0.8882
54029-12-8,pa_h3n2,1,4.699,0.948
540737-29-9,pa_h3n2,1,3.9592,0.9771
541-15-1,pa_h3n2,1,4.364,1.0098
541-22-0,pa_h3n2,1,4.6122,1.3534
5451-09-2,pa_h3n2,1,4.0627,1.1657
54527-84-3,pa_h3n2,1,4.7893,0.9979
548-62-9,pa_h3n2,1,4.5656,0.886
548-73-2,pa_h3n2,1,4.5681,1.3837
549-18-8,pa_h3n2,1,4.0488,0.922
55-06-1,pa_h3n2,1,5.1096,0.9107
55-98-1,pa_h3n2,1,4.4982,1.1904
550-99-2,pa_h3n2,1,3.8896,1.2809
55079-83-9,pa_h3n2,1,4.928,1.4613
55268-74-1,pa_h3n2,1,4.0063,0.7749
553-08-2,pa_h3n2,1,4.7362,0.9715
555-30-6,pa_h3n2,1,4.8771,1.1669
5593-20-4,pa_h3n2,1,3.8777,1.1135
56-85-9,pa_h3n2,1,4.1852,0.9701
56180-94-0,pa_h3n2,1,4.5262,0.8444
56211-40-6,pa_h3n2,1,5.2805,1.0474
56296-78-7,pa_h3n2,1,5.059,1.4998
57-41-0,pa_h3n2,1,4.7942,0.9391
57-66-9,pa_h3n2,1,4.5519,0.7368
57-68-1,pa_h3n2,1,4.3742,1.221
57248-88-1,pa_h3n2,1,5.0406,0.976
57808-65-8,pa_h3n2,1,4.3317,0.931
57852-57-0,pa_h3n2,1,4.6101,0.9521
5786-21-0,pa_h3n2,1,4.6408,1.0095
58-32-2,pa_h3n2,1,4.4754,0.8918
58-56-0,pa_h3n2,1,3.9129,0.9201
58-61-7,pa_h3n2,1,3.8179,1.0922
58-96-8,pa_h3n2,1,4.279,0.8601
58579-51-4,pa_h3n2,1,4.6651,0.8769
5874-97-5,pa_h3n2,1,5.0909,0.9183
59-05-2,pa_h3n2,1,4.6112,0.9382
59-67-6,pa_h3n2,1,3.8846,1.1122
59-87-0,pa_h3n2,1,4.8195,0.886
590-63-6,pa_h3n2,1,5.4511,1.3634
595-33-5,pa_h3n2,1,4.5609,1.2096
60-32-2,pa_h3n2,1,3.859,1.4246
60-56-0,pa_h3n2,1,5.1608,0.9474
6018-19-5,pa_h3n2,1,4.8091,0.8599
603-50-9,pa_h3n2,1,4.26,1.069
61-16-5,pa_h3n2,1,3.9704,0.9391
61-76-7,pa_h3n2,1,4.7414,0.7738
61318-91-0,pa_h3n2,1,4.0284,1.156
61718-82-9,pa_h3n2,1,4.4905,0.9169
61825-94-3,pa_h3n2,1,4.8231,0.8804
62-31-7,pa_h3n2,1,4.4483,1.2005
62-97-5,pa_h3n2,1,4.609,0.9462
62013-04-1,pa_h3n2,1,4.5986,1.0108
624-49-7,pa_h3n2,1,4.4391,0.8661
62571-86-2,pa_h3n2,1,4.6334,1.1174
62893-19-0,pa_h3n2,1,4.2219,1.0786
63-45-6,pa_h3n2,1,3.7359,1.2049
63-74-1,pa_h3n2,1,3.7395,1.1259
63-92-3,pa_h3n2,1,4.7097,0.854
635728-49-3,pa_h3n2,1,4.7185,1.383
63659-19-8,pa_h3n2,1,3.8212,1.1227
64-75-5,pa_h3n2,1,4.4617,0.9014
64-77-7,pa_h3n2,1,4.4785,0.8953
641571-10-0,pa_h3n2,1,4.375,0.8815
64228-81-5,pa_h3n2,1,4.6922,0.8009
64461-82-1,pa_h3n2,1,4.3548,1.0793
645-05-6,pa_h3n2,1,4.309,0.7383
64872-77-1,pa_h3n2,1,4.7632,0.8052
6493-05-6,pa_h3n2,1,4.891,1.0259
65-28-1,pa_h3n2,1,4.1044,1.0222
65-29-2,pa_h3n2,1,4.3912,0.9228
65277-42-1,pa_h3n2,1,4.5892,0.7653
65473-14-5,pa_h3n2,1,4.5972,0.9264
65928-58-7,pa_h3n2,1,4.1452,0.8031
66085-59-4,pa_h3n2,1,5.1553,1.2496
66104-23-2,pa_h3n2,1,4.0265,0.8935
66357-59-3,pa_h3n2,1,4.8802,0.9604
67-03-8,pa_h3n2,1,5.0144,1.0543
67-48-1,pa_h3n2,1,4.7306,0.8492
67-73-2,pa_h3n2,1,5.1258,0.8992
67-92-5,pa_h3n2,1,4.2479,0.9805
68-19-9,pa_h3n2,1,4.6277,0.9101
68-35-9,pa_h3n2,1,3.802,0.9597
68-41-7,pa_h3n2,1,4.0532,0.96
68291-97-4,pa_h3n2,1,4.3607,0.9677
68373-14-8,pa_h3n2,1,3.6467,1.1104
697761-98-1,pa_h3n2,1,4.4645,1.1116
70024-40-7,pa_h3n2,1,4.7609,1.1993
70458-96-7,pa_h3n2,1,4.1786,0.8456
70476-82-3,pa_h3n2,1,4.6361,0.8443
7081-44-9,pa_h3n2,1,4.7253,1.1802
7081-53-0,pa_h3n2,1,4.4764,1.4471
71-58-9,pa_h3n2,1,4.7317,1.1092
71675-85-9,pa_h3n2,1,4.7922,1.277
72-14-0,pa_h3n2,1,4.9527,0.9201
72-33-3,pa_h3n2,1,4.8047,0.9449
721-50-6,pa_h3n2,1,4.0359,1.0334
723-46-6,pa_h3n2,1,3.7877,0.9262
72432-03-2,pa_h3n2,1,4.5723,1.1905
72559-06-9,pa_h3n2,1,3.4974,1.095
7279-75-6,pa_h3n2,1,4.12,0.7879
73590-58-6,pa_h3n2,1,5.1144,1.0777
738-70-5,pa_h3n2,1,4.5846,1.0775
73816-42-9,pa_h3n2,1,3.9088,0.8775
73963-72-1,pa_h3n2,1,4.8283,1.1013
74011-58-8,pa_h3n2,1,4.256,0.8024
745-65-3,pa_h3n2,1,3.7607,1.3299
74863-84-6,pa_h3n2,1,4.3264,0.9057
753498-25-8,pa_h3n2,1,4.9883,1.4088
75607-67-9,pa_h3n2,1,4.5455,0.975
75695-93-1,pa_h3n2,1,5.1748,0.9743
75706-12-6,pa_h3n2,1,3.935,0.9011
76-90-4,pa_h3n2,1,4.4804,1.1637
7681-93-8,pa_h3n2,1,4.8193,0.8602
76824-35-6,pa_h3n2,1,4.435,1.2738
77-86-1,pa_h3n2,1,5.149,1.1161
77883-43-3,pa_h3n2,1,4.1373,0.8082
78110-38-0,pa_h3n2,1,4.4426,1.2318
78246-49-8,pa_h3n2,1,4.1133,0.8236
78281-72-8,pa_h3n2,1,3.8118,1.1175
78415-72-2,pa_h3n2,1,5.0439,1.0286
79-57-2,pa_h3n2,1,4.6537,0.9016
79307-93-0,pa_h3n2,1,4.2315,0.7625
79559-97-0,pa_h3n2,1,3.862,0.8193
797-63-7,pa_h3n2,1,5.0124,0.8491
79794-75-5,pa_h3n2,1,4.6295,0.912
79902-63-9,pa_h3n2,1,4.685,0.8587
80-50-2,pa_h3n2,1,4.8613,1.0217
80-77-3,pa_h3n2,1,4.383,0.9253
81403-68-1,pa_h3n2,1,4.2219,1.061
82034-46-6,pa_h3n2,1,4.7504,1.1853
82248-59-7,pa_h3n2,1,4.1703,0.8762
82586-52-5,pa_h3n2,1,4.8406,0.954
82586-55-8,pa_h3n2,1,4.3917,0.9207
82640-04-8,pa_h3n2,1,4.3939,1.0828
83-12-5,pa_h3n2,1,4.0009,1.0585
83-43-2,pa_h3n2,1,4.5182,0.8224
83-88-5,pa_h3n2,1,4.6322,0.787
83915-83-7,pa_h3n2,1,4.7461,1.6058
84371-65-3,pa_h3n2,1,4.5637,1.2263
849217-68-1,pa_h3n2,1,4.959,0.8674
85371-64-8,pa_h3n2,1,4.8128,0.9172
85622-93-1,pa_h3n2,1,4.398,1.5918
85650-56-2,pa_h3n2,1,4.0676,1.1385
859-18-7,pa_h3n2,1,4.8707,0.8721
863031-21-4,pa_h3n2,1,4.7325,1.1381
873857-62-6,pa_h3n2,1,4.4961,0.9549
877399-52-5,pa_h3n2,1,4.4464,0.8479
879085-55-9,pa_h3n2,1,4.1627,1.2238
880149-29-1,pa_h3n2,1,5.0373,1.2941
88889-14-9,pa_h3n2,1,3.9971,0.9869
89-25-8,pa_h3n2,1,4.5024,1.4029
90357-06-5,pa_h3n2,1,4.9439,0.9113
91374-20-8,pa_h3n2,1,3.9118,0.9908
91832-40-5,pa_h3n2,1,4.5076,0.9041
93793-83-0,pa_h3n2,1,3.9722,1.1767
93957-55-2,pa_h3n2,1,3.9235,1.0155
941678-49-5,pa_h3n2,1,4.6894,1.0388
95-25-0,pa_h3n2,1,4.4287,1.3405
95635-55-5,pa_h3n2,1,4.1364,0.9675
96829-58-2,pa_h3n2,1,4.1148,1.0977
97-77-8,pa_h3n2,1,4.0556,1.088
97240-79-4,pa_h3n2,1,4.204,1.3475
99300-78-4,pa_h3n2,1,4.735,1.3306
99592-39-9,pa_h3n2,1,3.8293,1.2059
99614-02-5,pa_h3n2,1,3.9664,0.7893
1004316-88-4,pa_h5n1,1,4.8042,1.247
100643-71-8,pa_h5n1,1,5.0173,1.084
101-26-8,pa_h5n1,1,4.3959,1.1983
101477-54-7,pa_h5n1,1,4.7631,1.2485
101827-46-7,pa_h5n1,1,3.7886,1.1767
103-16-2,pa_h5n1,1,4.8956,0.8941
103177-37-3,pa_h5n1,1,4.0191,0.811
10405-02-4,pa_h5n1,1,3.9181,1.1979
1041434-82-5,pa_h5n1,1,4.7205,1.139
104227-87-4,pa_h5n1,1,4.3049,0.8502
104632-26-0,pa_h5n1,1,4.558,1.1042
105462-24-6,pa_h5n1,1,5.1242,0.9754
105816-04-4,pa_h5n1,1,4.8583,0.8232
106266-06-2,pa_h5n1,1,4.8104,0.8168
106308-44-5,pa_h5n1,1,4.4726,1.0986
106685-40-9,pa_h5n1,1,4.3179,0.8335
1069-66-5,pa_h5n1,1,4.9683,0.9998
107-35-7,pa_h5n1,1,4.9117,1.4392
1070-11-7,pa_h5n1,1,4.2,0.9777
107133-36-8,pa_h5n1,1,4.8032,1.3963
107724-20-9,pa_h5n1,1,4.6531,0.8544
108341-18-0,pa_h5n1,1,4.1544,0.9187
1104-22-9,pa_h5n1,1,3.694,1.1133
111025-46-8,pa_h5n1,1,4.855,0.9549
111406-87-2,pa_h5n1,1,3.9471,0.9868
1115-70-4,pa_h5n1,1,3.4712,1.4348
111974-72-2,pa_h5n1,1,4.6034,0.8077
112529-15-4,pa_h5n1,1,5.0237,1.0834
112809-51-5,pa_h5n1,1,4.5327,0.6764
112885-42-4,pa_h5n1,1,4.5865,0.7644
113-59-7,pa_h5n1,1,5.3205,1.261
113-92-8,pa_h5n1,1,4.28,1.5332
113852-37-2,pa_h5n1,1,4.007,1.0661
115256-11-6,pa_h5n1,1,4.4694,0.8191
1156-19-0,pa_h5n1,1,4.2475,1.0183
117-37-3,pa_h5n1,1,4.2395,0.8889
118072-93-8,pa_h5n1,1,4.063,0.7322
119413-54-6,pa_h5n1,1,4.9623,1.0541
1195765-45-7,pa_h5n1,1,4.5255,1.2656
120-97-8,pa_h5n1,1,4.7655,0.8572
120011-70-3,pa_h5n1,1,4.7621,1.3834
120202-66-6,pa_h5n1,1,5.1751,1.1738
120511-73-1,pa_h5n1,1,3.9557,0.8584
122111-03-9,pa_h5n1,1,5.2169,1.0835
122320-73-4,pa_h5n1,1,3.9335,1.0757
122647-32-9,pa_h5n1,1,3.8637,1.2195
122883-93-6,pa_h5n1,1,5.2423,1.235
1247-42-3,pa_h5n1,1,5.3945,1.2799
124750-99-8,pa_h5n1,1,4.7631,0.8839
124937-52-6,pa_h5n1,1,4.731,0.8989
125-84-8,pa_h5n1,1,5.0078,0.8945
1263-89-4,pa_h5n1,1,4.115,1.2549
1264-62-6,pa_h5n1,1,4.0942,0.9099
127-07-1,pa_h5n1,1,4.0921,0.8312
127-56-0,pa_h5n1,1,4.9257,1.4721
127-79-7,pa_h5n1,1,4.3131,0.8967
128794-94-5,pa_h5n1,1,4.6311,0.8454
129101-54-8,pa_h5n1,1,4.6799,1.2738
129497-78-5,pa_h5n1,1,4.9868,1.3328
129722-12-9,pa_h5n1,1,5.0006,0.9704
130-61-0,pa_h5n1,1,3.9064,0.8513
13010-47-4,pa_h5n1,1,4.7899,1.1623
132-17-2,pa_h5n1,1,4.3621,1.0075
132-18-3,pa_h5n1,1,4.0156,0.7734
132539-06-1,pa_h5n1,1,3.9388,1.118
13292-46-1,pa_h5n1,1,3.6923,1.0537
133-67-5,pa_h5n1,1,4.3655,0.953
133099-07-7,pa_h5n1,1,5.0055,0.9971
133454-47-4,pa_h5n1,1,5.0241,1.1603
134308-13-7,pa_h5n1,1,3.985,0.9245
134523-03-8,pa_h5n1,1,5.1002,1.5332
135729-62-3,pa_h5n1,1,3.941,0.8925
136-40-3,pa_h5n1,1,4.5291,1.0557
136572-09-3,pa_h5n1,1,4.0773,1.1681
137-58-6,pa_h5n1,1,4.2723,0.9595
137071-32-0,pa_h5n1,1,3.8069,1.1435
138402-11-6,pa_h5n1,1,4.6908,0.8213
138530-94-6,pa_h5n1,1,4.9416,1.1866
138926-19-9,pa_h5n1,1,4.6265,0.9178
139110-80-8,pa_h5n1,1,4.8469,1.0721
140462-76-6,pa_h5n1,1,4.2768,1.2991
141-90-2,pa_h5n1,1,4.1452,1.0278
141505-33-1,pa_h5n1,1,5.1174,1.2212
141625-93-6,pa_h5n1,1,5.2019,1.1815
142340-99-6,pa_h5n1,1,3.8591,1.056
144-82-1,pa_h5n1,1,4.9213,0.8707
144060-53-7,pa_h5n1,1,4.4826,1.2385
144689-63-4,pa_h5n1,1,4.9862,0.9242
144701-48-4,pa_h5n1,1,4.3881,0.7865
145040-37-5,pa_h5n1,1,3.6036,1.2163
145108-58-3,pa_h5n1,1,3.8027,1.1143
146464-95-1,pa_h5n1,1,4.0559,1.3668
147-94-4,pa_h5n1,1,4.7145,1.121
147127-20-6,pa_h5n1,1,3.7889,0.9199
147403-03-0,pa_h5n1,1,5.2471,1.1194
1476-53-5,pa_h5n1,1,4.2561,1.0143
148-79-8,pa_h5n1,1,4.6604,0.7822
148849-67-6,pa_h5n1,1,4.4052,0.8484
149647-78-9,pa_h5n1,1,4.3986,0.6577
150-76-5,pa_h5n1,1,4.2944,1.058
150322-43-3,pa_h5n1,1,4.2387,0.9627
150399-23-8,pa_h5n1,1,4.7829,1.0398
150683-30-0,pa_h5n1,1,4.6778,1.1603
1508-65-2,pa_h5n1,1,4.2544,0.9619
1508-75-4,pa_h5n1,1,3.9199,1.033
1508-76-5,pa_h5n1,1,4.431,0.9056
152-62-5,pa_h5n1,1,4.8833,1.0135
152520-56-4,pa_h5n1,1,5.3791,1.2885
15307-81-0,pa_h5n1,1,4.2176,0.8354
153559-49-0,pa_h5n1,1,3.9214,1.0382
154229-19-3,pa_h5n1,1,4.7639,0.928
154361-50-9,pa_h5n1,1,5.0158,1.2713
155-41-9,pa_h5n1,1,5.2245,1.0765
155206-00-1,pa_h5n1,1,4.6585,1.175
155213-67-5,pa_h5n1,1,4.0426,1.3661
156-57-0,pa_h5n1,1,3.6806,1.0927
15686-71-2,pa_h5n1,1,3.9159,0.9542
159811-51-5,pa_h5n1,1,5.0728,1.034
160970-54-7,pa_h5n1,1,4.861,0.8072
161735-79-1,pa_h5n1,1,4.4639,0.956
161814-49-9,pa_h5n1,1,4.2558,1.0289
162011-90-7,pa_h5n1,1,4.5765,1.1764
162401-32-3,pa_h5n1,1,4.7267,0.7554
163222-33-1,pa_h5n1,1,3.9371,0.9268
164656-23-9,pa_h5n1,1,4.1809,1.1047
165800-03-3,pa_h5n1,1,3.5976,1.0301
169590-42-5,pa_h5n1,1,4.3725,1.1051
170729-80-3,pa_h5n1,1,5.0189,0.955
171599-83-0,pa_h5n1,1,4.3708,1.0148
17321-77-6,pa_h5n1,1,5.1003,1.2542
1744-22-5,pa_h5n1,1,4.1357,0.9365
175865-59-5,pa_h5n1,1,4.6841,0.9371
179324-69-7,pa_h5n1,1,4.7533,1.5407
179463-17-3,pa_h5n1,1,4.0436,1.1775
18010-40-7,pa_h5n1,1,4.4462,1.0355
183133-96-2,pa_h5n1,1,4.1498,0.9721
186826-86-8,pa_h5n1,1,4.2689,0.9627
188062-50-2,pa_h5n1,1,4.8989,0.7886
190786-44-8,pa_h5n1,1,4.6689,1.1409
19171-19-8,pa_h5n1,1,3.9303,1.2656
19356-17-3,pa_h5n1,1,4.9014,1.334
19387-91-8,pa_h5n1,1,5.022,1.0135
1953-02-2,pa_h5n1,1,4.1848,0.9934
196597-26-9,pa_h5n1,1,4.8002,0.7906
19767-45-4,pa_h5n1,1,5.0,1.0914
19774-82-4,pa_h5n1,1,4.909,0.9427
198480-56-7,pa_h5n1,1,4.0862,0.9302
201530-41-8,pa_h5n1,1,4.7005,0.917
202138-50-9,pa_h5n1,1,4.5936,0.7808
2030-63-9,pa_h5n1,1,4.2931,1.1427
204255-11-8,pa_h5n1,1,5.0324,1.1478
2062-78-4,pa_h5n1,1,4.4755,1.2892
2068-78-2,pa_h5n1,1,4.6378,1.0972
211915-06-9,pa_h5n1,1,4.2091,0.9113
21256-18-8,pa_h5n1,1,5.0729,0.9505
2135-17-3,pa_h5n1,1,4.4795,1.0235
21679-14-1,pa_h5n1,1,4.4515,1.034
21736-83-4,pa_h5n1,1,4.0925,0.9272
2192-20-3,pa_h5n1,1,4.8104,0.9363
220127-57-1,pa_h5n1,1,3.8061,1.1605
220620-09-7,pa_h5n1,1,4.1521,0.9685
22254-24-6,pa_h5n1,1,4.2866,0.9255
22260-51-1,pa_h5n1,1,4.7134,1.0069
223673-61-8,pa_h5n1,1,5.1421,1.1071
224785-90-4,pa_h5n1,1,4.4839,0.6512
22916-47-8,pa_h5n1,1,4.8554,0.9634
231277-92-2,pa_h5n1,1,4.8337,0.758
242478-38-2,pa_h5n1,1,4.7012,0.9662
2447-57-6,pa_h5n1,1,3.8982,1.4171
24729-96-2,pa_h5n1,1,5.3907,1.179
25451-15-4,pa_h5n1,1,4.7603,1.0471
2627-69-2,pa_h5n1,1,3.5658,1.2983
26807-65-8,pa_h5n1,1,4.5806,1.1754
269055-15-4,pa_h5n1,1,5.0939,1.0823
274693-27-5,pa_h5n1,1,4.6948,1.1809
27833-64-3,pa_h5n1,1,4.5867,0.8522
2809-21-4,pa_h5n1,1,5.2405,1.1426
28657-80-9,pa_h5n1,1,3.8417,0.9689
286930-03-8,pa_h5n1,1,3.9255,1.2836
297-76-7,pa_h5n1,1,4.1205,1.239
302-79-4,pa_h5n1,1,3.8933,1.3406
302962-49-8,pa_h5n1,1,4.8331,0.9384
304-20-1,pa_h5n1,1,5.132,0.9514
3056-17-5,pa_h5n1,1,4.6383,1.2065
30652-11-0,pa_h5n1,1,4.3574,1.1127
319460-85-0,pa_h5n1,1,5.477,1.3002
320345-99-1,pa_h5n1,1,4.7239,1.0301
321-30-2,pa_h5n1,1,4.1394,0.9892
32986-56-4,pa_h5n1,1,4.5704,0.9755
33069-62-4,pa_h5n1,1,3.6901,1.0754
330784-47-9,pa_h5n1,1,4.1712,0.9134
33402-03-8,pa_h5n1,1,4.228,0.9925
33419-42-0,pa_h5n1,1,5.2862,1.0963
341031-54-7,pa_h5n1,1,5.4066,1.3747
34183-22-7,pa_h5n1,1,4.872,0.8592
34381-68-5,pa_h5n1,1,5.033,1.115
34552-83-5,pa_h5n1,1,4.2994,0.8079
34580-14-8,pa_h5n1,1,3.6723,1.2978
3543-75-7,pa_h5n1,1,3.8379,0.9722
36322-90-4,pa_h5n1,1,4.929,1.0122
364782-34-3,pa_h5n1,1,4.8552,0.9304
367514-88-3,pa_h5n1,1,4.2426,0.9808
36791-04-5,pa_h5n1,1,4.8471,0.956
3717-88-2,pa_h5n1,1,4.1122,1.127
3801-06-7,pa_h5n1,1,4.6397,0.9427
380843-75-4,pa_h5n1,1,4.6813,1.0164
38194-50-2,pa_h5n1,1,4.0719,1.2666
38304-91-5,pa_h5n1,1,4.3162,1.2025
389-08-2,pa_h5n1,1,4.6595,0.6582
3963-95-9,pa_h5n1,1,3.7371,1.1919
3978-86-7,pa_h5n1,1,4.3523,1.246
405165-61-9,pa_h5n1,1,3.9649,0.8111
41340-25-4,pa_h5n1,1,4.0301,1.3666
42057-22-7,pa_h5n1,1,4.5862,0.8266
42461-84-7,pa_h5n1,1,3.921,1.132
