target_class,murcko_scaffold,scaffold_type,scaffold_library_count,scaffold_assayed_count,scaffold_assayed_fraction,n_assays,assayed_targets
furin,C(=C1c2ccccc2-c2ccccc21)c1ccccc1,murcko,1,0,0.0,0,
furin,C(=C\C1CCCC1)/CCCc1ccccc1,murcko,1,0,0.0,0,
furin,C(=C\[C@@H]1O[C@H]2[C@H](n3cnc4cncnc43)OC[C@H]2O1)/c1ccccc1,murcko,1,0,0.0,0,
furin,C(=C\c1cc2c(cc1Cn1cccn1)CCCC2)/c1ccccc1,murcko,1,0,0.0,0,
furin,C(=C\c1ccc2ccccc2n1)/c1cccc([C@@H](CCc2ccccc2)SCC2CC2)c1,murcko,1,0,0.0,0,
furin,C(=C\c1ccccc1)/C1=NCCCN1.c1ccc2c(Cc3cccc4ccccc34)cccc2c1,murcko,1,0,0.0,0,
furin,C(=C\c1ccccc1)/CN1CCN(C(c2ccccc2)c2ccccc2)CC1,murcko,1,0,0.0,0,
furin,C(=C\c1ccccc1)/CO[C@H]1CCCCO1,murcko,1,0,0.0,0,
furin,C(=C\c1ccccc1)/CO[C@H]1CCC[C@@H](CO[C@H]2CCCCO2)O1,murcko,1,0,0.0,0,
furin,C(=C\c1n[nH]c2ccc(OCc3ccncc3)cc12)/c1cn[nH]c1,murcko,1,0,0.0,0,
furin,C(=C\c1nc2ccccc2s1)/c1cccc(COc2ccc(-n3cnc4cnccc43)cc2)c1,murcko,1,0,0.0,0,
furin,C(=Cc1ccccc1)c1ccccc1,murcko,1,0,0.0,0,
furin,C(=Cn1cncn1)c1ccccc1,murcko,1,0,0.0,0,
furin,C(=NOC[C@H]1COCCN1)c1ccc2ncnc(Nc3ccc(OCc4ccccc4)cc3)c2c1,murcko,1,0,0.0,0,
furin,C(=N\Nc1nc(N2CCOCC2)nc(N(c2ccccc2)c2ccccc2)n1)/c1ccccc1,murcko,1,0,0.0,0,
furin,C(=N\Nc1ncnc2sc3c(c12)CCCC3)/c1c[nH]c2ccccc12,murcko,1,0,0.0,0,
furin,C(=N\OCc1ccc(C2CCCCC2)cc1)/c1ccc(CN2CCC2)cc1,murcko,1,0,0.0,0,
furin,C(=N\n1ccs/c1=N/C1CCCCC1)/c1ccccc1,murcko,1,0,0.0,0,
furin,C(=[NH+]Cc1cccc(-c2ccccn2)c1)N1CCOCC1,murcko,1,0,0.0,0,
furin,C(CCN1CCNCC1)=C1c2ccccc2Sc2ccccc21,murcko,1,0,0.0,0,
furin,C.CS(=O)(=O)[O-].CS(=O)(=O)[O-].CS(=O)(=O)[O-].[Na+].[Na+].[Na+].[Na+].[Na+],acyclic,1,0,0.0,0,
furin,C1=C(/C=C/C=C/C=C/C=C/C=C/C=C/C=C/C=C/C=C/C2=CCCCC2)CCCC1,murcko,1,0,0.0,0,
furin,C1=C(CCCCOC2CCCCO2)OC2CC3C(CCC4C5CCC(OC6OCCCC6OC6CCCCO6)CC5CCC43)C12,murcko,1,0,0.0,0,
furin,C1=C(CC[NH2+]Cc2cccc(-n3cnnc3)c2)CCCC1,murcko,1,0,0.0,0,
furin,C1=C(c2c[nH]c3ncccc23)CC[N@@H+](Cc2cccc(-c3ccccn3)c2)C1,murcko,1,0,0.0,0,
furin,C1=C(c2c[nH]c3ncccc23)CC[N@H+](Cc2cccc(-c3ccccc3)c2)C1,murcko,1,0,0.0,0,
furin,C1=C/COCc2cc(ccc2OCCN2CCCC2)Nc2nccc(n2)-c2cccc(c2)COC/1,murcko,1,0,0.0,0,
furin,C1=C2C(CCC3CCCC[C@@H]23)C2CC[C@H]3C[C@@H](O[C@@H]4OCCC[C@H]4O[C@@H]4OCCC[C@H]4O[C@H]4CCCCO4)CCC3[C@H]2C1,murcko,1,0,0.0,0,
furin,C1=C2C(CCC3CCCC[C@@H]23)C2CC[C@H]3C[C@@H](O[C@@H]4OCCC[C@H]4O[C@H]4CCCCO4)CCC3[C@H]2C1,murcko,1,0,0.0,0,
furin,C1=C2C(CCC3CCCC[C@H]23)C2CCC3C[C@@H](O[C@@H]4OCCC[C@H]4O[C@H]4CCCCO4)CCC3[C@H]2C1,murcko,1,0,0.0,0,
furin,C1=C2C3CCCCC3CCC2C2CCC3CCCCC3C2C1,murcko,1,0,0.0,0,
furin,C1=C2CCC3=[N]2->[Co+3]24(<-[N]5=C1CCC5=CC1=[N]->2C(CC1)C1CCC(=C3)[N-]->41)<-[n]1cn(C2CCCO2)c2ccccc21,murcko,1,0,0.0,0,
furin,C1=C2CCCCC2[C@@H]2CCC3CCC[C@H]3[C@@H]2C1,murcko,1,0,0.0,0,
furin,C1=C2CCCCC2[C@H]2CCC3CCCC3C2C1,murcko,1,0,0.0,0,
furin,C1=C2CCCC[C@H]2C2CCC3C(CC[C@@H]3CCCCO[C@H]3CCC[C@@H](CO[C@H]4CCCCO4)O3)[C@@H]2C1,murcko,1,0,0.0,0,
furin,C1=C2C[C@@H](O[C@@H]3OCCC[C@H]3O[C@H]3CCCCO3)CCC2[C@H]2CCC3C4C[C@@]5(CCCCO5)O[C@H]4C[C@H]3[C@@H]2C1,murcko,1,0,0.0,0,
furin,C1=C2C[C@@H](O[C@@H]3OCCC[C@H]3O[C@H]3CCCCO3)CCC2[C@H]2CCC3[C@@H](C[C@@H]4O[C@]5(CCCCO5)C[C@H]34)[C@@H]2C1,murcko,1,0,0.0,0,
furin,C1=C2C[C@@H](O[C@@H]3OCC[C@H](O[C@H]4CCCCO4)[C@H]3O[C@H]3CCCCO3)CCC2[C@H]2CCC3[C@@H](C[C@@H]4O[C@]5(CCCCN5)C[C@H]34)[C@@H]2C1,murcko,1,0,0.0,0,
furin,C1=C2C[C@@H](O[C@@H]3OCC[C@H](O[C@H]4CCCCO4)[C@H]3O[C@H]3CCCCO3)CCC2[C@H]2CCC3[C@@H](C[C@H]4[C@@H]3C[C@H]3CCCCN34)[C@@H]2C1,murcko,1,0,0.0,0,
furin,C1=C2C[C@@H](O[C@@H]3OC[C@@H](O[C@H]4CCCCO4)C[C@H]3O[C@H]3CCCCO3)CCC2[C@H]2CCC3C4C[C@@]5(CCCCO5)O[C@H]4C[C@H]3[C@@H]2C1,murcko,1,0,0.0,0,
furin,C1=C2C[C@@H](O[C@@H]3OC[C@@H](O[C@H]4CCCCO4)C[C@H]3O[C@H]3CCCCO3)CCC2[C@H]2CCC3[C@@H](C[C@@H]4O[C@]5(CCCCN5)C[C@H]34)[C@@H]2C1,murcko,1,0,0.0,0,
furin,C1=C2C[C@@H](O[C@@H]3OC[C@@H](O[C@H]4CCCCO4)C[C@H]3O[C@H]3CCCCO3)CCC2[C@H]2CCC3[C@@H](C[C@@H]4O[C@]5(CCCCO5)C[C@H]34)[C@@H]2C1,murcko,1,0,0.0,0,
furin,C1=C2C[C@@H](O[C@@H]3OC[C@@H](O[C@H]4CCCO4)C[C@H]3O[C@H]3CCCCO3)CCC2[C@H]2CCC3C4C[C@@]5(CCCCO5)O[C@H]4C[C@H]3[C@@H]2C1,murcko,1,0,0.0,0,
furin,C1=C2C[C@@H](O[C@H]3CCCCO3)CC[C@H]2C2CCC3C(CC[C@@H]3CCCCO[C@H]3CCCCO3)[C@@H]2C1,murcko,1,0,0.0,0,
furin,C1=C2C[C@@H](O[C@H]3CCCCO3)CC[C@H]2C2CCC3CCCC3[C@@H]2C1,murcko,1,0,0.0,0,
furin,C1=C2C[C@@H](O[C@H]3CCCCO3)C[C@@H](O[C@H]3CCCCO3)C2C2CCC3C(C[C@@H]4O[C@]5(CCCCO5)C[C@H]34)C2C1,murcko,1,0,0.0,0,
furin,C1=C2C[C@@H](O[C@H]3CC[C@H](O[C@H]4CCCCO4)CO3)CCC2[C@H]2CCC3[C@@H](C[C@@H]4O[C@]5(CCCCN5)C[C@H]34)[C@@H]2C1,murcko,1,0,0.0,0,
furin,C1=CC(c2cccc3nonc23)C=CN1,murcko,1,0,0.0,0,
furin,C1=CC(c2ccccc2)c2c(-c3ccc4ccccc4c3)n[nH]c2O1,murcko,1,0,0.0,0,
furin,C1=CC(c2ccco2)N2C(=N1)Nc1ccccc12,murcko,1,0,0.0,0,
furin,C1=CC23CCCN2CCc2cc4c(cc2C3C1)OCO4,murcko,1,0,0.0,0,
furin,C1=CC23CCNCc4cccc(c42)OC3CC1,murcko,1,0,0.0,0,
furin,C1=CC23OCC4(CCCCC42)CCC3C2CCC3CC(OC4CC(OC5CCCCO5)CCO4)CCC3C12,murcko,1,0,0.0,0,
furin,C1=CC23OCC4(CCCC[C@@H]42)CCC3C2CCC3CC([C@]4(O[C@H]5CCCCO5)OCCC[C@H]4O[C@H]4CCCCO4)CCC3C12,murcko,1,0,0.0,0,
furin,C1=CC2C(C=COC2OC2CCCCO2)C1,murcko,1,0,0.0,0,
furin,C1=CC2C3CCC(OC4CC(OC5CCCCO5)CCO4)CC3CCC2C2CCC3CCCCC3=C12,murcko,1,0,0.0,0,
furin,C1=CC2C3CCC(OC4CCC(OC5CCCCO5)C(COC5CCCCO5)O4)CC3CCC2C2CCC3CCCCC3=C12,murcko,1,0,0.0,0,
furin,C1=CC2CC(c3ccc4c(c3)[C@@]35CCN6CC=CC(CC[C@@H]3N4)[C@H]65)c3[nH]c4ccccc4c3CN(C1)C2,murcko,1,0,0.0,0,
furin,C1=CC2CC1CC2C(CCN1CCCCC1)c1ccccc1,murcko,1,0,0.0,0,
furin,C1=CCC(C[NH2+]Cc2cccc(-c3ccccc3)n2)OC1,murcko,1,0,0.0,0,
furin,C1=CCNCC1,murcko,1,0,0.0,0,
furin,C1=CC[C@@H]([NH2+]Cc2cccc(-c3cccs3)n2)CC1,murcko,1,0,0.0,0,
furin,C1=CC[C@@H]([NH2+]Cc2ccnc(-c3ccccc3)n2)CC1,murcko,1,0,0.0,0,
furin,C1=CC[C@H](C[NH2+]Cc2cccc(-c3nnc[nH]3)c2)CC1,murcko,1,0,0.0,0,
furin,C1=CC[N@@H+](Cc2cccc(-c3ccccc3)c2)CC1,murcko,1,0,0.0,0,
furin,C1=CC[N@@H+](Cc2cccc(-c3ccccc3)n2)CC1,murcko,1,0,0.0,0,
furin,C1=CC[N@@H+](Cc2cccc(-c3nnn[n-]3)c2)CC1,murcko,1,0,0.0,0,
furin,C1=CC[N@H+](Cc2cccc(-c3cccs3)n2)CC1,murcko,1,0,0.0,0,
furin,C1=CO[C@@H](C[NH+]2CCN(c3nnnn3-c3ccccc3)CC2)CC1,murcko,1,0,0.0,0,
furin,C1=CO[C@H](O[C@@H]2CCC[C@H](O[C@@H]3CCCCO3)C2)CC1.C1=CO[C@H](O[C@@H]2CCC[C@H](O[C@@H]3CCCCO3)C2)CC1,murcko,1,0,0.0,0,
furin,C1=COc2ccccc2C1,murcko,1,0,0.0,0,
furin,C1=C[C@@H](c2ccccc2)c2cnccc2N1,murcko,1,0,0.0,0,
furin,C1=C[C@@H]2C3C[C@H]1CN2CCc1c3[nH]c2ccccc12,murcko,1,0,0.0,0,
furin,C1=C[C@@H]2[C@H](O[C@H]3CCCCO3)OC=C[C@H]2C1,murcko,1,0,0.0,0,
furin,C1=C[C@H](C[NH2+]Cc2cccc(-c3nnn[n-]3)c2)CCC1,murcko,1,0,0.0,0,
furin,C1=C[C@H](n2cnc3c(NC4CC4)ncnc32)CC1,murcko,1,0,0.0,0,
furin,C1=C[C@H]2C(CC[C@H]3C[C@@H](O[C@H]4C[C@@H](O[C@H]5CCCCO5)CCO4)CCC32)C2CCC3CCCCC3=C12,murcko,1,0,0.0,0,
furin,C1=C[C@H]2CC(c3ccc4c(c3)[C@@]35CCN6CC=CC(CC[C@@H]3N4)[C@H]65)c3[nH]c4ccccc4c3CN(C1)C2,murcko,1,0,0.0,0,
furin,C1=C[C@H]2CCOC[C@H]2[C@H](O[C@H]2CCCCO2)O1,murcko,1,0,0.0,0,
furin,C1=C[C@H]2COC=C[C@H]2C1,murcko,1,0,0.0,0,
furin,C1=C[C@]23CCCN2CCc2cc4c(cc2[C@@H]3C1)OCO4,murcko,1,0,0.0,0,
furin,C1=Cc2c(-c3cnc4ccccc4c3)c3cncnc3n2CC1,murcko,1,0,0.0,0,
furin,C1=Cc2ccccc2/C1=C\c1ccccc1,murcko,1,0,0.0,0,
furin,C1=Cc2ccccc2C(=C2CCNCC2)c2ccccc21,murcko,1,0,0.0,0,
furin,C1=Cc2ccccc2C(=C2CCNCC2)c2ccccc21.C1=Cc2ccccc2C(=C2CCNCC2)c2ccccc21,murcko,1,0,0.0,0,
furin,C1=Cc2ccccc2Cc2ccccc21,murcko,1,0,0.0,0,
furin,C1=Cc2ccccc2Nc2ccccc21,murcko,1,0,0.0,0,
furin,C1=Cc2nc1c(-c1ccccc1)c1ccc([nH]1)c(-c1ccccc1)c1nc(c(-c3ccccc3)c3ccc([nH]3)c2-c2ccccc2)CC1,murcko,1,0,0.0,0,
furin,C1=Cn2c3c(c4ccccc42)CCN2CCCC1[C@@H]32,murcko,1,0,0.0,0,
furin,C1=Cn2ncc3c2N/C1=N\CCOCCOc1cccc-3c1,murcko,1,0,0.0,0,
furin,C1=NC(c2cn(-c3ccccc3)nc2-c2ccco2)N2C(=N1)Nc1ccccc12,murcko,1,0,0.0,0,
furin,C1=NCC2c3ccccc3Cc3ccccc3N12,murcko,1,0,0.0,0,
furin,C1=NCCc2ncn([C@@H]3CCCO3)c2N1,murcko,1,0,0.0,0,
furin,C1=NNc2ncnc3c2c1cn3C1CCCC1,murcko,1,0,0.0,0,
furin,C1=NOC(C[NH2+]Cc2cccc(-c3cncnc3)c2)C1,murcko,1,0,0.0,0,
furin,C1=NO[C@]2(C1)CC[N@H+](Cc1cccc(-c3ccccc3)c1)CC2,murcko,1,0,0.0,0,
furin,C1=NO[C@]2(C1)CC[N@H+](Cc1ccnc(-c3ccccc3)n1)C2,murcko,1,0,0.0,0,
furin,C1=N[C@@H](c2csc(-c3ccccc3)n2)[NH2+]C1,murcko,1,0,0.0,0,
furin,C1=N[C@H](c2nc(-c3ccccc3)cs2)[NH2+]C1,murcko,1,0,0.0,0,
furin,C1=Nc2ccc(Oc3ccccc3)cc2C2=NCCN12,murcko,1,0,0.0,0,
furin,C1CC1,murcko,1,0,0.0,0,
furin,C1CC2CCC1C2,murcko,1,0,0.0,0,
furin,C1CC2CNC3C4C[C@H]2C3(C1)[C@@H]1CC2CCC4[C@H]1C2,murcko,1,0,0.0,0,
furin,C1CCC(C2CCCCC2)CC1,murcko,1,0,0.0,0,
furin,C1CCC(OC2CCC3C(CCC4C5CCCC5CCC34)C2)OC1,murcko,1,0,0.0,0,
furin,C1CCC(OC2CCCOC2OC2CC3C4CCCC4CCC3C3CCCCC23)OC1,murcko,1,0,0.0,0,
furin,C1CCC(OC2CCCOC2OC2CCC3C(CCC4C5CCCC5CCC34)C2)OC1,murcko,1,0,0.0,0,
furin,C1CCC(OC2CCOC(OC3CCC4C(CCC5C4CCC4C(C6CCOC6)CCC45)C3)C2OC2CCCCO2)OC1,murcko,1,0,0.0,0,
furin,C1CCC(OC2CCOCC2)OC1,murcko,1,0,0.0,0,
furin,C1CCC(OCC2CCC3C2CCC2C4CCC(OC5OCCCC5OC5CCCCO5)CC4CCC32)OC1,murcko,1,0,0.0,0,
furin,C1CCC(O[C@@H]2CC[C@@H]3O[C@H](O[C@@H]4CCCCO4)CC[C@H]3O2)CC1,murcko,1,0,0.0,0,
furin,C1CCC(O[C@@H]2OCC[C@@H]3OC4(CCCCO4)O[C@@H]23)CC1,murcko,1,0,0.0,0,
furin,C1CCC(O[C@@H]2OCC[C@H]2O[C@H]2CCCCO2)CC1,murcko,1,0,0.0,0,
furin,C1CCC2C(C1)CC[C@H]1[C@@H]3CCCC3CC[C@H]21,murcko,1,0,0.0,0,
furin,C1CCCCC1.O=C1[O][Pt][O]C1=O,murcko,1,0,0.0,0,
furin,C1CCCNCCC1,murcko,1,0,0.0,0,
furin,C1CCCNCCC1.C1CCCNCCC1,murcko,1,0,0.0,0,
furin,C1CCN(C2CCC3CCC4C5CC([NH+]6CCCCC6)CC5CCC4C3C2)CC1,murcko,1,0,0.0,0,
furin,C1CCN2C[C@@H]3C[C@@H](CN4CCCC[C@@H]34)[C@H]2C1,murcko,1,0,0.0,0,
furin,C1CCNC1.c1ccc(Nc2ccccc2)cc1,murcko,1,0,0.0,0,
furin,C1CC[C@@H](CO[C@@H]2CCCCO2)OC1,murcko,1,0,0.0,0,
furin,C1CC[C@@H](OC2CCCO2)OC1,murcko,1,0,0.0,0,
furin,C1CC[C@@H](OC[C@@H]2CCC[C@@H](OC[C@@H]3CCC[C@@H](OC4CCCO4)O3)O2)OC1,murcko,1,0,0.0,0,
furin,C1CC[C@@H](O[C@H]2CCC[C@H](O[C@@H]3CCCCO3)C2)OC1,murcko,1,0,0.0,0,
furin,C1CC[C@@H](O[C@H]2CC[C@H](O[C@H]3CC[C@@H](O[C@H]4CC[C@H](O[C@H]5CCCOC5)OC4)OC3)OC2)OC1,murcko,1,0,0.0,0,
furin,C1CC[C@@H]2NCC[C@@H]2C1,murcko,1,0,0.0,0,
furin,C1CC[C@H](OC2CC[C@]34CC35CCC3C(CC[C@@H]3C3CCCO3)C5C[C@@H](O[C@H]3CCCCO3)C4C2)OC1,murcko,1,0,0.0,0,
furin,C1CC[C@H](OCC2[C@@H]3CCC4C5CC[C@@]6(CCCOC6)C[C@H]5CC[C@@H]4C3CC[C@@H]2O[C@@H]2OCCC[C@H]2O[C@H]2CCCCO2)OC1,murcko,1,0,0.0,0,
furin,C1CC[C@H](OC[C@H]2CCC3C4CC[C@H]5C[C@@H](O[C@@H]6OCCC[C@H]6O[C@H]6CCCCO6)CCC5[C@H]4CC[C@@H]32)OC1,murcko,1,0,0.0,0,
furin,C1CC[C@H](OC[C@H]2CCC3C4C[C@H](O[C@H]5CCCCO5)[C@H]5CCCCC5[C@H]4CC[C@@H]32)OC1,murcko,1,0,0.0,0,
furin,C1CC[C@H](O[C@@H]2CCCO[C@H]2O[C@H]2CCC3[C@H](CC[C@@H]4[C@@H]3CCC3[C@H]4C[C@@H]4O[C@]5(CCCCO5)C[C@H]34)C2)OC1,murcko,1,0,0.0,0,
furin,C1CC[C@H](O[C@H]2CC3C4CC[C@H](C5CCCO5)[C@H]4CC[C@@H]3C3CCCC[C@@H]32)OC1,murcko,1,0,0.0,0,
furin,C1CC[C@H](O[C@H]2CCOC2)OC1,murcko,1,0,0.0,0,
furin,C1CC[C@H](S[C@H]2CCCCO2)OC1,murcko,1,0,0.0,0,
furin,C1CC[NH+]([C@@H]2CC[C@@H]3CC[C@H]4[C@@H]5C[C@H]([NH+]6CCCCC6)CC5CC[C@@H]4C3C2)CC1,murcko,1,0,0.0,0,
furin,C1CN([C@@H]2CC[C@@H]3CC[C@H]4[C@@H]5C[C@H](N6CC[NH2+]CC6)CC5CC[C@@H]4C3C2)CC[NH2+]1,murcko,1,0,0.0,0,
furin,C1CN2CCC1CC2,murcko,1,0,0.0,0,
furin,C1CNCCN1.O=C1CCC2C1CCC1c3ccccc3CCC12,murcko,1,0,0.0,0,
furin,C1COCCN1,murcko,1,0,0.0,0,
furin,C1COC[C@H](C[C@H]2CO2)C1,murcko,1,0,0.0,0,
furin,C1COC[C@H](C[C@H]2CO2)C1.C1COC[C@H](C[C@H]2CO2)C1,murcko,1,0,0.0,0,
furin,C1C[C@@H]2N[C@H](C1)[C@H]1O[C@H]12,murcko,1,0,0.0,0,
furin,C1N2CN3CN1CN(C2)C3,murcko,1,0,0.0,0,
furin,C1N2CN3CN1CN(C2)C3.c1ccccc1,murcko,1,0,0.0,0,
furin,C1OC2OC[C@H]3OCO[C@H]3[C@@H]2O1,murcko,1,0,0.0,0,
furin,C=C(C(=C)c1ccccc1)c1ccccc1,murcko,1,0,0.0,0,
furin,C=C(C(=O)NC1C(=O)N2C=CCSC12)c1cscn1,murcko,1,0,0.0,0,
furin,C=C(c1ccccc1)c1cccnc1,murcko,1,0,0.0,0,
furin,C=C1C(=O)Nc2ccc(NS(=O)(=O)c3ccccc3)cc21,murcko,1,0,0.0,0,
furin,C=C1C(=O)O[C@@H]2C=CCCC=CCC[C@@H]12,murcko,1,0,0.0,0,
furin,C=C1C=[NH+]c2ccccc2N1,murcko,1,0,0.0,0,
furin,C=C1CC(C[NH2+]Cc2cccc(-n3ccnc3)c2)C1,murcko,1,0,0.0,0,
furin,C=C1CC23CCC4CCCCC4C2CCC1(OC1OCCCC1OC1CCCCO1)C3,murcko,1,0,0.0,0,
furin,C=C1CC2C(CCC3C(=O)CCC32)C2C=CC(=O)C=C12,murcko,1,0,0.0,0,
furin,C=C1CC2CCC[C@H]2[C@@H]2CCC3=CC(=O)CC[C@@H]3[C@@H]12,murcko,1,0,0.0,0,
furin,C=C1CC2CCC[C@H]2[C@@H]2CCC3=CCCC[C@@H]3[C@@H]12,murcko,1,0,0.0,0,
furin,C=C1CC2CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@H]43)[C@@H]2C1,murcko,1,0,0.0,0,
furin,C=C1CC2[C@@H](CC[C@H]3[C@@H]4CCCC4CC[C@@H]23)CC1=O,murcko,1,0,0.0,0,
furin,C=C1CCC2C3Cc4cccc5c4C2(CCN3CC2CC2)C1O5,murcko,1,0,0.0,0,
furin,C=C1CCC2[C@H]3Cc4cccc5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,murcko,1,0,0.0,0,
furin,C=C1CCCC/C1=C/C=C1/CCCC2CCC[C@@H]12,murcko,1,0,0.0,0,
furin,C=C1CCCC/C1=C\C=C1/CCCC2CCCC12,murcko,1,0,0.0,0,
furin,C=C1CCC[C@@H]1n1cnc2c(=O)[nH]cnc21,murcko,1,0,0.0,0,
furin,C=C1CCC[C@@H]1n1cnc2c(=O)nc[nH]c21,murcko,1,0,0.0,0,
furin,C=C1CCN(CC(Cn2cncn2)c2ccccc2)CC1,murcko,1,0,0.0,0,
furin,C=C1CC[C@H]2c3[nH]c4ccccc4c3CCN2C1,murcko,1,0,0.0,0,
furin,C=C1CC[N@@H+](Cc2cccc(-c3ccccn3)c2)C1,murcko,1,0,0.0,0,
furin,C=C1CC[N@@H+](Cc2cccc(-c3nnn[n-]3)c2)C1,murcko,1,0,0.0,0,
furin,C=C1CC[N@H+](Cc2cccc(-c3nnn[n-]3)c2)C1,murcko,1,0,0.0,0,
furin,C=C1CN2C(=O)C[C@H]2O1,murcko,1,0,0.0,0,
furin,C=C1C[C@@]23CCC4C(C(=O)O[C@H]5CCCCO5)CCCC4C2CC[C@@]1(O[C@H]1OCCC[C@H]1O[C@H]1CCCCO1)C3,murcko,1,0,0.0,0,
furin,C=C1SC(C(=O)NC2C(=O)N3C=C(CSc4nnn[nH]4)CS[C@H]23)S1,murcko,1,0,0.0,0,
furin,C=C1SC=CS1,murcko,1,0,0.0,0,
furin,C=C1[C@H](O[C@H]2CCCCO2)OC=C[C@H]1CC(=O)OC[C@@H]1CCC[C@H](OCCc2ccccc2)O1,murcko,1,0,0.0,0,
furin,C=C1c2ccccc2C(=O)C2=CC3C(=O)C=CC[C@@H]3C[C@H]12,murcko,1,0,0.0,0,
furin,C=C1c2ccccc2C(=O)C2=CC3C(=O)C=CC[C@@H]3C[C@H]12.c1ccccc1,murcko,1,0,0.0,0,
furin,C=CC(N)CCC(=O)O,acyclic,1,0,0.0,0,
furin,C=CCNC(N)=S,acyclic,1,0,0.0,0,
furin,CC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCN,acyclic,1,0,0.0,0,
furin,CC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCN.CS(=O)(=O)O,acyclic,1,0,0.0,0,
furin,CC(=O)NCCCS(=O)(=O)[O-].CC(=O)NCCCS(=O)(=O)[O-].[Ca+2],acyclic,1,0,0.0,0,
furin,CC(=O)NO,acyclic,1,0,0.0,0,
furin,CC(=O)N[C@@H](CS)C(=O)O,acyclic,1,0,0.0,0,
furin,CC(=O)N[C@H](CSSC[C@H](N)C(=O)O)C(=O)N[C@H](C)C(=O)N[C@H](CCCNC(=N)N)C(=O)N[C@H](CCCNC(=N)N)C(=O)N[C@H](CCCNC(=N)N)C(=O)N[C@H](C)C(=O)N[C@H](CCCNC(=N)N)C(=O)O.Cl,acyclic,1,0,0.0,0,
furin,CC(=O)OC(C)C[N+](C)(C)C.[Cl-],acyclic,1,0,0.0,0,
furin,CC(=O)OCC(COC(C)=O)OC(C)=O,acyclic,1,0,0.0,0,
furin,CC(=O)OCC[N+](C)(C)C.[Br-],acyclic,1,0,0.0,0,
furin,CC(=O)OCC[N+](C)(C)C.[Cl-],acyclic,1,0,0.0,0,
furin,CC(=O)OCC[N+](C)(C)C.[I-],acyclic,1,0,0.0,0,
furin,CC(=O)[O-].[K+],acyclic,1,0,0.0,0,
furin,CC(=O)[O-].[Na+],acyclic,1,0,0.0,0,
furin,CC(C)(CCCCCC(O)CCCCCC(C)(C)C(=O)O)C(=O)O,acyclic,1,0,0.0,0,
furin,CC(C)(CO)C(O)C(=O)NCCCO,acyclic,1,0,0.0,0,
furin,CC(C)(CO)[C@@H](O)C(=O)NCCC(=O)O,acyclic,1,0,0.0,0,
furin,CC(C)(CO)[C@@H](O)C(=O)NCCC(=O)[O-].[Na+],acyclic,1,0,0.0,0,
furin,CC(C)(S)C(N)C(=O)O,acyclic,1,0,0.0,0,
furin,CC(C)(S)[C@@H](N)C(=O)O,acyclic,1,0,0.0,0,
furin,CC(C)CC(N)=O,acyclic,1,0,0.0,0,
furin,CC(C)C[C@H](N)C(=O)O,acyclic,1,0,0.0,0,
furin,CC(C)[C@H](N)C(=O)O,acyclic,1,0,0.0,0,
furin,CC(C[N+](C)(C)C)OC(N)=O.[Cl-],acyclic,1,0,0.0,0,
furin,CC(O)(P(=O)([O-])O)P(=O)([O-])O.[Na+].[Na+],acyclic,1,0,0.0,0,
furin,CC(O)C(=O)O,acyclic,1,0,0.0,0,
furin,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O,acyclic,1,0,0.0,0,
furin,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)OCC,acyclic,1,0,0.0,0,
furin,CCCC(=O)[O][Na],acyclic,1,0,0.0,0,
furin,CCCC(CCC)C(=O)O,acyclic,1,0,0.0,0,
furin,CCCC(CCC)C(=O)O.CCCC(CCC)C(=O)[O-].[Na+],acyclic,1,0,0.0,0,
furin,CCCCC(CC)C/N=C(/N)N/C(N)=N/CCCCCC/N=C(/N)N/C(N)=N/CC(CC)CCCC.Cl.Cl,acyclic,1,0,0.0,0,
furin,CCCCCCC(=O)OCC(COC(=O)CCCCCC)OC(=O)CCCCCC,acyclic,1,0,0.0,0,
furin,CCCCCCCC(=O)OCC(O)CO,acyclic,1,0,0.0,0,
furin,CCCCCCCCCCCCCCCCCCCCCCO,acyclic,1,0,0.0,0,
furin,CCCCCCCCCCCCCCCCO,acyclic,1,0,0.0,0,
furin,CCCCCCCCCCCCCCCCOP(=O)([O-])OCC[N+](C)(C)C,acyclic,1,0,0.0,0,
furin,CCCCCCCCCCCCCCCC[N+](C)(C)C.[Br-],acyclic,1,0,0.0,0,
furin,CCCCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],acyclic,1,0,0.0,0,
furin,CCCCCN(C)CCC(O)(P(=O)(O)O)P(=O)(O)O,acyclic,1,0,0.0,0,
furin,CCCCCN(C)CCC(O)(P(=O)([O-])O)P(=O)(O)O.O.[Na+],acyclic,1,0,0.0,0,
furin,CCN(CC)C(=S)SSC(=S)N(CC)CC,acyclic,1,0,0.0,0,
furin,CC[C@H](C)[C@H](N)C(=O)O,acyclic,1,0,0.0,0,
furin,CN(C)C(=N)NC(=N)N,acyclic,1,0,0.0,0,
