target_class,murcko_scaffold,scaffold_type,scaffold_library_count,scaffold_assayed_count,scaffold_assayed_fraction,n_assays,assayed_targets
pa,C1CC[NH+]([C@@H]2CC3CC[C@@H]4C5C[C@H](N6CCOCC6)CC[C@@H]5CC[C@H]4[C@@H]3C2)C1,murcko,1,0,0.0,0,
pa,C1CC[NH+]([C@@H]2CC[C@@H]3CC[C@H]4[C@@H]5C[C@H]([NH+]6CCCCC6)CC5CC[C@@H]4C3C2)CC1,murcko,1,0,0.0,0,
pa,C1CN([C@@H]2CC[C@@H]3CC[C@H]4[C@@H]5C[C@H](N6CC[NH2+]CC6)CC5CC[C@@H]4C3C2)CC[NH2+]1,murcko,1,0,0.0,0,
pa,C1CN2CCC1CC2,murcko,1,0,0.0,0,
pa,C1CNCCN1.O=C1CCC2C1CCC1c3ccccc3CCC12,murcko,1,0,0.0,0,
pa,C1COCCN1,murcko,1,0,0.0,0,
pa,C1COC[C@H](C[C@H]2CO2)C1,murcko,1,0,0.0,0,
pa,C1COC[C@H](C[C@H]2CO2)C1.C1COC[C@H](C[C@H]2CO2)C1,murcko,1,0,0.0,0,
pa,C1C[C@@H]2N[C@H](C1)[C@H]1O[C@H]12,murcko,1,0,0.0,0,
pa,C1N2CN3CN1CN(C2)C3,murcko,1,0,0.0,0,
pa,C1N2CN3CN1CN(C2)C3.c1ccccc1,murcko,1,0,0.0,0,
pa,C=C(/C=C\c1ccccc1)c1ccccc1,murcko,1,0,0.0,0,
pa,C=C(C(=C)c1ccccc1)c1ccccc1,murcko,1,0,0.0,0,
pa,C=C(C(=O)CSc1nnc(-c2c[nH]c3ccccc23)o1)c1nccs1,murcko,1,0,0.0,0,
pa,C=C(C(=O)CSc1nnc(NC2CC2)s1)c1nc2ccccc2[nH]1,murcko,1,0,0.0,0,
pa,C=C(C(=O)CSc1nnc(Nc2ccccc2)s1)c1nc2ccccc2[nH]1,murcko,1,0,0.0,0,
pa,C=C(C(=O)CSc1nnnn1-c1ccccc1)c1[nH]c2ccccc2[nH+]1,murcko,1,0,0.0,0,
pa,C=C(C(=O)NC1C(=O)N2C=CCSC12)c1cscn1,murcko,1,0,0.0,0,
pa,C=C(c1ccccc1)c1cccnc1,murcko,1,0,0.0,0,
pa,C=C1C(=O)Nc2ccc(NS(=O)(=O)c3ccccc3)cc21,murcko,1,0,0.0,0,
pa,C=C1C(=O)O[C@@H]2C=CCCC=CCC[C@@H]12,murcko,1,0,0.0,0,
pa,C=C1C=[NH+]c2ccccc2N1,murcko,1,0,0.0,0,
pa,C=C1CC23CCC4CCCCC4C2CCC1(OC1OCCCC1OC1CCCCO1)C3,murcko,1,0,0.0,0,
pa,C=C1CC2C(CCC3C(=O)CCC32)C2C=CC(=O)C=C12,murcko,1,0,0.0,0,
pa,C=C1CC2CCC[C@H]2[C@@H]2CCC3=CC(=O)CC[C@@H]3[C@@H]12,murcko,1,0,0.0,0,
pa,C=C1CC2CCC[C@H]2[C@@H]2CCC3=CCCC[C@@H]3[C@@H]12,murcko,1,0,0.0,0,
pa,C=C1CC2CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@H]43)[C@@H]2C1,murcko,1,0,0.0,0,
pa,C=C1CC2[C@@H](CC[C@H]3[C@@H]4CCCC4CC[C@@H]23)CC1=O,murcko,1,0,0.0,0,
pa,C=C1CCC2C3Cc4cccc5c4C2(CCN3CC2CC2)C1O5,murcko,1,0,0.0,0,
pa,C=C1CCC2[C@H]3Cc4cccc5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,murcko,1,0,0.0,0,
pa,C=C1CCCC/C1=C/C=C1/CCCC2CCC[C@@H]12,murcko,1,0,0.0,0,
pa,C=C1CCCC/C1=C\C=C1/CCCC2CCCC12,murcko,1,0,0.0,0,
pa,C=C1CCC[C@@H]1n1cnc2c(=O)[nH]cnc21,murcko,1,0,0.0,0,
pa,C=C1CCC[C@@H]1n1cnc2c(=O)nc[nH]c21,murcko,1,0,0.0,0,
pa,C=C1CCN(CC(Cn2cncn2)c2ccccc2)CC1,murcko,1,0,0.0,0,
pa,C=C1CC[C@H]2c3[nH]c4ccccc4c3CCN2C1,murcko,1,0,0.0,0,
pa,C=C1CN2C(=O)C[C@H]2O1,murcko,1,0,0.0,0,
pa,C=C1C[C@@]23CCC4C(C(=O)O[C@H]5CCCCO5)CCCC4C2CC[C@@]1(O[C@H]1OCCC[C@H]1O[C@H]1CCCCO1)C3,murcko,1,0,0.0,0,
pa,C=C1SC(C(=O)NC2C(=O)N3C=C(CSc4nnn[nH]4)CS[C@H]23)S1,murcko,1,0,0.0,0,
pa,C=C1SC=CS1,murcko,1,0,0.0,0,
pa,C=C1SCC(=O)N1CC(=O)NC(c1ccccc1)c1ccccc1,murcko,1,0,0.0,0,
pa,C=C1SCC(=O)N1CCOC(=O)c1c2c(nc3ccccc13)/C(=C/c1ccccc1)CC2,murcko,1,0,0.0,0,
pa,C=C1[C@H](O[C@H]2CCCCO2)OC=C[C@H]1CC(=O)OC[C@@H]1CCC[C@H](OCCc2ccccc2)O1,murcko,1,0,0.0,0,
pa,C=C1c2cc(S(=O)(=O)[N-]c3ccccn3)ccc2-c2ccc(S(=O)(=O)Nc3ccccn3)cc21,murcko,1,0,0.0,0,
pa,C=C1c2ccccc2-c2ccccc21,murcko,1,0,0.0,0,
pa,C=CC(N)CCC(=O)O,acyclic,1,0,0.0,0,
pa,C=CCNC(N)=S,acyclic,1,0,0.0,0,
pa,CC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCN,acyclic,1,0,0.0,0,
pa,CC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCN.CS(=O)(=O)O,acyclic,1,0,0.0,0,
pa,CC(=O)NCCCS(=O)(=O)[O-].CC(=O)NCCCS(=O)(=O)[O-].[Ca+2],acyclic,1,0,0.0,0,
pa,CC(=O)NO,acyclic,1,0,0.0,0,
pa,CC(=O)N[C@@H](CS)C(=O)O,acyclic,1,0,0.0,0,
pa,CC(=O)N[C@H](CSSC[C@H](N)C(=O)O)C(=O)N[C@H](C)C(=O)N[C@H](CCCNC(=N)N)C(=O)N[C@H](CCCNC(=N)N)C(=O)N[C@H](CCCNC(=N)N)C(=O)N[C@H](C)C(=O)N[C@H](CCCNC(=N)N)C(=O)O.Cl,acyclic,1,0,0.0,0,
pa,CC(=O)OC(C)C[N+](C)(C)C.[Cl-],acyclic,1,0,0.0,0,
pa,CC(=O)OCC(COC(C)=O)OC(C)=O,acyclic,1,0,0.0,0,
pa,CC(=O)OCC[N+](C)(C)C.[Br-],acyclic,1,0,0.0,0,
pa,CC(=O)OCC[N+](C)(C)C.[Cl-],acyclic,1,0,0.0,0,
pa,CC(=O)OCC[N+](C)(C)C.[I-],acyclic,1,0,0.0,0,
pa,CC(=O)[O-].[K+],acyclic,1,0,0.0,0,
pa,CC(=O)[O-].[Na+],acyclic,1,0,0.0,0,
pa,CC(C)(CCCCCC(O)CCCCCC(C)(C)C(=O)O)C(=O)O,acyclic,1,0,0.0,0,
pa,CC(C)(CO)C(O)C(=O)NCCCO,acyclic,1,0,0.0,0,
pa,CC(C)(CO)[C@@H](O)C(=O)NCCC(=O)O,acyclic,1,0,0.0,0,
pa,CC(C)(CO)[C@@H](O)C(=O)NCCC(=O)[O-].[Na+],acyclic,1,0,0.0,0,
pa,CC(C)(S)C(N)C(=O)O,acyclic,1,0,0.0,0,
pa,CC(C)(S)[C@@H](N)C(=O)O,acyclic,1,0,0.0,0,
pa,CC(C)CC(N)=O,acyclic,1,0,0.0,0,
pa,CC(C)C[C@H](N)C(=O)O,acyclic,1,0,0.0,0,
pa,CC(C)[C@H](N)C(=O)O,acyclic,1,0,0.0,0,
pa,CC(O)(P(=O)([O-])O)P(=O)([O-])O.[Na+].[Na+],acyclic,1,0,0.0,0,
pa,CC(O)C(=O)O,acyclic,1,0,0.0,0,
pa,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O,acyclic,1,0,0.0,0,
pa,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)OCC,acyclic,1,0,0.0,0,
pa,CCCC(=O)[O][Na],acyclic,1,0,0.0,0,
pa,CCCC(CCC)C(=O)O,acyclic,1,0,0.0,0,
pa,CCCC(CCC)C(=O)O.CCCC(CCC)C(=O)[O-].[Na+],acyclic,1,0,0.0,0,
pa,CCCCC(CC)C/N=C(/N)N/C(N)=N/CCCCCC/N=C(/N)N/C(N)=N/CC(CC)CCCC.Cl.Cl,acyclic,1,0,0.0,0,
pa,CCCCCCC(=O)OCC(COC(=O)CCCCCC)OC(=O)CCCCCC,acyclic,1,0,0.0,0,
pa,CCCCCCCC(=O)OCC(O)CO,acyclic,1,0,0.0,0,
pa,CCCCCCCCCCCCCCCCCCCCCCO,acyclic,1,0,0.0,0,
pa,CCCCCCCCCCCCCCCCO,acyclic,1,0,0.0,0,
pa,CCCCCCCCCCCCCCCCOP(=O)([O-])OCC[N+](C)(C)C,acyclic,1,0,0.0,0,
pa,CCCCCCCCCCCCCCCC[N+](C)(C)C.[Br-],acyclic,1,0,0.0,0,
pa,CCCCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],acyclic,1,0,0.0,0,
pa,CCCCCN(C)CCC(O)(P(=O)(O)O)P(=O)(O)O,acyclic,1,0,0.0,0,
pa,CC[C@H](C)[C@H](N)C(=O)O,acyclic,1,0,0.0,0,
pa,CN(C)C(=N)NC(=N)N,acyclic,1,0,0.0,0,
pa,CN(C)CCCSC(=N)N.Cl.Cl,acyclic,1,0,0.0,0,
pa,CNC(=O)CN(CCN(CCN(CC(=O)[O-])CC(=O)NC)CC(=O)[O-])CC(=O)[O-].O.[Gd+3],acyclic,1,0,0.0,0,
pa,CNC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,acyclic,1,0,0.0,0,
pa,COC(=O)/C=C/C(=O)O,acyclic,1,0,0.0,0,
pa,COC(=O)CCC(=O)CN.Cl,acyclic,1,0,0.0,0,
pa,CSCC[C@H](N)C(=O)O,acyclic,1,0,0.0,0,
pa,C[C@@H](O)[C@H](N)C(=O)O,acyclic,1,0,0.0,0,
pa,C[C@H](N)C(=O)O,acyclic,1,0,0.0,0,
pa,C[C@H](O)C(=O)O,acyclic,1,0,0.0,0,
pa,C[N+](C)(C)CC(=O)O.[Cl-],acyclic,1,0,0.0,0,
pa,C[N+](C)(C)CC(=O)[O-],acyclic,1,0,0.0,0,
pa,C[N+](C)(C)CC(O)CC(=O)O.[Cl-],acyclic,1,0,0.0,0,
pa,C[N+](C)(C)CCCCCC[N+](C)(C)C.[Br-].[Br-],acyclic,1,0,0.0,0,
pa,C[N+](C)(C)CCO.[OH-],acyclic,1,0,0.0,0,
pa,C[N+](C)(C)CCOC(=O)CCC(=O)OCC[N+](C)(C)C.O.O.[Cl-].[Cl-],acyclic,1,0,0.0,0,
pa,C[N+](C)(C)CCOC(N)=O.[Cl-],acyclic,1,0,0.0,0,
pa,C[N+](C)(C)C[C@@H](O)CC(=O)O.[Cl-],acyclic,1,0,0.0,0,
pa,C[Se]CC[C@H](N)C(=O)O,acyclic,1,0,0.0,0,
pa,Cl.Cl.Cl.Cl.Cl.NCCNCCNCCNCCN,acyclic,1,0,0.0,0,
pa,Cl.Cl.NCCNCCNCCN,acyclic,1,0,0.0,0,
pa,Cl.N=C(N)NCCC[C@@H](N)C(=O)O,acyclic,1,0,0.0,0,
pa,Cl.N=C(N)NN,acyclic,1,0,0.0,0,
pa,Cl.NCCCC(N)(C(=O)O)C(F)F.O,acyclic,1,0,0.0,0,
pa,FC(F)OC(Cl)C(F)(F)F,acyclic,1,0,0.0,0,
pa,FC(F)OC(F)(F)C(F)Cl,acyclic,1,0,0.0,0,
pa,FCOC(C(F)(F)F)C(F)(F)F,acyclic,1,0,0.0,0,
pa,N#[C][Fe-2]([C]#N)([C]#N)([C]#N)([C]#N)[N]=O.O.O.[Na+].[Na+],acyclic,1,0,0.0,0,
pa,N=C(C(=O)NC1C(=O)N2C=C(Sc3nc(-c4cc[nH+]cc4)cs3)CSC12)c1ncsn1,murcko,1,0,0.0,0,
pa,N=C(C(=O)N[C@@H]1C(=O)N2C=C(/C=C\c3cncs3)CS[C@H]12)c1cscn1,murcko,1,0,0.0,0,
pa,N=C(C(=O)N[C@@H]1C(=O)N2C=C(CSc3nc(=O)cn[nH]3)CS[C@H]12)c1cscn1.N=C(C(=O)N[C@@H]1C(=O)N2C=C(CSc3nc(=O)cn[nH]3)CS[C@H]12)c1cscn1,murcko,1,0,0.0,0,
pa,N=C(C(=O)N[C@@H]1C(=O)N2C=C(CSc3nnn[nH]3)CS[C@H]12)c1cscn1,murcko,1,0,0.0,0,
pa,N=C(C(=O)N[C@@H]1C(=O)N2C=C(C[n+]3ccccc3)CS[C@H]12)c1csc(=N)[nH]1,murcko,1,0,0.0,0,
pa,N=C(C(=O)N[C@H]1C(=O)N2C=C(CSC(=O)c3ccco3)CS[C@H]12)c1cscn1,murcko,1,0,0.0,0,
pa,N=C(C(=O)N[C@H]1C(=O)N2C=C(Cn3ccc(=N)[nH]3)CS[C@H]12)c1cscn1,murcko,1,0,0.0,0,
pa,N=C(N)NCCC[C@H](N)C(=O)O,acyclic,1,0,0.0,0,
pa,N=C(NCc1ccccc1)NC(=O)c1cnccn1,murcko,1,0,0.0,0,
pa,N=C(Nc1ccc(OCCCCCOc2ccc(NC(=N)c3ccccc3)cc2)cc1)c1ccccc1,murcko,1,0,0.0,0,
pa,N=C(Nc1ccccc1)N1CCN(c2ncnc3[nH]ccc23)CC1,murcko,1,0,0.0,0,
pa,N=C(Nc1ccccc1)c1cnon1,murcko,1,0,0.0,0,
pa,N=C1/C(=C2\C(=O)Nc3ccccc32)Nc2ccccc21,murcko,1,0,0.0,0,
pa,N=C1C(=O)N(Cc2ccccc2)c2ccccc21,murcko,1,0,0.0,0,
pa,N=C1C=C2CCNC2=CC1=O,murcko,1,0,0.0,0,
pa,N=C1C=C2CC[C@@H]3[C@H](CCC4CCC[C@H]43)[C@H]2CC1,murcko,1,0,0.0,0,
pa,N=C1C=CC2C(=O)OC3CC(C/C=C/C(OC4CCCCO4)C/C=C/C=C4\COC1C42)OC1(CCCC(C2CCCCC2)O1)C3,murcko,1,0,0.0,0,
pa,N=C1CCCCOC(=O)C[C@H](O[C@H]2CCCCO2)C[C@@H](O[C@H]2CCCCO2)CCC1,murcko,1,0,0.0,0,
pa,N=C1CCCN1Cc1cc(=O)[nH]c(=O)[nH]1,murcko,1,0,0.0,0,
pa,N=C1CCN(c2ccc3c(=O)ccn(C4CC4)c3n2)C1,murcko,1,0,0.0,0,
pa,N=C1CCO[C@]2(C1)C[C@@H]1C[C@@H](CC=CCC/C=C/C=C3\CO[C@@H]4CC=C[C@@H](C(=O)O1)C34)O2,murcko,1,0,0.0,0,
pa,N=C1CCc2cc(-c3nc(-c4ccccc4)[nH]c3-c3ccncc3)ccc21,murcko,1,0,0.0,0,
pa,N=C1NC(=O)/C(=C/c2ccccc2)S1,murcko,1,0,0.0,0,
pa,N=C1NC(=O)/C(=C/c2ccn(-c3ccccc3)c2)S1,murcko,1,0,0.0,0,
pa,N=C1NC(=O)[C@@H](CC(=O)N[C@@H]2Cc3ccccc3[C@H]2NC(=O)Cc2cc(=O)[nH][nH]2)S1,murcko,1,0,0.0,0,
pa,N=C1NCC(=O)N1,murcko,1,0,0.0,0,
pa,N=C1S/C(=C\c2ccccc2)C(=O)N1c1ccccc1,murcko,1,0,0.0,0,
pa,N=c1[nH]c(-c2cccs2)c(-c2cccs2)s1,murcko,1,0,0.0,0,
pa,N=c1[nH]ncs1,murcko,1,0,0.0,0,
pa,N=c1c(C(=O)NCCCN2CCOCC2)cc2c(=O)n3ccccc3nc2n1CCc1ccccc1,murcko,1,0,0.0,0,
pa,N=c1c(S(=O)(=O)c2ccccc2)c2[nH]c3ccccc3nc-2n1Cc1ccccc1,murcko,1,0,0.0,0,
pa,N=c1cc(-c2nc[nH]n2)cc[nH]1,murcko,1,0,0.0,0,
pa,N=c1ccn([C@H]2CCCO2)c(=O)[nH]1,murcko,1,0,0.0,0,
pa,N=c1nc(N2CCCCC2)cc[nH]1,murcko,1,0,0.0,0,
pa,N=c1scc(-c2ccccc2)n1/N=C/c1c[nH]c2ccccc12,murcko,1,0,0.0,0,
pa,NC(=O)N[C@@H](CCC(=O)O)C(=O)O,acyclic,1,0,0.0,0,
pa,NC(N)=O,acyclic,1,0,0.0,0,
pa,NCC(=O)O,acyclic,1,0,0.0,0,
pa,NCC(=O)[O-].NCC(=O)[O-].[Mg+2],acyclic,1,0,0.0,0,
pa,NCCC(O)(P(=O)(O)O)P(=O)(O)O.O.O.O.O.O.[Na+].[Na+],acyclic,1,0,0.0,0,
pa,NCCCC(N)(C(=O)O)C(F)F,acyclic,1,0,0.0,0,
pa,NCCCC(O)(P(=O)(O)O)P(=O)(O)O,acyclic,1,0,0.0,0,
pa,NCCCC(O)(P(=O)([O-])O)P(=O)(O)O.O.O.O.[Na+],acyclic,1,0,0.0,0,
pa,NCCCC[C@H](N)C(=O)O,acyclic,1,0,0.0,0,
pa,NCCCNCCSP(=O)(O)O,acyclic,1,0,0.0,0,
pa,NCCCNCCSP(=O)(O)O.O.O.O,acyclic,1,0,0.0,0,
pa,NCCS,acyclic,1,0,0.0,0,
pa,N[C@@H](CC(=O)O)C(=O)O,acyclic,1,0,0.0,0,
pa,N[C@@H](CCC(=O)N[C@@H](CSSC[C@H](NC(=O)CC[C@H](N)C(=O)O)C(=O)NCC(=O)O)C(=O)NCC(=O)O)C(=O)O,acyclic,1,0,0.0,0,
pa,N[C@@H](CCC(=O)O)C(=O)[O-].[Na+],acyclic,1,0,0.0,0,
pa,N[C@@H](CO)C(=O)O,acyclic,1,0,0.0,0,
pa,N[C@@H](CS)C(=O)O,acyclic,1,0,0.0,0,
pa,N[C@@H](CSCCCO)C(=O)O,acyclic,1,0,0.0,0,
pa,O.O.O.O.O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[Li+].[Li+].[Li+],acyclic,1,0,0.0,0,
pa,O.O=C(O)CC(O)(CC(=O)O)C(=O)O,acyclic,1,0,0.0,0,
pa,O.O=[Si]=O.O=[Si]=O.O=[Si]=O.O=[Si]=O.[O]=[Mg].[O]=[Mg].[O]=[Mg],acyclic,1,0,0.0,0,
pa,O=C(/C(=C/c1c[nH]c2ccccc12)c1nc2ccccc2[nH]1)c1ccccc1,murcko,1,0,0.0,0,
pa,O=C(/C=C/C=C/c1ccccc1)/C=C/c1ccccc1,murcko,1,0,0.0,0,
pa,O=C(/C=C/[C@H]1CCCN1)Nc1ccc2nccc(Nc3ccc(OCc4ccccn4)cc3)c2c1,murcko,1,0,0.0,0,
pa,O=C(/C=C/c1c[nH]c2ccccc12)c1ccccc1,murcko,1,0,0.0,0,
pa,O=C(/C=C/c1ccc(O[C@@H]2OCCC[C@H]2O[C@H]2CCCO2)cc1)c1ccccc1,murcko,1,0,0.0,0,
pa,O=C(/C=C/c1ccc(O[C@H]2CCCCO2)cc1)c1ccccc1,murcko,1,0,0.0,0,
pa,O=C(/C=C/c1cccc(-c2cn[nH]c2)c1)c1ccc(-c2cn[nH]c2)cc1,murcko,1,0,0.0,0,
pa,O=C(/C=C/c1cccc2oc(-c3ccccc3)cc12)OCCc1ccccc1,murcko,1,0,0.0,0,
pa,O=C(/C=C/c1ccccc1)C1=CC([C@H]2CCCCO2)C=C([C@H]2CCCCO2)C1=O,murcko,1,0,0.0,0,
pa,O=C(/C=C/c1ccccc1)CC(=O)/C=C/c1ccccc1,murcko,1,0,0.0,0,
pa,O=C(/C=C/c1ccccc1)N(Cc1ccccc1)c1ccccc1,murcko,1,0,0.0,0,
pa,O=C(/C=C/c1ccccc1)N1CCN(CC(=O)N2CCCC2)CC1,murcko,1,0,0.0,0,
pa,O=C(/C=C/c1ccccc1)NCCc1ccccc1,murcko,1,0,0.0,0,
pa,O=C(/C=C/c1ccccc1)N[C@@H](Cc1ccccn1)C(=O)NCC(=O)N1CCC(Oc2ccncn2)CC1,murcko,1,0,0.0,0,
pa,O=C(/C=C/c1ccccc1)N[C@@H]1CCOC[C@@H]1NS(=O)(=O)c1cccs1,murcko,1,0,0.0,0,
pa,O=C(/C=C/c1ccccc1)Nc1ccccc1,murcko,1,0,0.0,0,
pa,O=C(/C=C/c1ccccc1)OC1CC(COC2CCCCO2)OC(OCCc2ccccc2)C1OC1CCCCO1,murcko,1,0,0.0,0,
pa,O=C(/C=C/c1ccccc1)OC1CCC2C=CO[C@@H](O[C@H]3CCCCO3)[C@@H]21,murcko,1,0,0.0,0,
pa,O=C(/C=C/c1ccccc1)OCC1CCCC(Oc2c(-c3ccccc3)oc3ccccc3c2=O)O1,murcko,1,0,0.0,0,
pa,O=C(/C=C/c1ccccc1)OC[C@@H]1CCC[C@H](O[C@@H]2CCCO[C@H]2c2ccc3oc(-c4ccccc4)cc(=O)c3c2)O1,murcko,1,0,0.0,0,
pa,O=C(/C=C/c1ccccc1)O[C@@H](C(=O)c1c[nH]c2ccccc12)c1ccccc1,murcko,1,0,0.0,0,
pa,O=C(/C=C/c1ccccc1)O[C@@H]1CC=CCC1,murcko,1,0,0.0,0,
pa,O=C(/C=C/c1ccccc1)O[C@@H]1CCC[C@@H](OC(=O)/C=C/c2ccccc2)C1,murcko,1,0,0.0,0,
pa,O=C(/C=C/c1ccccc1)O[C@@H]1[C@@H](CO[C@H]2CCCCO2)O[C@@H](OCCc2ccccc2)C[C@H]1O[C@H]1CCCCO1,murcko,1,0,0.0,0,
pa,O=C(/C=C/c1ccccc1)O[C@H]1CCOC1O[C@H]1CCC[C@@H](COC(=O)c2ccccc2)O1,murcko,1,0,0.0,0,
pa,O=C(/C=C/c1ccccc1)c1ccc(O[C@H]2CCCCO2)cc1,murcko,1,0,0.0,0,
pa,O=C(/C=C/c1ccccc1)c1ccc(O[C@H]2CCC[C@@H](CO[C@H]3CCCCO3)O2)cc1,murcko,1,0,0.0,0,
pa,O=C(/C=C/c1ccccc1)c1cnc(-c2ccccc2)s1,murcko,1,0,0.0,0,
pa,O=C(/C=C/c1ccco1)Nc1cccc(NC(=O)c2ccccc2)c1,murcko,1,0,0.0,0,
pa,O=C(/C=C/c1cccs1)Nc1ccc(S(=O)(=O)Nc2cnccn2)cc1,murcko,1,0,0.0,0,
pa,O=C(/C=C/c1ccn(S(=O)(=O)c2ccc(-c3cn[nH]c3)cc2)c1)Nc1ccccc1,murcko,1,0,0.0,0,
pa,O=C(/C=C/c1ccn(S(=O)(=O)c2ccc(-c3cn[nH]c3)cc2)c1)Nc1ccccc1.c1ccccc1,murcko,1,0,0.0,0,
pa,O=C(/C=C/n1cnc(-c2ccccc2)n1)NNc1cnccn1,murcko,1,0,0.0,0,
pa,O=C(/C=C\c1ccc(-c2ccccc2)o1)c1cc[nH]c1,murcko,1,0,0.0,0,
pa,O=C(/C=C\c1cnc[nH]c1=O)NC[C@H]1Cc2ccccc2CN1C(=O)c1ccncn1,murcko,1,0,0.0,0,
pa,O=C(/C=C\n1cnc(-c2ccccc2)n1)NNc1cnccn1,murcko,1,0,0.0,0,
pa,O=C(/C=N/Nc1cccc(S(=O)(=O)Nc2ccccc2)c1)Nc1cc2c(s1)CCC2,murcko,1,0,0.0,0,
pa,O=C(/N=C1\NCCS1)c1cccc(COc2ccccc2)c1,murcko,1,0,0.0,0,
pa,O=C(/N=c1\[nH]c2ccccc2s1)[C@@H]1CCCCN1S(=O)(=O)c1cccc2nsnc12,murcko,1,0,0.0,0,
pa,O=C(/N=c1\[nH]cc(-c2ccccc2)s1)c1ccccc1,murcko,1,0,0.0,0,
pa,O=C(C(=O)N1CCCC[C@H]1C(=O)OC(CCCc1cccnc1)CCCc1cccnc1)c1ccccc1,murcko,1,0,0.0,0,
pa,O=C(C(=O)N1CC[C@@H](c2ncon2)C1)c1ccccc1,murcko,1,0,0.0,0,
pa,O=C(C/[NH+]=c1\nc[nH]c2sc(-c3ccccc3)cc12)N1CC[C@H](n2cnc3cncnc32)C1,murcko,1,0,0.0,0,
pa,O=C(C1=CC(=O)N(CCCN2CCOCC2)C1c1ccncc1)c1ccc(OCc2ccccc2)cc1,murcko,1,0,0.0,0,
pa,O=C(C1=CC(=O)N(CCCn2ccnc2)C1c1ccccc1)c1ccccc1,murcko,1,0,0.0,0,
pa,O=C(C1=NO[C@@H](c2ccccc2)C1)N1C[C@@H]2CC[C@H]1CN2C(=O)c1[nH]ncc1-c1ccccc1,murcko,1,0,0.0,0,
pa,O=C(C1=NO[C@@H](c2ccccc2)C1)N1C[C@@H]2C[C@H]1CN2C(=O)c1ccn[nH]1,murcko,1,0,0.0,0,
pa,O=C(C1CCCC1)N1CC[C@@H]1c1cn(-c2ccccc2)nn1,murcko,1,0,0.0,0,
pa,O=C(C1CCCCN1Cc1ccc(OCc2cccc(-c3ccc4c(c3)OCCO4)c2)cc1OCc1ccccc1)N1CCNCC1,murcko,1,0,0.0,0,
pa,O=C(C1CCN(c2ccncn2)CC1)N1N=CC[C@H]1c1ccccc1,murcko,1,0,0.0,0,
pa,O=C(C1CCOCC1)N1CC[C@@H](n2cnc3cncnc32)C1,murcko,1,0,0.0,0,
pa,O=C(C=C/C=C/C=C/C=C/C=C/C=C/C=CC(=O)O[C@H]1CCCCO1)O[C@H]1CCC[C@@H](CO[C@H]2CCCCO2)O1,murcko,1,0,0.0,0,
pa,O=C(C=C/C=C/C=C/C=C/C=C/C=C/C=CC(=O)O[C@H]1CCC[C@@H](CO[C@H]2CCCCO2)O1)OC1CCC[C@@H](CO[C@H]2CCCCO2)O1,murcko,1,0,0.0,0,
pa,O=C(C=CCN1CCN(C2COC2)CC1)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3cncnc32)C1,murcko,1,0,0.0,0,
pa,O=C(C=Cc1ccc(-c2ccccc2)o1)Nc1cccc2ncccc12,murcko,1,0,0.0,0,
pa,O=C(C=Cc1ccccc1)c1ccccc1,murcko,1,0,0.0,0,
pa,O=C(C=c1s/c(=C/c2ccccc2)c(=O)n1-c1ccccc1)Nc1ccccc1,murcko,1,0,0.0,0,
pa,O=C(CC(=O)c1ccccc1)c1ccccc1,murcko,1,0,0.0,0,
pa,O=C(CC(c1ccccc1)c1cccc2c(-c3ccccc3)cc(=O)oc12)N1CCCC1,murcko,1,0,0.0,0,
pa,O=C(CC/C=C/CCC(=O)OCCC[NH+]1CCc2ccccc2[C@H]1Cc1ccccc1)OCCC[NH+]1CCc2ccccc2[C@H]1Cc1ccccc1,murcko,1,0,0.0,0,
pa,O=C(CC12CC3CC(CC(C3)C1)C2)N1CC[C@@H]2C[C@@H]21,murcko,1,0,0.0,0,
pa,O=C(CC1=CCC=CC1)NC1C(=O)N2C=CCSC12,murcko,1,0,0.0,0,
pa,O=C(CC1C(=O)Nc2ccccc21)c1ccccc1,murcko,1,0,0.0,0,
pa,O=C(CC1CCC[N@@H+](Cc2ccccc2)C1)NN1CCCCC1,murcko,1,0,0.0,0,
pa,O=C(CC1CCNCC1)N1CCC([C@@H]2c3ccccc3CCc3cccnc32)CC1,murcko,1,0,0.0,0,
pa,O=C(CCC(c1ccccc1)c1ccccc1)N[C@H]1CCCCNC1=O,murcko,1,0,0.0,0,
pa,O=C(CCC1CCCC1)NCc1ccc(-c2ccc(CNCCc3ccccc3)cc2)cc1,murcko,1,0,0.0,0,
pa,O=C(CCC1CCCC1)O[C@H]1CCC2C3CCc4ccccc4C3CCC21,murcko,1,0,0.0,0,
pa,O=C(CCCCC(=O)N/N=C/c1ccccc1)N/N=C\c1ccccc1,murcko,1,0,0.0,0,
