target_class,murcko_scaffold,scaffold_type,scaffold_library_count,scaffold_assayed_count,scaffold_assayed_fraction,n_assays,assayed_targets
na,C1CNCC[NH2+]C1,murcko,2,0,0.0,0,
na,C1C[NH2+]CCN1,murcko,2,0,0.0,0,
na,C=C(Nc1ccccc1)C1=CC=C2Oc3ccccc3C2C1=O,murcko,2,0,0.0,0,
na,C=C1CCCC/C1=C\C=C1/CCCC2CCC[C@@H]12,murcko,2,0,0.0,0,
na,C=C1C[C@@H]2CC[C@@]34C[C@H]5O[C@H]6[C@@H](O3)[C@H]3O[C@H](CC[C@@H]3O[C@H]6[C@H]5O4)CC(=O)C[C@@H]3CCO[C@H]3C[C@H]3O[C@H](CCC3=C)CC[C@@H]1O2,murcko,2,0,0.0,0,
na,N=C(C(=O)N[C@@H]1C(=O)N2C=C(C[NH+]3CCCC3)CS[C@H]12)c1cscn1,murcko,2,0,0.0,0,
na,N=C(C(=O)N[C@@H]1C(=O)N2C=CCS[C@H]12)c1ccco1,murcko,2,0,0.0,0,
na,O=C(/C=C/CN1CCCCC1)Nc1ccc2ncnc(Nc3ccccc3)c2c1,murcko,2,0,0.0,0,
na,O=C(/C=C/c1ccccc1)NCCn1ccc2ccccc21,murcko,2,0,0.0,0,
na,O=C(/C=C/c1ccccc1)c1c(-c2ccccc2)c2ccccc2[nH]c1=O,murcko,2,0,0.0,0,
na,O=C(C(=O)N1CCN(C(=O)c2ccccc2)CC1)c1c[nH]c2c(-n3cncn3)nccc12,murcko,2,0,0.0,0,
na,O=C(C1=CC(=O)N(CCC[NH+]2CCOCC2)[C@H]1c1ccccc1)c1ccccc1,murcko,2,0,0.0,0,
na,O=C(C1=CC(=O)N(CC[NH+]2CCOCC2)[C@H]1c1ccccc1)c1ccccc1,murcko,2,0,0.0,0,
na,O=C(C=C1NC(=O)c2ccccc2N1)c1ccccc1,murcko,2,0,0.0,0,
na,O=C(CCCN1CCC(c2ccccc2)CC1)c1ccccc1,murcko,2,0,0.0,0,
na,O=C(CCCc1ccccc1)N1CCn2cnnc2C1,murcko,2,0,0.0,0,
na,O=C(CCN1CCCCC1)N1CC[NH2+]CC1,murcko,2,0,0.0,0,
na,O=C(CCc1ccccc1)NCC(=O)NCC(=O)NCCc1ccccc1,murcko,2,0,0.0,0,
na,O=C(CCc1ccccc1)NCc1ccccc1,murcko,2,0,0.0,0,
na,O=C(CCc1ccccc1)c1ccc(O[C@@H]2OCCC[C@H]2O[C@H]2CCCCO2)cc1,murcko,2,0,0.0,0,
na,O=C(CCc1cccs1)N1CC[NH2+]CC1,murcko,2,0,0.0,0,
na,O=C(CCn1ccc(=O)[nH]c1=O)N1CCC[NH2+]CC1,murcko,2,0,0.0,0,
na,O=C(CN1CCNCC1)Nc1ccc(N/C(=C2\C(=O)Nc3ccccc32)c2ccccc2)cc1,murcko,2,0,0.0,0,
na,O=C(CNC(=O)CNC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)[C@@H](Cc1cccnc1)NC(=O)[C@@H](Cc1ccccc1)NC(=O)CCc1ccc2ccccc2c1)NCC(=O)N1CCCC1,murcko,2,0,0.0,0,
na,O=C(CNC(=O)c1ccc2ccccc2n1)NC(CCN1CCC2CCCCC2C1)Cc1ccccc1,murcko,2,0,0.0,0,
na,O=C(CSC1CCCCC1)O[C@@H]1CCCC[C@@]23CCCC1[C@@H]2C(=O)CC3,murcko,2,0,0.0,0,
na,O=C(C[NH+]1CCCCC1)Nc1ccccc1,murcko,2,0,0.0,0,
na,O=C(Cc1cc(Nc2ncnc3ccccc23)n[nH]1)Nc1ccccc1,murcko,2,0,0.0,0,
na,O=C(Cc1ccc(-c2ccc(OCCN3CCOCC3)cc2)cn1)NCc1ccccc1,murcko,2,0,0.0,0,
na,O=C(Cc1ccc(COC(=O)c2ccccc2)cc1)Nc1ccc2cnccc2c1,murcko,2,0,0.0,0,
na,O=C(Cc1ccccc1)N(Cc1cccnc1)Cc1nc2ncccc2c(=O)n1-c1ccccc1,murcko,2,0,0.0,0,
na,O=C(Cc1ccccc1)NCc1cc(O[C@@H]2CC[NH2+]C2)ccn1,murcko,2,0,0.0,0,
na,O=C(Cc1ccccc1)NCc1ccccc1,murcko,2,0,0.0,0,
na,O=C(Cc1ccccc1)N[C@@H]1C(=O)N2C=C(CSc3nnn[nH]3)CS[C@H]12,murcko,2,0,0.0,0,
na,O=C(Cc1cccs1)NC1C(=O)N2C=CCS[C@H]12,murcko,2,0,0.0,0,
na,O=C(Cc1cccs1)N[C@@H]1C(=O)N2C=CCS[C@H]12,murcko,2,0,0.0,0,
na,O=C(Cn1ccc[nH+]1)Nc1ccccc1,murcko,2,0,0.0,0,
na,O=C(Cn1cnnn1)N[C@@H]1C(=O)N2C=C(CSc3nncs3)CS[C@H]12,murcko,2,0,0.0,0,
na,O=C(N/N=C/c1ccccc1)c1ccccc1,murcko,2,0,0.0,0,
na,O=C(N/N=C\c1ccccc1)c1ccccc1,murcko,2,0,0.0,0,
na,O=C(NC1=Nc2cc(OCCCN3CCOCC3)ccc2C2=NCCN12)c1cncnc1,murcko,2,0,0.0,0,
na,O=C(NC1CCCCC1)NS(=O)(=O)c1ccccc1,murcko,2,0,0.0,0,
na,O=C(NC1CCN(CCCCC2c3ccccc3-c3ccccc32)CC1)c1ccccc1-c1ccccc1,murcko,2,0,0.0,0,
na,O=C(NC1CCNCC1)c1cccc2c1OCC2,murcko,2,0,0.0,0,
na,O=C(NCC1CCCCN1)c1ccccc1,murcko,2,0,0.0,0,
na,O=C(NCCCCN1CCN(c2ccccc2)CC1)c1ccc2ccccc2c1,murcko,2,0,0.0,0,
na,O=C(NCCCNc1ncc2ccccc2n1)C1CCCO1,murcko,2,0,0.0,0,
na,O=C(NCCc1ccccc1)c1ccc2c(c1)CCN(C(=O)c1ccc3ccoc3c1)C2,murcko,2,0,0.0,0,
na,O=C(NCc1ccc[nH+]c1)C1=NN(c2ccccc2)CC1,murcko,2,0,0.0,0,
na,O=C(NCc1ccc[nH]c1=O)c1cc(NC2CCOCC2)cc(-c2ccc(CN3CCOCC3)cc2)c1,murcko,2,0,0.0,0,
na,O=C(NCc1ccccc1)NC1CCC1,murcko,2,0,0.0,0,
na,O=C(NCc1ccccc1)Nc1nc(-c2ccncc2)cs1,murcko,2,0,0.0,0,
na,O=C(NCc1ccccc1)c1cn2c(cc1=O)C(=O)N1CCCO[C@H]1C2,murcko,2,0,0.0,0,
na,O=C(NCc1cccnc1)NC1CCCCC1,murcko,2,0,0.0,0,
na,O=C(N[C@H](CCN1CC[C@@H]2CCCC[C@@H]2C1)CSc1ccccc1)c1ccccc1,murcko,2,0,0.0,0,
na,O=C(N[C@H]1CCCCC/C=C\[C@@H]2C[C@@]2(C(=O)NS(=O)(=O)C2CC2)NC(=O)[C@@H]2C[C@@H](Oc3nc4ccccc4c4ccccc34)CN2C1=O)c1cnccn1,murcko,2,0,0.0,0,
na,O=C(Nc1cc[nH]c1)c1ccccc1,murcko,2,0,0.0,0,
na,O=C(Nc1ccc(C(=O)N2CCNCC2)cc1)c1cc(OCc2ccccc2)cnn1,murcko,2,0,0.0,0,
na,O=C(Nc1ccc(Oc2ccnc3ccccc23)cc1)NC1CC1,murcko,2,0,0.0,0,
na,O=C(Nc1ccc(Oc2ccnc3ccccc23)cc1)Nc1ccon1,murcko,2,0,0.0,0,
na,O=C(Nc1ccc(Oc2ccncc2)cc1)c1c[nH]cc(-c2ccccc2)c1=O,murcko,2,0,0.0,0,
na,O=C(Nc1ccccc1)Nc1cc(Nc2ccc(N3CCNCC3)cc2)ncn1,murcko,2,0,0.0,0,
na,O=C(Nc1ccccc1)OCc1ccc2ccccc2c1,murcko,2,0,0.0,0,
na,O=C(Nc1ccccc1)c1c[nH]c(-c2ccccc2)c1-c1ccccc1,murcko,2,0,0.0,0,
na,O=C(Nc1ccccc1)c1cc(-c2ccccc2)n(CCCN2CCOCC2)c1,murcko,2,0,0.0,0,
na,O=C(Nc1ccccc1)c1cccc[nH+]1,murcko,2,0,0.0,0,
na,O=C(Nc1ccccc1C(=O)Nc1ccccn1)c1ccccc1,murcko,2,0,0.0,0,
na,O=C(Nc1cnn2ccc(N3CCC[C@@H]3c3ccccc3)nc12)N1CCCC1,murcko,2,0,0.0,0,
na,O=C(Nc1nc(-c2ccccc2)cs1)c1ccccc1,murcko,2,0,0.0,0,
na,O=C(Nc1nccs1)c1ccccc1,murcko,2,0,0.0,0,
na,O=C(OCCc1ccccc1)c1ccccc1,murcko,2,0,0.0,0,
na,O=C(OCc1ccccc1)[C@H]1CCCC[NH2+]1,murcko,2,0,0.0,0,
na,O=C(OCc1ncnc(Nc2ccccc2)n1)c1ccccc1,murcko,2,0,0.0,0,
na,O=C(O[C@@H]1Cc2ccccc2O[C@@H]1c1ccccc1)c1ccccc1,murcko,2,0,0.0,0,
na,O=C(O[C@@H]1Cc2ccccc2O[C@H]1c1ccccc1)c1ccccc1,murcko,2,0,0.0,0,
na,O=C(O[C@H]1CCC[C@@H](CO[C@H]2CC[C@H](O[C@H]3CCCCO3)CO2)O1)[C@]12CCCC[C@H]1C1=CC[C@H]3C(CC[C@H]4CCCCC43)C1CC2,murcko,2,0,0.0,0,
na,O=C([C@H]1CCC[NH2+]C1)N1CCCCC1,murcko,2,0,0.0,0,
na,O=C(c1ccc2n[n-]nc2c1)N1CCCC1,murcko,2,0,0.0,0,
na,O=C1/C(=C/c2ccccc2)Oc2ccccc21,murcko,2,0,0.0,0,
na,O=C1/C(=N\Nc2cccc(-c3ccccc3)c2)C=NN1c1ccccc1,murcko,2,0,0.0,0,
na,O=C1C=C([C@H]2CCC3C2CC[C@@H]2C4CC[C@H](O[C@H]5CC[C@H](O[C@H]6CC[C@H](O[C@H]7CC[C@H](O[C@H]8CCCCO8)CO7)CO6)CO5)C[C@H]4CC[C@@H]32)CO1,murcko,2,0,0.0,0,
na,O=C1C=C2C=C[C@H]3[C@@H]4CCCC4CC[C@@H]3C2CC1,murcko,2,0,0.0,0,
na,O=C1C=CC2C(=C1)CC[C@@H]1C2CCC2C(OC(=O)c3ccco3)CC[C@H]21,murcko,2,0,0.0,0,
na,O=C1CC(c2ccc3c(c2)OCC(c2ccccc2)O3)Oc2ccccc21,murcko,2,0,0.0,0,
na,O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2ncccn2)CC1,murcko,2,0,0.0,0,
na,O=C1CCC(=O)N1,murcko,2,0,0.0,0,
na,O=C1CCC2O[C@H]2C[C@@H]2CC(C/C=C\C=CCc3cccc(c3)N1)NC(=O)O2,murcko,2,0,0.0,0,
na,O=C1CCO[C@H]2O[C@@H]3CCCC[C@H]3OC12,murcko,2,0,0.0,0,
na,O=C1CC[C@@H](C(=O)N[C@@H](Cc2cnc[nH]2)C(=O)N2CCCC2)N1,murcko,2,0,0.0,0,
na,O=C1CC[C@]2(CC[C@@](COCc3ccccc3)(c3ccccc3)NC2)N1,murcko,2,0,0.0,0,
na,O=C1CN(C(=O)CN2CC[NH2+]CC2)c2ccccc2N1,murcko,2,0,0.0,0,
na,O=C1CN(C(=O)C[NH+]2CCCC2)c2ccccc2N1,murcko,2,0,0.0,0,
na,O=C1CN(CCN2CC(=O)NC(=O)C2)CC(=O)N1,murcko,2,0,0.0,0,
na,O=C1CNC(=O)CNC(=O)[C@H](Cc2ccccc2)NC(=O)CCSSC[C@@H](C(=O)N2CCCC2)NC(=O)CN1,murcko,2,0,0.0,0,
na,O=C1COC(=O)N1,murcko,2,0,0.0,0,
na,O=C1C[C@H](c2ccccc2)Sc2ccccc2N1,murcko,2,0,0.0,0,
na,O=C1N(c2ccccc2)Cc2cnc(Nc3ccc(N4CCNCC4)cc3)nc2N1Cc1ccccc1,murcko,2,0,0.0,0,
na,O=C1NC(=O)C(=Cc2ccccc2)C(=O)N1,murcko,2,0,0.0,0,
na,O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1,murcko,2,0,0.0,0,
na,O=C1NCC(=O)N2C[C@@H](C[C@H]2C(=O)NC2(C(=O)NS(=O)(=O)C3CC3)CC2)Oc2nc3ccccc3nc2CCCCC[C@@H]2C[C@H]2O1,murcko,2,0,0.0,0,
na,O=C1NCCCN1c1ccccc1,murcko,2,0,0.0,0,
na,O=C1NCCc2[nH]c(-c3ccnc(-c4cnc5ccccc5c4)c3)cc21,murcko,2,0,0.0,0,
na,O=C1NCCc2c(-c3ccccc3)[nH]c3cccc1c23,murcko,2,0,0.0,0,
na,O=C1N[C@@H]2CCCN1C2,murcko,2,0,0.0,0,
na,O=C1Nc2ccccc2/C1=C/c1ccc[nH]1,murcko,2,0,0.0,0,
na,O=C1OCCN1c1ccc(-c2ccc(-c3nn[nH]n3)nc2)cc1,murcko,2,0,0.0,0,
na,O=C1OC[C@H]2[C@@H](/C=C/c3ccc(-c4ccccc4)cn3)[C@@H]3CCCC[C@H]3C[C@@H]12,murcko,2,0,0.0,0,
na,O=C1c2cc[nH]c2CCC1CN1CCOCC1,murcko,2,0,0.0,0,
na,O=C1c2ccc(N3CCC(N4CCOCC4)CC3)cc2Cc2[nH]c3ccccc3c21,murcko,2,0,0.0,0,
na,O=C1c2ccccc2C(=O)c2ccccc21,murcko,2,0,0.0,0,
na,O=C1c2ccccc2O[C@H](c2ccccc2)[C@H]1O[C@H]1CCCCO1,murcko,2,0,0.0,0,
na,O=C1c2ccncc2-c2n[nH]c3cccc1c23,murcko,2,0,0.0,0,
na,O=S(=O)(Cc1cccc(OCc2ccc(CN3CCCC3)cc2)c1)c1ccccc1,murcko,2,0,0.0,0,
na,O=S(=O)(Nc1ccnc(SCc2ccccc2)n1)N1CCC1,murcko,2,0,0.0,0,
na,O=S(=O)(Nc1ccno1)c1cccc2ccccc12,murcko,2,0,0.0,0,
na,O=S(=O)(Nc1nc(-c2ncccn2)ncc1Oc1ccccc1)c1ccccc1,murcko,2,0,0.0,0,
na,O=S(=O)([N-]c1ncccn1)c1ccccc1,murcko,2,0,0.0,0,
na,O=S(=O)(c1cccnc1)n1cccc1-c1ccccc1,murcko,2,0,0.0,0,
na,O=c1[nH]c(-c2cccc(S(=O)(=O)N3CCNCC3)c2)nn2cncc12,murcko,2,0,0.0,0,
na,O=c1[nH]c2c3cc4c(cc3ncc2c2ccccc12)OCO4,murcko,2,0,0.0,0,
na,O=c1[nH]c2nc(Nc3ccccc3)ncc2cc1-c1ccccc1,murcko,2,0,0.0,0,
na,O=c1c(-c2ccccc2)cn(Cc2ccccc2)c(=O)n1CCc1ccccc1,murcko,2,0,0.0,0,
na,O=c1c(-c2ccccc2)coc2cc(O[C@H]3CCCCO3)ccc12,murcko,2,0,0.0,0,
na,O=c1c(OC2CCCCO2)c(-c2ccccc2)oc2ccccc12,murcko,2,0,0.0,0,
na,O=c1c(O[C@@H]2OCCC[C@H]2O[C@H]2CCCCO2)c(-c2ccccc2)oc2ccccc12,murcko,2,0,0.0,0,
na,O=c1c(O[C@H]2CCCCO2)c(-c2ccccc2)oc2cc(O[C@H]3CCCCO3)ccc12,murcko,2,0,0.0,0,
na,O=c1c(O[C@H]2CCCO2)c(-c2ccccc2)oc2ccccc12,murcko,2,0,0.0,0,
na,O=c1c2ccccc2nc(Cn2nc(-c3ccccc3)c3cncnc32)n1C1CC1,murcko,2,0,0.0,0,
na,O=c1c2ccccc2ncn1-c1cccc[nH+]1,murcko,2,0,0.0,0,
na,O=c1cc(-c2ccccc2)oc2c([C@@H]3CCNC3)cccc12,murcko,2,0,0.0,0,
na,O=c1cc(-c2ccccc2)oc2ccc([C@H]3CCCCO3)cc12,murcko,2,0,0.0,0,
na,O=c1cc(N/N=C/c2ccccc2)cn[nH]1,murcko,2,0,0.0,0,
na,O=c1cc(N2CCOCC2)nc2c(CNc3ccccc3)cccn12,murcko,2,0,0.0,0,
na,O=c1cc(N2CCOCC2)oc2c(CNc3ccccc3)cccc12,murcko,2,0,0.0,0,
na,O=c1cc2c(c(Nc3ccccc3)[nH]1)c(=O)n(C1CC1)c(=O)n2-c1ccccc1,murcko,2,0,0.0,0,
na,O=c1ccc2cc3c(cc2o1)OCCC3,murcko,2,0,0.0,0,
na,O=c1ccc2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n1C1CCCC1,murcko,2,0,0.0,0,
na,O=c1cccc(C2CCCCC2)[nH]1,murcko,2,0,0.0,0,
na,O=c1ccn([C@H]2CC[C@@H](CO[PH](=O)Oc3ccccc3)O2)c(=O)[nH]1,murcko,2,0,0.0,0,
na,O=c1ccnc(N/N=C/c2ccccc2)[nH]1,murcko,2,0,0.0,0,
na,O=c1ccnc2ccc(-c3cncc(NS(=O)(=O)c4ccccc4)c3)cn12,murcko,2,0,0.0,0,
na,O=c1n(-c2ccc(Oc3ccccc3)cc2)c2cncnc2n1[C@@H]1CCNC1,murcko,2,0,0.0,0,
na,O=c1n(CCCN2CCN(c3ccccc3)CC2)nc2ccccn12,murcko,2,0,0.0,0,
na,O=c1nc(N2CCNCC2)c2ccc(-c3ccccc3)nc2n1-c1cccnc1,murcko,2,0,0.0,0,
na,O=c1nc2[nH]c3ccccc3nc-2c(=O)[nH]1,murcko,2,0,0.0,0,
na,O=c1oc2cccc3c(=O)oc4cccc1c4c23,murcko,2,0,0.0,0,
na,O=c1oc2ccccc2cc1Cc1ccccc1,murcko,2,0,0.0,0,
na,S=C(/C=C/c1ccccc1)NCc1ccccc1,murcko,2,0,0.0,0,
na,c1c[nH+]c2ncncc2c1,murcko,2,0,0.0,0,
na,c1c[nH+]c[nH]1,murcko,2,0,0.0,0,
na,c1cc(-c2cnc([C@@H]3CCCN3)[nH]2)ccc1-c1ccc(-c2cnc([C@@H]3CCCN3)[nH]2)cc1,murcko,2,0,0.0,0,
na,c1cc(-c2nc(N3CCOCC3)c3sc(CN4CCNCC4)cc3n2)c2cn[nH]c2c1,murcko,2,0,0.0,0,
na,c1cc(N2CCC(c3cnn[nH]3)C2)nc[nH+]1,murcko,2,0,0.0,0,
na,c1cc(N2CCCCC2)nc(C[NH+]2CCCCC2)n1,murcko,2,0,0.0,0,
na,c1cc(NC2=NCCN2)c2nsnc2c1,murcko,2,0,0.0,0,
na,c1cc(NC2CCCCC2)nc[nH+]1,murcko,2,0,0.0,0,
na,c1cc(Nc2ncc3ccn(C4CCCC4)c3n2)ncc1N1CCNCC1,murcko,2,0,0.0,0,
na,c1cc(Nc2nccc(-c3cncnc3CC3CC3)n2)ccn1,murcko,2,0,0.0,0,
na,c1cc2[nH]c(-c3cn[nH]c3)nc2c[nH+]1,murcko,2,0,0.0,0,
na,c1cc2c(c3c1OCO3)CNc1c-2ccc2cc3c(cc12)OCO3,murcko,2,0,0.0,0,
na,c1cc2c(cc1-c1ccc3nc([C@H]4N[C@@H]5CC[C@H]4C5)[nH]c3c1)Cc1cc(-c3cnc([C@@H]4CC5(CC5)CN4)[nH]3)ccc1-2,murcko,2,0,0.0,0,
na,c1cc2c3c(c[nH]c3c1)C[C@H]1NCCC[C@H]21,murcko,2,0,0.0,0,
na,c1cc2cc(c1)Oc1ccc(cc1)C[C@@H]1NCCc3ccc(cc31)Oc1cccc3c1[C@@H](C2)NCC3,murcko,2,0,0.0,0,
na,c1cc[n+]([C@H]2CCCO2)cc1,murcko,2,0,0.0,0,
na,c1ccc(-c2[o+]c3ccccc3cc2O[C@H]2CCCCO2)cc1,murcko,2,0,0.0,0,
na,c1ccc(-c2cc3ccccc3n2Cc2ccc(OCCN3CCCCCC3)cc2)cc1,murcko,2,0,0.0,0,
na,c1ccc(-c2cc3nccn3c(Nc3ccccn3)n2)cc1,murcko,2,0,0.0,0,
na,c1ccc(-c2ccc3c(N4CCNCC4)ncnc3c2)cc1,murcko,2,0,0.0,0,
na,c1ccc(-c2cccnc2)cc1,murcko,2,0,0.0,0,
na,c1ccc(-c2ccnc[nH+]2)cc1,murcko,2,0,0.0,0,
na,c1ccc(-c2cn[nH]c2)cc1,murcko,2,0,0.0,0,
na,c1ccc(-c2cnc3ncncc3c2)cc1,murcko,2,0,0.0,0,
na,c1ccc(-c2cncnc2OCCOc2ncccn2)cc1,murcko,2,0,0.0,0,
na,c1ccc(-c2cscn2)cc1,murcko,2,0,0.0,0,
na,c1ccc(-c2nc3ccccc3o2)cc1,murcko,2,0,0.0,0,
na,c1ccc(-c2ncnc(Nc3ccncc3)n2)nc1,murcko,2,0,0.0,0,
na,c1ccc(C(Cn2ccnc2)OCc2csc3ccccc23)cc1,murcko,2,0,0.0,0,
na,c1ccc(C2CCNCC2)c(CCNc2nc(N3CCOCC3)nc(-n3cnc4ccccc43)n2)c1,murcko,2,0,0.0,0,
na,c1ccc(CCCCCC2CCCC2)cc1,murcko,2,0,0.0,0,
na,c1ccc(CCCNCc2cccc3ccccc23)cc1,murcko,2,0,0.0,0,
na,c1ccc(CCCOCCCN2CCCCC2)cc1,murcko,2,0,0.0,0,
na,c1ccc(CCN2CCC(Cc3ccccc3)CC2)cc1,murcko,2,0,0.0,0,
na,c1ccc(CC[C@H]2c3ccccc3CCN2Cc2ccccc2)cc1,murcko,2,0,0.0,0,
na,c1ccc(CN(CC2=NCCN2)c2ccccc2)cc1,murcko,2,0,0.0,0,
na,c1ccc(CN(CCCOc2ccccc2)Cc2ccccc2)cc1,murcko,2,0,0.0,0,
na,c1ccc(CNCCc2c[nH]c3ccccc23)cc1,murcko,2,0,0.0,0,
na,c1ccc(CNc2ccc3ncc(-c4ccccc4)n3n2)cc1,murcko,2,0,0.0,0,
na,c1ccc(CNc2cccn3ccnc23)cc1,murcko,2,0,0.0,0,
na,c1ccc(CNc2ncnc3oc(-c4ccccc4)c(-c4ccccc4)c23)cc1,murcko,2,0,0.0,0,
na,c1ccc(COc2ccc(Nc3ccnc4ccccc34)cc2)nc1,murcko,2,0,0.0,0,
na,c1ccc(COc2ccc(Nc3ncnc4ccc(-c5ccco5)cc34)cc2)cc1.c1ccccc1.c1ccccc1,murcko,2,0,0.0,0,
na,c1ccc(COc2cccc(-c3cnc4cc(-c5cn[nH]c5)ccn34)c2)cc1,murcko,2,0,0.0,0,
na,c1ccc(COc2ncnc3nc[nH]c23)cc1,murcko,2,0,0.0,0,
na,c1ccc(CSc2nc3ccccc3[nH]2)nc1,murcko,2,0,0.0,0,
na,c1ccc(C[NH+]2CCCC2)cc1,murcko,2,0,0.0,0,
na,c1ccc(Cc2c[nH]nc2O[C@H]2CCCCO2)cc1,murcko,2,0,0.0,0,
na,c1ccc(Cc2ccccc2O[C@H]2CCCCO2)cc1,murcko,2,0,0.0,0,
na,c1ccc(Cn2nc(-c3ncccn3)c3cccnc32)cc1,murcko,2,0,0.0,0,
na,c1ccc(Cn2nc(-c3ncccn3)cc2-c2ccon2)cc1,murcko,2,0,0.0,0,
na,c1ccc(NCC2COCC[NH2+]2)[nH+]c1,murcko,2,0,0.0,0,
na,c1ccc(NCc2nc(-c3ccc4ncnn4c3)c(-c3ccccn3)[nH]2)cc1,murcko,2,0,0.0,0,
na,c1ccc(Nc2ccc3[nH]cnc3c2)cc1,murcko,2,0,0.0,0,
na,c1ccc(Nc2ccnc(Nc3ccc(C4CCNCC4)cc3)n2)cc1,murcko,2,0,0.0,0,
na,c1ccc(Nc2ccnc(Nc3ccc(OCCN4CCCC4)cc3)n2)cc1,murcko,2,0,0.0,0,
na,c1ccc(Nc2ncnc3cc(OCCCN4CCOCC4)ccc23)cc1,murcko,2,0,0.0,0,
na,c1ccc(OC2CC[NH2+]CC2)cc1,murcko,2,0,0.0,0,
na,c1ccc(OCCCCC2CCNCC2)cc1,murcko,2,0,0.0,0,
na,c1ccc(OCC[NH+]2CCCCC2)cc1,murcko,2,0,0.0,0,
na,c1ccc(OCc2cccc[nH+]2)cc1,murcko,2,0,0.0,0,
na,c1ccc(Oc2ccc(Nc3ncnc4cc[nH]c34)cc2)cc1,murcko,2,0,0.0,0,
na,c1ccc(Sc2ccccc2N2CCNCC2)cc1,murcko,2,0,0.0,0,
na,c1ccc([C@@H](Cc2cccc3ccccc23)c2cnc3ccccc3c2)cc1,murcko,2,0,0.0,0,
na,c1ccc([C@@H]2CCNC[C@H]2COc2ccc3c(c2)OCO3)cc1,murcko,2,0,0.0,0,
na,c1ccc2c(CC3=NCCN3)cccc2c1,murcko,2,0,0.0,0,
na,c1ccc2c(CCCCN3CCN(c4ccc5occc5c4)CC3)c[nH]c2c1,murcko,2,0,0.0,0,
na,c1ccc2c(C[C@@H]3CC4CCN3CC4)ccnc2c1,murcko,2,0,0.0,0,
na,c1ccc2c(C[C@H]3CC4CCN3CC4)ccnc2c1,murcko,2,0,0.0,0,
na,c1ccc2c(C[C@H]3CCCCN3)ccnc2c1,murcko,2,0,0.0,0,
na,c1ccc2c(c1)CCCO2,murcko,2,0,0.0,0,
na,c1ccc2c(c1)CC[N@@H+](Cc1ccn3ncnc3n1)C2,murcko,2,0,0.0,0,
na,c1ccc2c(c1)CC[N@H+](Cc1ccn3ncnc3n1)C2,murcko,2,0,0.0,0,
na,c1ccc2c(c1)CNc1c-2ccc2cc3c(cc12)OCO3,murcko,2,0,0.0,0,
na,c1ccc2c(c1)C[C@H]1CCC[C@H]1C2,murcko,2,0,0.0,0,
na,c1ccc2c(c1)C[C@H]1c3ccccc3CCN1C2,murcko,2,0,0.0,0,
na,c1ccc2c(c1)C[C@H]1c3ccccc3CC[NH+]1C2,murcko,2,0,0.0,0,
na,c1ccc2c(c1)Oc1ccccc1[C@@H]1CNC[C@@H]21,murcko,2,0,0.0,0,
na,c1ccc2c(c1)Sc1ccccc1N2CCCN1CCCCC1,murcko,2,0,0.0,0,
na,c1ccc2c(c1)c[nH+]c1c3cc4c(cc3ccc21)OCO4,murcko,2,0,0.0,0,
na,c1ccc2c3c([nH]c2c1)[C@@H]1C[C@@H]2CCCC[C@H]2CN1CC3,murcko,2,0,0.0,0,
na,c1ccc2nn(-c3ccc([C@@H]4CCCNC4)cc3)cc2c1,murcko,2,0,0.0,0,
na,c1ccc2nn(-c3ccc([C@@H]4CCCNC4)cc3)cc2c1.c1ccccc1,murcko,2,0,0.0,0,
na,c1cnc(NCc2cc3nc(-c4cccnc4)nc(N4CCOCC4)c3s2)nc1,murcko,2,0,0.0,0,
na,c1cnc2cc(NC3=NCCN3)ccc2n1,murcko,2,0,0.0,0,
na,c1cnc[nH+]c1,murcko,2,0,0.0,0,
na,c1cncc(-c2nc(N3CCOCC3)nc(N3CCOCC3)n2)c1,murcko,2,0,0.0,0,
na,c1coc(CNc2ncnc3c2ncn3[C@H]2CCCO2)c1,murcko,2,0,0.0,0,
na,c1csc(CCN[C@H]2CCc3ccccc3C2)c1,murcko,2,0,0.0,0,
na,c1n[nH]cc1C[NH+]1CCOCC1,murcko,2,0,0.0,0,
na,c1nc(NC2CCCC2)c2ncn([C@H]3CCCO3)c2n1,murcko,2,0,0.0,0,
na,c1nc(NC2CCCCC2)c2ncn([C@H]3CCCO3)c2n1,murcko,2,0,0.0,0,
na,c1ncc(-c2nc(N3CCOCC3)c3sccc3n2)cn1,murcko,2,0,0.0,0,
na,B1OCc2cc(Oc3ccccc3)ccc21,murcko,1,0,0.0,0,
na,B1OCc2ccccc21,murcko,1,0,0.0,0,
na,C(#CCNC1CCOc2ccccc21)CNC1CCOc2ccccc21,murcko,1,0,0.0,0,
na,C(#Cc1cn([C@H]2CCCO2)c2ncncc12)c1ccccc1,murcko,1,0,0.0,0,
na,C(#Cc1nn([C@H]2CCNC2)c2ncncc12)c1ccccc1,murcko,1,0,0.0,0,
na,C(#Cc1nnc(-c2ccccc2)o1)c1cccnc1,murcko,1,0,0.0,0,
na,C(/C[NH2+]CCCc1cc[nH]n1)=N\c1nncs1,murcko,1,0,0.0,0,
na,C(/Nc1ccccc1)=[NH+]\CCc1nccs1,murcko,1,0,0.0,0,
