target_class,id,smiles,source,assayed_any,n_assays,n_assayed_targets,assayed_targets,assay_rounds,label_pkd_mean,label_pkd_max,label_pkd_min,murcko_scaffold,scaffold_type,scaffold_library_count,scaffold_assayed_count,umap_x,umap_y,assay_plot_group
na,112898-15-4,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)([O-])O)[C@@H](OC(=O)c2ccc(C(=O)c3ccccc3)cc2)[C@H]1O.[NH4+],TargetMol,False,0,0,,,,,,O=C(O[C@@H]1CO[C@@H](n2cnc3cncnc32)C1)c1ccc(C(=O)c2ccccc2)cc1,murcko,1,0,16.43321990966797,5.7846150398254395,Unassayed
na,37064-30-5,Oc1cc(O)c2c(c1)O[C@H](c1ccc(O)c(O)c1)[C@H](O)[C@H]2c1c(O)cc(O)c2c1O[C@H](c1ccc(O)c(O)c1)[C@H](O)[C@H]2c1c(O)cc(O)c2c1O[C@H](c1ccc(O)c(O)c1)[C@H](O)C2,TargetMol,False,0,0,,,,,,c1ccc([C@@H]2C[C@@H](c3cccc4c3O[C@H](c3ccccc3)C[C@H]4c3cccc4c3O[C@H](c3ccccc3)CC4)c3ccccc3O2)cc1,murcko,1,0,10.47642707824707,8.22748851776123,Unassayed
na,114240-18-5,O=c1c(-c2ccc(O)cc2)coc2c([C@@H]3O[C@H](CO[C@@H]4OC[C@@H](O)[C@H](O)[C@H]4O)[C@@H](O)[C@H](O)[C@H]3O)c(O)ccc12,TargetMol,False,0,0,,,,,,O=c1c(-c2ccccc2)coc2c([C@H]3CCC[C@@H](CO[C@H]4CCCCO4)O3)cccc12,murcko,1,0,9.410201072692871,8.194174766540527,Unassayed
na,578-74-5,O=c1cc(-c2ccc(O)cc2)oc2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc(O)c12,TargetMol,False,0,0,,,,,,O=c1cc(-c2ccccc2)oc2cc(O[C@H]3CCCCO3)ccc12,murcko,9,0,9.375648498535156,8.242706298828125,Unassayed
na,1240321-53-2,COc1cc(C(=O)c2ccc(-c3csc(NC(=O)[C@@H](N)C(C)C)n3)cc2-n2cncn2)cc(OC)c1OC.Cl,TargetMol,False,0,0,,,,,,O=C(c1ccccc1)c1ccc(-c2cscn2)cc1-n1cncn1,murcko,1,0,12.5155611038208,3.8147850036621094,Unassayed
na,114482-86-9,O=c1cc(-c2ccccc2)oc2cc(OC3OC(COC4OC(CO)C(O)C(O)C4O)C(O)C(O)C3O)c(O)c(O)c12,TargetMol,False,0,0,,,,,,O=c1cc(-c2ccccc2)oc2cc(OC3CCCC(COC4CCCCO4)O3)ccc12,murcko,1,0,9.332911491394043,8.148557662963867,Unassayed
na,57396-78-8,O=c1cc(-c2ccccc2)oc2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)c(O)c12,TargetMol,False,0,0,,,,,,O=c1cc(-c2ccccc2)oc2cc(O[C@H]3CCCCO3)ccc12,murcko,9,0,9.351973533630371,8.134040832519531,Unassayed
na,51059-44-0,COc1c(OC2OC(C(=O)O)C(O)C(O)C2O)cc(O)c2c(=O)cc(-c3ccccc3)oc12,TargetMol,False,0,0,,,,,,O=c1cc(-c2ccccc2)oc2cc(OC3CCCCO3)ccc12,murcko,1,0,9.577474594116211,7.968159198760986,Unassayed
na,1173111-67-5,CC1(C)CC(=O)c2c(C(F)(F)F)nn(-c3ccc(C(N)=O)c(N[C@H]4CC[C@H](OC(=O)CN)CC4)c3)c2C1.CS(=O)(=O)O,TargetMol,False,0,0,,,,,,O=C1CCCc2c1cnn2-c1cccc(NC2CCCCC2)c1,murcko,3,0,13.478401184082031,3.2577426433563232,Unassayed
na,501921-61-5,O=C(Nc1ccc2ncccc2c1)C(=O)c1cn(Cc2ccc(Cl)cc2)c2ccccc12,TargetMol,False,0,0,,,,,,O=C(Nc1ccc2ncccc2c1)C(=O)c1cn(Cc2ccccc2)c2ccccc12,murcko,1,0,13.185445785522461,4.353578090667725,Unassayed
na,377727-87-2,COCCOc1ccc(N2CCN(CCn3ncc4c3nc(N)n3nc(-c5ccco5)nc43)CC2)cc1,TargetMol,False,0,0,,,,,,c1ccc(N2CCN(CCn3ncc4c3ncn3nc(-c5ccco5)nc43)CC2)cc1,murcko,1,0,13.693397521972656,4.578767776489258,Unassayed
na,1092061-61-4,O=C(CCCCCC(=O)N/N=C/c1ccc(-c2ccccc2)cc1)NO,TargetMol,False,0,0,,,,,,c1ccc(-c2ccccc2)cc1,murcko,13,1,10.752452850341797,4.844016075134277,Unassayed
na,2341943-12-0,CCOc1cncc(-c2ccc(C(=O)NC3(c4csc(NS(=O)(=O)C5CC5)n4)CC3)nc2)n1,TargetMol,False,0,0,,,,,,O=C(NC1(c2csc(NS(=O)(=O)C3CC3)n2)CC1)c1ccc(-c2cnccn2)cn1,murcko,1,0,13.022012710571289,3.616474151611328,Unassayed
na,2307472-03-1,Cc1cc(C(=O)CN2CCC(O)CC2)c(C)n1-c1ccc(C#N)cc1,TargetMol,False,0,0,,,,,,O=C(CN1CCCCC1)c1ccn(-c2ccccc2)c1,murcko,1,0,13.160008430480957,3.640637159347534,Unassayed
na,139180-30-6,Nc1nc(NCCc2ccc(O)cc2)nc2nc(-c3ccco3)nn12,TargetMol,False,0,0,,,,,,c1ccc(CCNc2ncn3nc(-c4ccco4)nc3n2)cc1,murcko,1,0,13.393592834472656,4.607691764831543,Unassayed
na,102669-89-6,COc1ccccc1N1CCN(CC(O)COc2ccc(-c3cc(C#N)c(=O)[nH]c3C)cc2)CC1,TargetMol,False,0,0,,,,,,O=c1ccc(-c2ccc(OCCCN3CCN(c4ccccc4)CC3)cc2)c[nH]1,murcko,1,0,12.96261978149414,5.219263076782227,Unassayed
na,1047978-71-1,COc1ccc(Br)cc1CN1CCN(C(=O)c2ccc(-c3ccccc3)cc2)CC1.O=C(O)C(=O)O,TargetMol,False,0,0,,,,,,O=C(c1ccc(-c2ccccc2)cc1)N1CCN(Cc2ccccc2)CC1,murcko,1,0,13.120600700378418,4.934396743774414,Unassayed
na,405554-55-4,CN(C)CCOc1ccc(-c2nc(-c3ccc4c(c3)CC/C4=N\O)c(-c3ccncc3)[nH]2)cc1,TargetMol,False,0,0,,,,,,N=C1CCc2cc(-c3nc(-c4ccccc4)[nH]c3-c3ccncc3)ccc21,murcko,1,0,12.4043607711792,4.15590763092041,Unassayed
na,1174161-69-3,Nc1nccc(Oc2ccc(NC(=O)c3cn(COP(=O)(O)O)cc(-c4ccc(F)cc4)c3=O)cc2F)c1Cl,TargetMol,False,0,0,,,,,,O=C(Nc1ccc(Oc2ccncc2)cc1)c1c[nH]cc(-c2ccccc2)c1=O,murcko,2,0,14.269919395446777,4.083277702331543,Unassayed
na,754240-09-0,Cl.Cl.O=c1cc(CN2CCOCC2)occ1OCCCCCSc1ccnc2cc(C(F)(F)F)ccc12,TargetMol,False,0,0,,,,,,O=c1cc(CN2CCOCC2)occ1OCCCCCSc1ccnc2ccccc12,murcko,1,0,15.020868301391602,3.945108413696289,Unassayed
na,2396465-33-9,CNC(=O)[C@]1(C)CC[C@@H](Nc2ncc3c(Br)nn(-c4ccc(-c5nnc(C)s5)cc4)c3n2)C1,TargetMol,False,0,0,,,,,,c1nnc(-c2ccc(-n3ncc4cnc(NC5CCCC5)nc43)cc2)s1,murcko,1,0,14.724313735961914,3.1007840633392334,Unassayed
na,14941-08-3,COc1ccc(C2CC(=O)c3c(O)cc(OC4OC(CO)C(O)C(O)C4OC4OC(C)C(O)C(O)C4O)cc3O2)cc1,TargetMol,False,0,0,,,,,,O=C1CC(c2ccccc2)Oc2cc(OC3OCCCC3OC3CCCCO3)ccc21,murcko,1,0,9.647531509399414,8.325879096984863,Unassayed
na,200619-13-2,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)C(OCCO)c2cc3ccccc3nc2-1,TargetMol,False,0,0,,,,,,O=C1Cc2cc3n(c(=O)c2CO1)Cc1cc2ccccc2nc1-3,murcko,6,2,14.048111915588379,5.221314907073975,Unassayed
na,2417987-45-0,C=CC(=O)N1CCN(c2nc(OC[C@@H]3CCCN3C)nc3c(F)c(-c4nc(N)cc(C)c4C(F)(F)F)c(Cl)cc23)[C@@H](C)C1,TargetMol,False,0,0,,,,,,c1ccc(-c2ccc3c(N4CCNCC4)nc(OC[C@@H]4CCCN4)nc3c2)nc1,murcko,1,0,14.905322074890137,4.398665428161621,Unassayed
na,1243244-14-5,Cc1cc(-c2ncc(CC(=O)Nc3ccc(-c4cnccn4)cn3)cc2C)ccn1,TargetMol,False,0,0,,,,,,O=C(Cc1ccc(-c2ccncc2)nc1)Nc1ccc(-c2cnccn2)cn1,murcko,1,0,13.420637130737305,3.7343478202819824,Unassayed
na,108852-90-0,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N2CCO[C@H](OC)C2)[C@H](O)[C@H](C)O1,TargetMol,False,0,0,,,,,,O=C1c2ccccc2C(=O)c2cc3c(cc21)CCC[C@@H]3O[C@H]1C[C@H](N2CCOCC2)CCO1,murcko,1,0,7.2032318115234375,8.765732765197754,Unassayed
na,431040-19-6,Cc1nccn1-c1sc(Nc2cnccn2)nc1-c1cccc(C#N)c1,TargetMol,False,0,0,,,,,,c1ccc(-c2nc(Nc3cnccn3)sc2-n2ccnc2)cc1,murcko,1,0,14.003728866577148,3.7531001567840576,Unassayed
na,223132-37-4,Cc1cc(Oc2ccc3nc(COc4ccc(CC5SC(=O)NC5=O)cc4)n(C)c3c2)cc(C)c1N,TargetMol,False,0,0,,,,,,O=C1NC(=O)C(Cc2ccc(OCc3nc4ccc(Oc5ccccc5)cc4[nH]3)cc2)S1,murcko,1,0,11.852842330932617,5.648200035095215,Unassayed
na,2095244-42-9,C[C@@H](C(=O)N[C@H](C(=O)N1CCC[C@H]1c1nc(C(=O)c2cccc(O)c2)cs1)C1CCCCC1)N(C)C(=O)OC(C)(C)C,TargetMol,False,0,0,,,,,,O=C(c1ccccc1)c1csc([C@@H]2CCCN2C(=O)CC2CCCCC2)n1,murcko,1,0,10.003745079040527,2.8127501010894775,Unassayed
na,915412-67-8,COc1cc(C(=O)c2cc(NS(C)(=O)=O)cc(-c3cccc4[nH]ccc34)c2)ccn1,TargetMol,False,0,0,,,,,,O=C(c1ccncc1)c1cccc(-c2cccc3[nH]ccc23)c1,murcko,1,0,12.939105987548828,3.338514566421509,Unassayed
na,142796-22-3,COc1cc([C@@H]2Oc3ccc([C@H]4Oc5cc(O)cc(O)c5C(=O)[C@@H]4O)cc3O[C@H]2CO)ccc1O,TargetMol,False,0,0,,,,,,O=C1C[C@@H](c2ccc3c(c2)OC[C@H](c2ccccc2)O3)Oc2ccccc21,murcko,1,0,10.507290840148926,8.018609046936035,Unassayed
na,1554458-53-5,COc1ccc(Oc2cc(NCCC(F)(F)F)c3ncc(-c4ccc(C(=O)NC5CC5)c(C)c4)n3n2)c(F)c1F,TargetMol,False,0,0,,,,,,O=C(NC1CC1)c1ccc(-c2cnc3ccc(Oc4ccccc4)nn23)cc1,murcko,1,0,13.403167724609375,3.599238634109497,Unassayed
na,29741-09-1,O=C(O)[C@H]1O[C@@H](Oc2cc(O)c3c(=O)cc(-c4ccc(O)cc4)oc3c2)[C@H](O)[C@@H](O)[C@@H]1O,TargetMol,False,0,0,,,,,,O=c1cc(-c2ccccc2)oc2cc(O[C@H]3CCCCO3)ccc12,murcko,9,0,9.534652709960938,8.110340118408203,Unassayed
na,27740-01-8,O=C(O)[C@H]1O[C@@H](Oc2cc3oc(-c4ccc(O)cc4)cc(=O)c3c(O)c2O)[C@H](O)[C@@H](O)[C@@H]1O,TargetMol,False,0,0,,,,,,O=c1cc(-c2ccccc2)oc2cc(O[C@H]3CCCCO3)ccc12,murcko,9,0,9.479782104492188,8.108753204345703,Unassayed
na,1135150-79-6,Fc1cccc(COc2ccc(Nc3ncnc4sc(-c5cccs5)cc34)cc2Cl)c1,TargetMol,False,0,0,,,,,,c1ccc(COc2ccc(Nc3ncnc4sc(-c5cccs5)cc34)cc2)cc1,murcko,1,0,15.395773887634277,3.8944666385650635,Unassayed
na,2136270-20-5,Cc1cccn2c(=O)c3cc(C(=O)NCCCN4CCOCC4)c(=N)n(CCc4ccccc4)c3nc12,TargetMol,False,0,0,,,,,,N=c1c(C(=O)NCCCN2CCOCC2)cc2c(=O)n3ccccc3nc2n1CCc1ccccc1,murcko,1,0,13.730833053588867,4.422406196594238,Unassayed
na,2098212-05-4,CC(C)c1c(F)cccc1-c1ncc2[nH]c(=O)n(Cc3ccc(-c4nc(C(F)(F)F)cn4C)cc3)c2n1,TargetMol,False,0,0,,,,,,O=c1[nH]c2cnc(-c3ccccc3)nc2n1Cc1ccc(-c2ncc[nH]2)cc1,murcko,1,0,12.817858695983887,4.619764804840088,Unassayed
na,2446480-97-1,COc1ncnc(C2CC2)c1-c1ncc2cnn(Cc3ccc(-c4nc(C(F)(F)F)cn4C(C)C)cc3)c2n1,TargetMol,False,0,0,,,,,,c1c[nH]c(-c2ccc(Cn3ncc4cnc(-c5cncnc5C5CC5)nc43)cc2)n1,murcko,1,0,14.04893684387207,3.702723503112793,Unassayed
na,2629314-68-5,Cn1ncc(-c2ccc3c(=O)[nH]nc(CN)c3c2)c1-c1c(F)cc2ccccc2c1C#N,TargetMol,False,0,0,,,,,,O=c1[nH]ncc2cc(-c3cn[nH]c3-c3ccc4ccccc4c3)ccc12,murcko,1,0,13.985956192016602,2.3347136974334717,Unassayed
na,1415823-49-2,C=CC(=O)N1CCC(F)(CNc2ncnc(N)c2-c2ccc(Oc3ccccc3)cc2)CC1,TargetMol,False,0,0,,,,,,c1ccc(Oc2ccc(-c3cncnc3NCC3CCNCC3)cc2)cc1,murcko,1,0,15.064414024353027,4.6493940353393555,Unassayed
na,1883510-31-3,O=C(NCCCNC(=O)c1ccc[nH]c1=O)c1cc(-c2ccccc2)on1,TargetMol,False,0,0,,,,,,O=C(NCCCNC(=O)c1ccc[nH]c1=O)c1cc(-c2ccccc2)on1,murcko,1,0,12.191435813903809,4.2259955406188965,Unassayed
na,21967-41-9,O=C(O)[C@H]1O[C@@H](Oc2cc3oc(-c4ccccc4)cc(=O)c3c(O)c2O)[C@H](O)[C@@H](O)[C@@H]1O,TargetMol,False,0,0,,,,,,O=c1cc(-c2ccccc2)oc2cc(O[C@H]3CCCCO3)ccc12,murcko,9,0,9.519937515258789,8.027804374694824,Unassayed
na,1862238-00-3,Cc1cc(C)nc(SCC(=O)Nc2ncc(Cc3cccc(OCc4cn(Cc5ccccc5)nn4)c3)s2)n1,TargetMol,False,0,0,,,,,,O=C(CSc1ncccn1)Nc1ncc(Cc2cccc(OCc3cn(Cc4ccccc4)nn3)c2)s1,murcko,1,0,12.426158905029297,3.5608553886413574,Unassayed
na,77690-92-7,COc1cc(/C=C/C(=O)OC[C@H]2O[C@@H](O[C@@H]3[C@@H](O)[C@H](O)[C@@H](CO)O[C@H]3c3c(OC)cc4oc(-c5ccc(O)cc5)cc(=O)c4c3O)[C@H](O)[C@@H](O)[C@@H]2O)ccc1O,TargetMol,False,0,0,,,,,,O=C(/C=C/c1ccccc1)OC[C@@H]1CCC[C@H](O[C@@H]2CCCO[C@H]2c2ccc3oc(-c4ccccc4)cc(=O)c3c2)O1,murcko,1,0,9.33665943145752,8.242335319519043,Unassayed
na,308246-57-3,COc1cc2c3c(n(CCCNCCO)c(=O)c2cc1OC)-c1cc2c(cc1C3=O)OCO2.Cl,TargetMol,False,0,0,,,,,,O=C1c2cc3c(cc2-c2[nH]c(=O)c4ccccc4c21)OCO3,murcko,1,0,11.553378105163574,7.324550151824951,Unassayed
na,1042735-18-1,Cc1ccc(Nc2nc(N)c(C(=O)c3ccc(C#N)cc3)s2)cc1,TargetMol,False,0,0,,,,,,O=C(c1ccccc1)c1cnc(Nc2ccccc2)s1,murcko,1,0,13.539473533630371,3.6524574756622314,Unassayed
na,145364-90-5,COc1cccc(CNCC(O)COc2ccc3[nH]c(=O)ccc3c2)c1.Cl,TargetMol,False,0,0,,,,,,O=c1ccc2cc(OCCCNCc3ccccc3)ccc2[nH]1,murcko,1,0,10.914937973022461,3.9072229862213135,Unassayed
na,2234897-35-7,CC(C)c1ccc(-c2ccc(N[C@H]3CC[C@H](O)CC3)c(C(N)=O)c2)cc1,TargetMol,False,0,0,,,,,,c1ccc(-c2ccc(NC3CCCCC3)cc2)cc1,murcko,1,0,13.370625495910645,3.204665184020996,Unassayed
na,1383718-29-3,CS(=O)(=O)O.CS(=O)(=O)O.O=S1(=O)CCN(Cc2cc(NCC3CCOCC3)c3[nH]c(-c4ccccc4)cc3c2)CC1,TargetMol,False,0,0,,,,,,O=S1(=O)CCN(Cc2cc(NCC3CCOCC3)c3[nH]c(-c4ccccc4)cc3c2)CC1,murcko,1,0,14.053925514221191,3.1927125453948975,Unassayed
na,354543-09-2,Nc1nonc1C(=O)N/N=C1\c2ccccc2-c2nc3nonc3nc21,TargetMol,False,0,0,,,,,,O=C(N/N=C1\c2ccccc2-c2nc3nonc3nc21)c1cnon1,murcko,1,0,12.148786544799805,4.465489387512207,Unassayed
na,887936-68-7,COc1cccc(C(=O)Nc2ccc(OCCN3CCOCC3)c(-c3ccnn3C)c2)c1,TargetMol,False,0,0,,,,,,O=C(Nc1ccc(OCCN2CCOCC2)c(-c2ccn[nH]2)c1)c1ccccc1,murcko,1,0,13.889228820800781,4.312045097351074,Unassayed
na,1397922-61-0,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccn4)c(Cl)c3)c2cc1NC(=O)/C=C/[C@H]1CCCN1C.O=C(O)/C=C\C(=O)O.O=C(O)/C=C\C(=O)O,TargetMol,False,0,0,,,,,,O=C(/C=C/[C@H]1CCCN1)Nc1ccc2nccc(Nc3ccc(OCc4ccccn4)cc3)c2c1,murcko,1,0,15.15228271484375,3.8790814876556396,Unassayed
na,1282514-88-8,CC(C)n1ncnc1-c1cn2c(n1)-c1ccc(O[C@@H](C)C(N)=O)cc1OCC2,TargetMol,False,0,0,,,,,,c1ccc2c(c1)OCCn1cc(-c3ncn[nH]3)nc1-2,murcko,1,0,13.750523567199707,3.4333629608154297,Unassayed
na,2244614-14-8,CCc1cc(F)c2nc(N3CCC(NC4CCOCC4)CC3)c(-c3nc(C)no3)c(C)c2c1,TargetMol,False,0,0,,,,,,c1ccc2nc(N3CCC(NC4CCOCC4)CC3)c(-c3ncno3)cc2c1,murcko,1,0,13.883410453796387,2.994266986846924,Unassayed
na,2750570-55-7,C=CC(=O)N1CCN(c2cc(-c3noc([C@@]4(C)CCCc5sc(N)c(C#N)c54)n3)nc(N3CCN(C)C[C@@H]3C)c2)CC1,TargetMol,False,0,0,,,,,,c1cc2c(s1)CCCC2c1nc(-c2cc(N3CCNCC3)cc(N3CCNCC3)n2)no1,murcko,1,0,14.878127098083496,4.4316606521606445,Unassayed
na,1116743-46-4,O=C(NCCN1CCOCC1)Nc1nc2ccc(Sc3nnc4ccc(-c5ccc(F)cc5)nn34)cc2s1,TargetMol,False,0,0,,,,,,O=C(NCCN1CCOCC1)Nc1nc2ccc(Sc3nnc4ccc(-c5ccccc5)nn34)cc2s1,murcko,1,0,13.793076515197754,4.1681132316589355,Unassayed
na,328232-95-7,O=C1O[C@]2(CC[C@@H](C(=O)Nc3ccn(-c4ccccc4F)n3)CC2)c2cnccc21,TargetMol,False,0,0,,,,,,O=C1O[C@]2(CC[C@@H](C(=O)Nc3ccn(-c4ccccc4)n3)CC2)c2cnccc21,murcko,1,0,13.551822662353516,3.3684957027435303,Unassayed
na,956905-27-4,OCCn1cc(-c2cnc3nnn(Cc4ccc5ncccc5c4)c3n2)cn1,TargetMol,False,0,0,,,,,,c1cnc2ccc(Cn3nnc4ncc(-c5cn[nH]c5)nc43)cc2c1,murcko,1,0,13.640802383422852,4.0005106925964355,Unassayed
na,2034-69-7,COc1cc2cc(Oc3ccc4ccc(=O)oc4c3)c(=O)oc2cc1O,TargetMol,False,0,0,,,,,,O=c1ccc2ccc(Oc3cc4ccccc4oc3=O)cc2o1,murcko,1,0,9.546289443969727,7.4489617347717285,Unassayed
na,2141955-96-4,CCOC1(c2ccc(-c3cc4c(N5CCN(C(=O)O[C@@H]6CCOC6)CC5)ccnn4c3)nc2)CCN(C(C)C)CC1,TargetMol,False,0,0,,,,,,O=C(O[C@@H]1CCOC1)N1CCN(c2ccnn3cc(-c4ccc(C5CCNCC5)cn4)cc23)CC1,murcko,1,0,13.993550300598145,3.4324951171875,Unassayed
na,912790-59-1,O=C(NCCCn1ccnc1)c1cc(-c2ccc(Cl)cc2)on1,TargetMol,False,0,0,,,,,,O=C(NCCCn1ccnc1)c1cc(-c2ccccc2)on1,murcko,1,0,13.7318754196167,6.245858669281006,Unassayed
na,218155-40-9,COc1cc(O[C@@H]2O[C@H](CO[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O[C@@H]4O[C@H](CO[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]4O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2O)c2c(O)c3c(=O)cc(C)oc3cc2c1,TargetMol,False,0,0,,,,,,O=c1ccoc2cc3cccc(O[C@H]4CCC[C@@H](CO[C@H]5C[C@@H](O[C@H]6CCC[C@@H](CO[C@H]7CCCCO7)O6)CCO5)O4)c3cc12,murcko,1,0,9.199995040893555,8.19969654083252,Unassayed
na,1391712-60-9,CNC(=O)c1ccccc1Nc1nc(Nc2ccc3c(c2OC)CCC[C@@H](N2CCN(CCO)CC2)C3)ncc1Cl,TargetMol,False,0,0,,,,,,c1ccc(Nc2ccnc(Nc3ccc4c(c3)CCC[C@@H](N3CCNCC3)C4)n2)cc1,murcko,1,0,14.596508979797363,3.2582437992095947,Unassayed
na,29741-10-4,O=C(O)[C@H]1O[C@@H](Oc2cc(O)c3c(=O)cc(-c4ccc(O)c(O)c4)oc3c2)[C@H](O)[C@@H](O)[C@@H]1O,TargetMol,False,0,0,,,,,,O=c1cc(-c2ccccc2)oc2cc(O[C@H]3CCCCO3)ccc12,murcko,9,0,9.563166618347168,8.08590030670166,Unassayed
na,1628606-05-2,Cc1nc(-c2cnc(NC(C)C)n(C)c2=O)ccc1Oc1ccnc(-c2cnn(C)c2)c1,TargetMol,False,0,0,,,,,,O=c1[nH]cncc1-c1ccc(Oc2ccnc(-c3cn[nH]c3)c2)cn1,murcko,1,0,14.090394973754883,3.9167609214782715,Unassayed
na,301-19-9,C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](Oc3c(-c4ccc(O)cc4)oc4cc(O[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)cc(O)c4c3=O)[C@H](O)[C@@H](O)[C@H]2O)[C@H](O)[C@H](O)[C@H]1O,TargetMol,False,0,0,,,,,,O=c1c(O[C@H]2CCC[C@@H](CO[C@H]3CCCCO3)O2)c(-c2ccccc2)oc2cc(O[C@H]3CCCCO3)ccc12,murcko,1,0,9.481261253356934,8.251567840576172,Unassayed
na,2088113-98-6,COCc1ccc(-c2ccc3ncc(C(N)=O)c(N[C@@H](C)C4CCOCC4)c3c2)cn1,TargetMol,False,0,0,,,,,,c1cncc(-c2ccc3nccc(NCC4CCOCC4)c3c2)c1,murcko,1,0,13.891940116882324,3.429631471633911,Unassayed
na,1207253-08-4,COc1ccc(CNC(=O)c2cc(-c3cncc(Cl)c3)cnc2-c2ccccn2)nc1OC,TargetMol,False,0,0,,,,,,O=C(NCc1ccccn1)c1cc(-c2cccnc2)cnc1-c1ccccn1,murcko,1,0,12.8472900390625,3.798837661743164,Unassayed
na,714240-31-0,COc1ccc2[nH]c(=O)c(-c3noc(-c4ccc(F)cc4)n3)cc2c1,TargetMol,False,0,0,,,,,,O=c1[nH]c2ccccc2cc1-c1noc(-c2ccccc2)n1,murcko,1,0,12.588367462158203,3.897913932800293,Unassayed
na,2756668-73-0,CN1CCN(c2ccc(-c3cc4c(N5CCN(C(=O)Nc6ccc(Cl)c(C(F)(F)F)c6)CC5)ncnc4s3)cc2)CC1,TargetMol,False,0,0,,,,,,O=C(Nc1ccccc1)N1CCN(c2ncnc3sc(-c4ccc(N5CCNCC5)cc4)cc23)CC1,murcko,1,0,14.122945785522461,3.9098167419433594,Unassayed
na,1637542-33-6,COc1ccc([C@@H](O)c2cc(-c3ncnc4cc(N5CCOCC5)ccc34)c(F)cc2Cl)nn1,TargetMol,False,0,0,,,,,,c1cc(Cc2cccnn2)cc(-c2ncnc3cc(N4CCOCC4)ccc23)c1,murcko,1,0,14.946778297424316,3.8448121547698975,Unassayed
na,3008262-76-5,COc1ccc(CN(C(=O)/C=C/c2cc(OC)c(OC)c(OC)c2)c2cc(OC)c(OC)c(OC)c2)cc1O,TargetMol,False,0,0,,,,,,O=C(/C=C/c1ccccc1)N(Cc1ccccc1)c1ccccc1,murcko,1,0,10.65050983428955,6.510544776916504,Unassayed
na,943540-74-7,FC(F)(c1ccc2ncccc2c1)c1nnc2ccc(-c3ccncc3)nn12,TargetMol,False,0,0,,,,,,c1cnc2ccc(Cc3nnc4ccc(-c5ccncc5)nn34)cc2c1,murcko,1,0,13.668320655822754,4.027333736419678,Unassayed
na,1627929-55-8,Cc1noc(C)c1-c1cnc2c(-c3ccc(C(=O)O)cc3)cn([C@@H](C)c3ccccn3)c2c1,TargetMol,False,0,0,,,,,,c1ccc(-c2cn(Cc3ccccn3)c3cc(-c4cnoc4)cnc23)cc1,murcko,1,0,12.426706314086914,4.947991371154785,Unassayed
na,1858276-04-6,Cc1sc(C(=O)c2cncnc2N[C@@H]2C[C@H](COS(N)(=O)=O)[C@@H](O)C2)cc1[C@@H]1NCCc2ccc(Cl)cc21,TargetMol,False,0,0,,,,,,O=C(c1cc([C@@H]2NCCc3ccccc32)cs1)c1cncnc1NC1CCCC1,murcko,1,0,13.509498596191406,2.388547420501709,Unassayed
na,190836-14-7,CC1OC(OCC2OC(Oc3c(-c4ccc(O)c(O)c4)oc4cc(O)cc(O)c4c3=O)C(O)C(O)C2O)C(O)C(O)C1O,TargetMol,False,0,0,,,,,,O=c1c(OC2CCCC(COC3CCCCO3)O2)c(-c2ccccc2)oc2ccccc12,murcko,1,0,9.557438850402832,8.234533309936523,Unassayed
na,1403255-41-3,CCN(c1cc(-c2ccc(CN3CCNCC3)cc2)cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C)C1CCOCC1,TargetMol,False,0,0,,,,,,O=C(NCc1ccc[nH]c1=O)c1cc(NC2CCOCC2)cc(-c2ccc(CN3CCNCC3)cc2)c1,murcko,1,0,13.913773536682129,3.031954765319824,Unassayed
na,1185763-69-2,Cn1cc(-c2ccc3ncc(Cc4ccc5ncccc5c4)n3n2)cn1,TargetMol,False,0,0,,,,,,c1cnc2ccc(Cc3cnc4ccc(-c5cn[nH]c5)nn34)cc2c1,murcko,1,0,13.73542594909668,3.9832382202148438,Unassayed
na,1361563-03-2,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(/C(CO)=N/NC(=O)CCCCCN1C(=O)C=CC1=O)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1.Cl,TargetMol,False,0,0,,,,,,O=C(CCCCCN1C(=O)C=CC1=O)N/N=C/C1Cc2cc3c(cc2[C@@H](O[C@H]2CCCCO2)C1)C(=O)c1ccccc1C3=O,murcko,1,0,7.228126049041748,8.784266471862793,Unassayed
